,uuid,user_id,docid,model,nonfactual_spans,evidence,error_type,summary,dialogue
143,b322e63d-fd05-4714-935f-ca6f617904da,sanjana,13730484,gpt4-32k-0613,presumably due to the holiday season,Not found,Extrinsic_Error,"Molly is feeling stressed and overwhelmed, presumably due to the holiday season. Luca responds with humor, trying to lighten the mood, but also encourages Molly to not let the stress get to her. Molly agrees with Luca''s advice, but also teases him about his self-assurance.","Molly: D'':
Luca: What???
Molly: I can''t think anymore today!
Luca: LOL!
Molly: Seriously!
Luca: Deep breath...
Molly: It''s the silly season, isn''t it?
Luca: Yep. Just hang in there.
Molly: Trying...
Luca: Try harder! LOL!
Molly: Driving me nuts!
Luca: I know, but you can''t let it get you down!
Molly: Yeah, you''re right.
Luca: Of course I am! LOL!
Molly: Modest, too."
144,02598887-aab3-4d3c-8bca-b18de15f13ac,sanjana,13730771,gpt4-32k-0613,involving a diamond,"Jay: : Bro. Have you heard that diamond is in Kenya?
Joe: : Yeah man. I know what you are thinking",Intrinsic_Error,"Jay and Joe are planning to attend an event in Kenya, involving a diamond. Initially, Joe was unable to purchase the tickets due to a lack of funds, but Jay offered to lend him the money. Jay also revealed that he had arranged for two girls, Ruth and Paulette, to join them at the event. Joe jokingly admonished Jay for always being the one to arrange their social connections and promised to handle it next time.","Jay: Bro. Have you heard that diamond is in Kenya? 
Joe: Yeah man. I know what you are thinking
Jay:   
Joe: Bro. I dont have some cash to buy some tickets for the event.
Jay: Come on! Stop worrying about cash.
Jay: I will lend you then you can refund later.
Joe: Okay.
Jay: And guess what?
Joe: What
Jay: I have convinced Ruth and Paulette to accompany us
Joe: Really?
Jay: Do i look like i am joking
Joe: It''s game on bro!!!!!!
Jay: Yeah. You know me.
Jay: But it is time you start paying me.
Jay: I can''t be hooking up you with new girls every time we have a concert.
Joe:  cut the crap
Joe: Just wait next time. I''ll be the one doing the connections.
Jay: Okay. Can''t wait."
145,251c9dcf-b643-4661-b26d-1e518485a169,sanjana,13730778,gpt4-32k-0613,Aggie asked Peter about his starting time for work,"Aggie: : When do you start work?
Peter: : at 8
Peter: : why?
                        
Aggie: : no when do you start the new job?",Intrinsic_Error,"Aggie asked Peter about his starting time for work, which is at 8. Aggie then clarified about the start date for Peter''s new job, which is on the 6th. Upon learning this, Aggie mentioned that she will arrange a babysitter. Peter jokingly comments about Aggie trying to use him as a babysitter and she admits it in a playful manner.","Aggie: When do you start work?
Peter: at 8 
Peter: why?
Aggie: no when do you start the new job?
Peter: oh on the 6th
Aggie: Ok I''ll get a babysitter then
Peter: lol wanted a free babysitter
Aggie: yeah sorry :P"
146,540459cc-aa9a-4ecf-a022-ce4f2e68a8d8,sanjana,13730929,gpt4-32k-0613,,,,"Cara wanted to visit Celine, but Celine wasn''t at home. Celine offered to meet Cara in the evening instead, and Cara agreed to it, asking Celine to call her in case she decides to come over.","Cara: hey
Cara: are you at home
Celine: hey Cara
Celine: No i''m not
Cara: okay then, i just wanted to pass by
Celine: im sorry, i can drop by in the evening if you dont mind
Cara: its fine, call me then if you decide to come
Celine: ok"
147,0c56ada6-d669-49b3-8759-0ac2ce9ec967,sanjana,13731055,gpt4-32k-0613,Tim finds his excitement amusing,"Sam: : champions league for instance 
Sam: : CHAMPIONS LEAGUE BABYY XD
Tim: : cool xD",Intrinsic_Error,"Sam started playing the career mode in FIFA 19 and finds it different from FIFA 18, especially with the addition of the Champions League. Tim finds his excitement amusing.","Sam: so i started the career mode in fifa
Tim: 19?
Sam: yea
Sam: its so different from the one in 18 maaan
Tim: yeah?
Tim: whats different
Sam: alot of things
Sam: champions league for instance 
Sam: CHAMPIONS LEAGUE BABYY XD
Tim: cool xD"
148,9584a770-e067-4358-8720-ea02e09fa951,sanjana,13731225,gpt4-32k-0613,,,,Julia is asking Bert about his arrival time to determine if they should wait for him for dinner. Bert says he should be home around 8 and appreciates if they could wait for him. Julia tells Bert to let her know if he will be late.,"Julia: Hey, what time are you getting home?
Bert: 8-ish. Why?
Julia: I was wondering if we should wait for you with the dinner?
Bert: Yeah, that would be nice of you. I''ll try to get there on time
Julia: Ok. Call me if you''re running late
Bert: I will. xx"
149,8fc4f4dc-62a8-48e4-acbf-d033253a59c9,sanjana,13731240,gpt4-32k-0613,,,,"Ken shares with Ellen that he is not doing well, feeling depressed, frustrated, and stressed due to a bad day. Ellen expresses concern and offers help, but Ken assures her he''ll be fine while apologizing for his mood. Ellen reassures him that he didn''t bring her down but she is worried about him.","Ken: Hey, how are you doing today?
Ellen: Fine. How are you?
Ken: Not doing well at all today. Really depressed. Frustrated. Stressed out.
Ellen: Oh no!
Ken: Really bad day yesterday carrying over to today.
Ellen: Can I do anything?
Ken: I''ll be fine. Just overwhelmed and burned out.
Ellen: Sorry!
Ken: Sorry, don''t mean to bring you down.
Ellen: You didn''t, just worried about you!"
150,41992a30-26f1-4c9a-a966-ec4c7ded4e0a,sanjana,13731477,gpt4-32k-0613,,,,Gene sent a package to Jack on Friday and gave him the tracking number 12345678900 for him to check why it has not arrived yet.,"Gene: Did you get the package I sent you
Jack: No, when did you send it?
Gene: on Friday
Jack: shit I should have gotten it by now
Jack: send me the tracking umber I;ll check whats up
Gene: 12345678900"
151,1b915c1d-55d5-405c-8064-460807582dbe,sanjana,13809941,gpt4-32k-0613,,,,"Thelma expresses concern over not having anything to wear, despite having a full wardrobe. She insists she needs to look wonderful. Louisa then offers to lend Thelma her red velvet dress, which Thelma appreciates.","Thelma: i dont have anything to wear
Louisa: your wardrobe is full of clothes
Thelma: but i have to look wonderful
Louisa: ok i can bring you my red velvet dress
Thelma: really? :O
Thelma: it would be great!
Louisa: no problem ;)"
152,d97afba0-6014-4020-98ae-b24178fb98ee,sanjana,13810177,gpt4-32k-0613,,,,"Emily accidentally broke one of Linda''s green tea cups while cleaning the cupboards. Linda, however, was not upset and mentioned that she didn''t care much for the set. To Emily''s surprise, Linda even offered her the entire green set as she liked it. Emily expressed her gratitude and they both planned to meet in the evening.","Emily: Oh Linda...Something horrible has happened. I''m so sorry. I have broken one of your green tea cups. Just looked away and brushed it off the table with my skirt. SORRY!
Linda: No worries babe! It''s nothing. Really.
Emily: I''m feeling so bad about it. So clumsy of me.
Linda: Look. I never really liked the set, so one cup makes no difference. I hardly use it anyway. How come it was on the table BTW?
Emily: I was cleaning the cupboards in the dining room.
Linda: You did what? Whatever for? The crockery there is more for decoration.
Emily: Exactly. I thought they''re so pretty, especially the green ones, and then noticed how dusty they are. So I thought I''d be a helpful guest and wash them. I did. And then I made myself a cuppa in the green one. And it happened.
Linda: Ya golden! Really! Look, calm down. You are a fantastic guest.
Emily: Ya. Smashing. As we say in GB.
Linda: You know what? Take out the whole green set. If you like it so much - it is yours.
Emily: But Linda! I''m speechless.
Linda: Precious! See you in the evening!
Emily: CU
Emily: And THANK YOU"
153,eeae1caa-668e-4395-9369-69155cda29c5,sanjana,13810947,gpt4-32k-0613,,,,Ron tells Josh to check his email because he has sent something that Josh would want.,"Ron: check your email :P
Josh: what did u send me?
Ron: sth you want to have.  
Ron: Check :D :D"
154,278f2ee3-71be-4fae-9ebe-807a92aac2b2,sanjana,13731085,gpt4-32k-0613,,,,"Matt expressed concerns about his homestay parents not treating him well, expressing that they favor another individual named Carlos. He speculated if his staying at home too much has caused a strain due to electricity costs. Jorge tried to reassure him, suggesting he might be overthinking it. He advised Matt to not care too much since he''s only there for another month.","Matt: I feel like my homestay parents don''t treat me that well
Jorge: Why u think so?
Matt: They take Carlos for subway
Matt: And I feel like they prefer talking to Carlos
Jorge: Do they feed you well tho 
Matt: Yea I guess
Jorge: Maybe you''re just overthinking
Matt: I don''t know
Matt: It feels like a negative vibe
Matt: is it because I stay at home too much 
Matt: And so They have to pay more for electricity 
Jorge: I doubt it but hmm 
Jorge: I would give a fuck
Jorge: You''re there one more month and go 
Matt: True"
155,3d85efaa-b3cc-4b69-93a5-0e4acc8edf49,sanjana,13731212,gpt4-32k-0613,,,,"Chandler asks Phoebe for money to pay for a delivery and requests her to handle it as the delivery person is outside his door. Phoebe agrees, albeit calling Chandler an idiot.","Chandler: Phoebe!! Do you have money?? 
Phoebe: Yes I have .. But why do you need it..
Chandler: Open your door.. And pay the delivery guy standing outside my door..
Phoebe: Oh chandler !! you idiot... On my way.."
156,f95b7e82-e33f-45cc-82c2-15ba1924f4e1,sanjana,13731261,gpt4-32k-0613,,,,"Alec and Alexa discuss the latest episode of America''s Got Talent. Alec shares a link for Alexa to watch, who is impressed by a girl''s performance. Alec believes she might win the competition, having seen all the candidates, and Alexa also expresses her support for the girl.","Alec: Have you seen the last America''s got talent?
Alexa: No. 
Alexa: Interesting? 
Alec: <file_other>
Alexa: The link doesn''t work. 
Alec: Give me a sec.
Alec: <file _other>
Alexa: Now it''s working!
Alec: good, watch it, u''ll like it
Alexa: you''re right, I like it :)
Alexa: The girl is amazing!
Alec: :)
Alexa: I wish I have had half her skills when I was her age! 
Alec: She''s very good, that''s true. 
Alec: I even thik she might win the edition.
Alexa: Did you see all candidates?
Alec: yes
Alec: And there''re a few good, but I personally think she''s the best!
Alexa: I''d be glad if she wins :)"
157,c3046c1d-2ac0-4de3-9096-d06b776a77e8,sanjana,13731361,gpt4-32k-0613,,,,"Julia shares with Ronald that her weekend has been soured by her parents arguing over where to eat. She no longer wants to eat with them. Ronald comforts Julia and promises to chat with her when she gets back, hinting he has good news that would make her very happy. Julia responds lightheartedly to Ronald''s attempt to cheer her up.","Ronald: How''s your weekend?
Julia: Fine I guess...
Ronald: Doesn''t sound like you''re enjoying it
Julia: Ehh. My parents are having a fight over where should we eat
Julia: And honestly I don''t event want to eat with them anymore
Ronald: I''m sorry
Julia: Yup. Me too.
Ronald: Call me when you get back.
Ronald: I''ve got something to tell you, and I''m sure you''re gonna piss rainbows
Julia: Hahaha. I can see the giraffe from Skittles comercial :D
Ronald: Sth like that"
158,66636e22-1fc2-4e39-b028-ee00684dd156,sanjana,13731481,gpt4-32k-0613,,,,"Iris is excited about her husband Pete''s interview, saying it has made him famous. Despite Pete''s understated reaction, Iris mentions her parents'' pleasure that she married a respectable man. Pete, flattered by the comments, plans to return home in one hour.","Iris: <file_other>
Iris: My husband is famous!!!
Pete: Oh come on! I''ve got this 1 interview and it really doesn''t make me famous...
Iris: Haha. You don''t even realize what this ""1 inteview"" means for my parents.
Iris: They''re just like: ""We''re glad that you found yourself a decent man""
Pete: Hahaha. I''m flattered :) I''ll be home in 1 hour."
159,7d5075c9-fe7d-4f1a-8ee7-c2026cf86199,sanjana,13809978,gpt4-32k-0613,,,,Tobias invites Trevor to grab a beer after work at his place at 9. Trevor agrees to the plan.,"Tobias: What do you say, we grab a beer after work or something?
Trevor: You read my mind :P
Tobias: 9 at my place?
Trevor: sounds like a plan"
160,de5b151d-066e-4f20-9316-11f8ab773daf,sanjana,13810006,gpt4-32k-0613,,,,"Carol offers Jacob some fruit from her garden because she has too much. Jacob suggests she make preserves, but she claims she doesn''t have time. After a bit of banter, Carol tells Jacob he can pick up the fruit on Wednesday at 6pm.","Carol: I got some more fruit from my garden you want some?
Jacob: Yess! always? but aren''t you gonna eat it?
Carol: I have so much I don''t know what to do with it
Jacob: make some preserves with it
Carol: ugh so don''t have the time for that
Jacob: oh come on
Carol: really? thats your argument?
Jacob: well... come on
Carol: same argument ass
Jacob: you aren''t one of those super busy people
Carol: ?
Jacob: you know... a person that does everything, goes to every new place
Carol: does everything? what hte hell are you on?
Jacob: fine nevermind, when can I come?
Carol: You can pick up the fruits Wednesday at 6pm
Jacob: ok"
161,b872dcdc-d71e-4e0a-8f88-4e06f3389cf4,sanjana,13810165,gpt4-32k-0613,,,,"Mae is inquiring about the readiness of a dress, to which Cael responds it''s not ready yet. Mae expresses hope to get it soon.","Mae: Is the dress ready?
Cael: Not yet
Mae: Hope to have it soon"
163,02d1ce3e-42c5-4cd9-8ab2-ce98fa376a23,sanjana,13810193,gpt4-32k-0613,"Lindsay affirms that her child, Finlay",Not found,Extrinsic_Error,"Amelia thanks Lindsay for attending her child Elliot''s birthday party, emphasizing that he enjoyed it. Lindsay affirms that her child, Finlay, also had a great time at the party. Amelia expresses that the party would not have been the same without their presence.","Amelia: Just wanted to say again, thank you so much for coming to Elliot''s birthday party. He loved it! 
Lindsay: No worries, Finlay had a lovely time! thanks for having us!
Amelia: it wouldn''t be the same without you guys xx
Lindsay: glad he had a good time! x"
164,20400429-e2fa-4299-8479-94fcc300bc71,sanjana,13813011,gpt4-32k-0613,actor Timothe Chalamet,Not found,Extrinsic_Error,"Nova and Dominic are discussing an internet trend where actor Timothe Chalamet is photoshopped into artworks. They find it amusing and compare Chalamet''s doctored appearance to a young man from a 19th-century portrait. They joke that he looks as if he were an absinthe-drinking, Rimbaud poem-reading individual from that era.","Nova: Do know that people are photoshoping Timothe Chalamet into artworks? :D
Nova: It''s hilarious, check it out: <file_other>
Dominic: lol XD
Dominic: it kinda looks good
Nova: Right? :D
Dominic: he looks like a typical young man from a 19th-century portrait
Nova: omg you''re so right! :D he looks as if he read Rimbaud''s poems and drank absinthe on a daily basis
Dominic: hahaha XD it''s so accurate"
165,dc9c6e5c-41a3-4218-b9b2-d1fbe2011db0,sanjana,13810245,gpt4-32k-0613,,,,"Adele told Lola she got a new dog, a 4-month-old biscuit lab named Bones. Her other pets, Poppy, Lulu, and Speedy, accepted him well, especially because puppies are easier to introduce to a family of animals than older dogs. They also joked about how females, including dogs, can often be more confrontational. Lola is looking forward to meeting the new puppy.","Lola: hey girlfriend, what''s up?
Adele: Oh, hi Lols, not much.
Adele: got a new dog.
Lola: another one?
Adele: Yup. a pup biscuit lab. 4 months. Chewy.
Lola: how did the others react?
Adele: the cats keep their distance, Poppy and Lulu seem to mother him. Speedy wants to play.
Lola: no fighting? that''s new.
Adele: they say puppies are accepted by other animals more easily than older dogs
Lola: especially girl dogs, probably
Adele: with the other ones I had to wean them because I took them in as adult dogs. And girls like to fight. like crazy.
Lola: doggies, right/.
Adele: that too :P
Lola: haha. true though.
Adele: I know, right. Anyway, called him Bones. He''s so plump it kinda fit.
Lola: cute. can''t wait to see him."
166,430cb696-e44d-48e0-861e-eb1e534625d2,sanjana,13811007,gpt4-32k-0613,,,,"Jake invites Holly to an event, but Holly cannot attend because she is not feeling well, suspecting she has caught the flu. Jake expresses disappointment as he was hoping everyone would be present.","Jake: Holly ru coming tonight?
Holly: tbh I don''t feel well
Holly: I think I caught flu
Jake: oh no, I was so excited that everyone would be here
Holly: I know, sorry
Holly: but I srsly feel shitty.."
167,c7d9854c-d9bc-40ad-b9ee-ad48c775616e,sanjana,13811296,gpt4-32k-0613,,,,"Harry is going to Ikea and asks Sarah if she needs anything. Sarah requests a few items including a white table cloth, two medium wardrobe organisers, a wooden spatula, and three bottle cleaners. She also asks Harry to pick up a Daim''s frozen cake and a bag of meatballs from the food section, if possible. Sarah also provides her Ikea Family card number for Harry to use. Harry sends a photo asking about which table cloth to buy, to which Sarah prefers the first one.","Harry: Going to Ikea, need anything?
Sarah: Oh yes! :D
Harry: perfect XD
Sarah: So could you please buy for me: white table cloth 120 cm x 140 cm, as simple as it gets, two medium size wardrobe organisers (the ones with grey flowers), one wooden spatula and three bottle cleaners.
Sarah: If you happen to go the food section, I wouldn''t mind a Daim''s frozen cake and a bag of meatballs ;)
Harry: Ok, got it. Will do my best.
Sarah: You can use my Ikea Family card, just give them the number and my last name and tell them you forgot to bring it ;) 17927192.
Harry: Thanks! Stay online, I may need your help.
Harry: <file_photo>
Harry: Is this table cloth ok? Or that one?
Harry: <file_photo>
Sarah: First one''s perfect ;)"
168,38212f64-1054-4144-9bd3-2504f467e1b7,sanjana,13811786,gpt4-32k-0613,"pet for World of Warcraft, decals for Starcraft 2",Not found,Extrinsic_Error,"Lee discusses his surprise at seeing a normally casual-dressed colleague wearing a dress shirt and suit jacket to work, jokingly suggesting that the strange occurrence could signal ""The Russians are coming."" Andy teasingly suggests the individual might have a date later, or a client presentation. Lee then mentions pre-purchasing a digital copy of RoS CE, which resulted in bonus features such as a pet for World of Warcraft, decals for Starcraft 2, and a hero in an unreleased game. Lee and Andy briefly argue about the value of pre-order bonuses with Andy suggesting that Lee would get the same bonuses if he bought the game closer to the release date.","Lee: I''m scared and confused. The digital wizard client manager who normally wears only hoodies, just put on a proper dress shirt and a suit jacket.
Lee: The Russians are coming!
Andy: Maybe he has a date after work?
Andy: Possibly with a Russian soldier ;)
Lee: If I''m not mistaken, he has some sort of a client related presentation.
Lee: But it''s still weird.
Lee: I''ve been here for almost 5 months and this is the first time I see something like this. :D
Andy: Take pictures and make fun of him in a couple of weeks :P
Lee: I should.
Lee: Quick picture and post to FB.
Andy: The corporate one!
Lee: Yeah!
Lee: But on a more interesting topic, I went and pre-purchased RoS CE in a temporal break of my brains.
Andy: Digital or the ""real"" one?
Lee: Digital.
Andy: Did it unlock any features already?
Lee: Pet for WoW, some decals for SC2.
Lee: Pre-ordering opened up a hero in a game not yet released. :D
Andy: So basically you got some goodies that you would get anyway by buying it closer to launch date? :P
Lee: Yeah, preorder...
Lee: Wait, wait! Wings! Wings and a Demon Hunter for Heroes of the Storm.
Lee: Although wings not applied yet and I prefer the look of the wings from the original CE.
Lee: <file_other>
Andy: ""or anyone who redeems a Reaper of Souls retail game key on or before March 31"" - so basically what I said :P
Lee: Well yeah but I just took a quick bullet when I still had some money on my account."
169,0d87ec59-ed7b-4e84-b1f1-465f86c301aa,sanjana,13813019,gpt4-32k-0613,,,,"Evan discussed the function with Ethan, who is uncertain about attending. Allison asked Evan if he could influence Ethan''s decision, and Evan confirmed he would try to ensure Ethan''s attendance.","Allison: You talked to Ethan about the function? 
Evan: Yeah I did
Allison: What did he say?
Evan: He might not come
Allison: Can you do something about that?
Evan: I will try to make him come
Allison: K"
170,a449455a-b083-443c-aced-f30723219f79,sanjana,13813401,gpt4-32k-0613,,,,"Piper inquires about a payment, and Bryan confirms that his manager will send it to her that night. Bryan also mentions that the client liked Piper''s work. Piper expresses hope in continuing to work with them long term.","Piper: When is the payment expected?
Bryan: I have asked my manager to send the payment
Piper: When would he send it to me?
Bryan: He will send you tonight
Piper: I would be waiting
Bryan: Sure, Client liked your work
Piper: Hope to work with you long term"
171,e9cd15fa-19d8-4cf2-b361-b01efd44ed49,sanjana,13813429,gpt4-32k-0613,,,,"Peyton is asking Cameron to bring a video game home, but Cameron is unable to because they will be out of town for another week. Peyton suggests that Cameron could send the game via courier, which leads to a playful exchange between them. Peyton ends the conversation by urging Cameron to complete their work quickly so they can return home.","Peyton: I have been asking you to bring that video game for me
Cameron: Honey, I am not having enough time to come home
Peyton: When would you come home?
Cameron: I will have to stay out of town for another week i guess
Peyton: Cant you just deliver that game through the courier? :P
Cameron: Dont be mean :/
Peyton: Get the job done and come to home then. ASAP :P"
172,336f7e10-66a7-429b-8bf6-215d0a104b78,sanjana,13813575,gpt4-32k-0613,,,,Fiona is preparing a dinner for Chris and wants to make Tina''s tart. She has the crust but needs help with the filling because her previous attempt resulted in lemony scrambled eggs. Tina explains that it''s important to keep mixing once the eggs are added to avoid scrambling them.,"Fiona: Are you free?
Tina: Yes, what''s up?
Fiona: I''m trying to prepare a nice dinner for Chris and I thought that maybe I could prepare this tart of yours :)
Tina: I''m flattered!
Fiona: Well, it IS delicious :) Could help me do it?
Tina: Sure! It''s not difficult. Do you have anything ready?
Fiona: I must admit I bought the crust...
Tina: Oh, ok :P Pity, but well, it''s too late now.
Fiona: I tried making the filling once, but I finished with lemony scrambled eggs...
Tina: It happens, don''t worry. The thing is that once you start adding eggs you can''t stop mixing it, otherwise you''ll end up with scrambled eggs."
173,eb5259e2-48e4-4057-8563-e859fa5f338c,sanjana,13813827,gpt4-32k-0613,,,,Abigail was upset that Ethan did not attend a party and didn''t inform her that he was out of town in Los Angeles. Ethan reassures her that he will be back in 2-3 days and will meet up with her once he returns.,"Abigail: Why didn''t you attend the part last night? :/
Ethan: I am currently in Los Angeles dat''s why it was impossible for me
Abigail: When did you leave for LA? :o  You didnt even tell me
Ethan: Why did you wanted know about it ?
Abigail: Well! you are my friend and I dont even know that you are outta town. Dont seems good
Ethan: Don''t worry. I would be back after 3 or 2 days
Abigail: Let me know when you reach back
Ethan: Sure. Will meet soon"
174,bec2c66a-391e-4151-8238-4bd580c6a4d5,sanjana,13813794,gpt4-32k-0613,,,,"Hannah and Brooklyn are discussing their New Year''s resolutions. Hannah shares her goals of losing weight, learning how to cook, meal prepping, and finding a future husband. However, Brooklyn is pessimistic about the idea of New Year''s resolutions, stating they don''t believe a new year means a fresh start. Hannah argues in favor of the idea, saying she likes to think that people get numerous second chances to improve their lives. Brooklyn, unconvinced, wishes Hannah luck with her resolutions.","Hannah: HAPPY NEW YEAR!!! :))) 
Brooklyn: Same to you! Have you made any New Year''s resolutions? ;>
Hannah: A whole list ^^
Hannah: New year, new me :D
Brooklyn: Really? :D So how you''re going to change your life this year?
Hannah: First, I''m gonna lose weight and exercise everyday (or at least 3 times a week).
Hannah: Second, I want to learn how to cook and start meal prepping
Hannah: Finally, I''m gonna find my future husband (or at least start using dating apps):D
Hannah: And you? Have you set any goals for 2019?
Brooklyn: Hmm, interesting :D especially the last point ^^
Brooklyn: Yeah, just one - not to make any resolutions.
Hannah: Whyyyy??
Brooklyn: I just don''t believe that a new year means a fresh start.
Brooklyn: Every past year I told myself I would lose weight, quit smoking, start going to the gym etc. And I''m still a fatty, who smokes like a chimney and rarely leaves their couch.
Hannah: You''re a little ray of sunshine, aren''t you? ;)
Brooklyn: :p And you''re an undaunted optimist. What makes you believe that everything is going to change for the better?
Hannah: I don''t know, I just like to think that we get numerous second chances to change our lives, to make right what''s wrong.
Hannah: That''s it, I don''t have any better explanation.
Brooklyn: Well, you haven''t convinced me. :) Nevertheless good luck with all your resolutions. ;)
Hannah: Thanks! :*"
175,90e177f4-6b10-4b15-9c0b-f1dfd3f0ceee,sanjana,13814079,gpt4-32k-0613,,,,"Violet is seeking advice on a good waxing salon in their area as she is about to go on a vacation and needs hair removal. Paisley, however, does not have a positive experience with waxing, detailing the pain and bleeding she endured, especially from bikini waxing. She advises Violet to start with leg waxing or sugaring instead, or consider shaving with the grain to prevent ingrown hairs. Violet is determined to proceed with waxing due to her persistent shave-related skin issues.","Violet: hi! :)
Violet: do you know any good waxing salon in the neighbourhood?
Violet: i''m going on vacation and i''m as hairy as a gorilla :o XD
Paisley: waxing? wow, girl, you''re brave :p
Paisley: i''ve been in a waxing salon once and i''m not going back
Paisley: waxing is painful af
Violet: was it that bad?
Paisley: leg waxing was ok-ish, but bikini... jesus
Paisley: i was bleeding so fckin hard
Paisley: blood was EVERYWHERE
Violet: !!!
Violet: i was going to get brazilian waxing, but now i''m scared
Paisley: that''s extreme :o
Paisley: if i were you, i''d start from leg waxing or sugaring
Paisley: but why won''t you just shave down there?
Paisley: ingrown hairs?
Violet: yup
Violet: i use scrubs and moisturize my skin almost every day but it''s still bad
Violet: i mean REALLY BAD, i look like a freaking chicken with all these razor bumps
Paisley: try shaving with the grain
Paisley: it helped with my ingrows
Violet: i''ve tried everything
Violet: i just need to man up and make an appointment
Paisley: good luck, then ;)
Violet: thanks"
176,c89454f0-9780-4cac-9fba-8096ccf1ec11,sanjana,13814648,gpt4-32k-0613,,,,"Alexa confesses to Hunter that she asked Ethan to insult him out of jealousy, the reason being Hunter''s interaction with Ethan. Hunter, taken aback, suggests that Alexa could have spoken to him directly about her concerns. Alexa delays further discussion to the next day.","Alexa: I want to confess something
Hunter: What is it?
Alexa: I asked Ethan to Insult you :(
Hunter: But why did you do that?
Alexa: I was too jealous to see you with Ethan that day, dats why :(
Hunter: But you could just ask me not to do something if you dont want me to?
Alexa: We would talk about it tomorrow"
177,2badd7b7-366d-48ca-af1a-fc68345d18ab,sanjana,13814769,gpt4-32k-0613,,,,"Anastasia and Darrell are discussing school photos. Anastasia shares her new photo, commenting on how it reflects her skeptical mood. Darrell, meanwhile, suggests that she looks like she''s questioning her presence in the photo. They discuss the fast and careless way school photos are taken, and Darrell mentions his experience with group photos during his middle and high school years. Anastasia shares that she needed a new photo for her school ID. Despite the outcome, Anastasia is not worried about her photo, finding humor in the situation.","Anastasia: Our new school photos
Anastasia: <file_photo>
Anastasia: Look how happy I am
Darrell: You don''t look unhappy to me but it''s like you''re, uh
Darrell: What was the word
Darrell: Sceptical of something
Darrell: ""what am I doing here""
Anastasia: Ahahaha
Anastasia: That''s my mood everywhere I step in
Darrell: Hahaha
Anastasia: Well
Anastasia: They took the photo in less than a minute actually
Darrell: Oh wow... well, I guess there were a lot of people?
Anastasia: Yeah
Anastasia: School photos always suck
Anastasia: They take them so fast and carelessly
Darrell: They would only really take group photos of us in middle and high school
Darrell: If someone wanted a portrait photo, I guess it was possible
Darrell: But not obligatory
Anastasia: Well, I needed a new one for my school ID
Anastasia: So I had no choice here
Darrell: Luckily no one really has to look at your school ID most of the time, haha
Darrell: Don''t worry about it
Anastasia: Ah no, I''m not worried, I actually find it kind of funny, it''s fine"
178,6b26bcfe-a1d5-4f8e-ba2e-e4c727cb83ee,sanjana,13819021,gpt4-32k-0613,President,Not found,Extrinsic_Error,"The participants of the conversation are expressing their dissatisfaction with President Donald Trump, referring to him as a coward and criticising his decision to miss a certain event. They also made remarks about his physical appearance, specifically mocking his hair. The overall tone of the dialogue is negative towards Trump.","Janet: I am ashamed. Who voted for this pussy? It''s your fault.
Alison: Remember the Wizard of Oz? He might have melted.
Nicole: He’s a sissy boy.
Cheryl:  RAIN omfg thats so shameful and disrespectful 😡
Buff: Pussy in Chief.
Linda: Trump is selfish and inconsiderate.
Janet: What an embarrassment to our nation and the world!!!
Roz: Where is Elsie? I miss you vomit 😊
Cheryl: WTF EVER trumpola didnt want to mess up his pity full comb over.....
Janet: Trump = snowflake
Linda: Baby. He’s a spoiled brat baby. Nothing about Donald Trump to be proud of or want to defend.
Arlene: HIs hair and makeup would have been ruined!
Roz: Exactly 😊
Leslie: Which adviser, who he doesn''t listen to anyway, thought missing this ceremony was a good idea? Shameful!
Eric: What a pussy. We should grab him and kick him to the curb.
Sue: All the other leaders managed to make it, so there is no excuse, for me.
Roz:  It''s all about the hair.
Sue: afraid the colour of his orange hair would run????
Linda: Never heard of an umbrella :)"
179,a2f8ab83-e310-4166-8934-c5db1d55cfa3,sanjana,13814886,gpt4-32k-0613,,,,"Emma and Josh discuss how they spent New Year''s Eve. Josh spent it indoors, hosting a small gathering with close friends, drinking wine and playing board games. Emma, on the other hand, had a more active celebration, visiting different clubs as well as ending up on the beach at midnight despite the cold. As a result, she has a cold now. They joke about the differences in their celebrations indicating perhaps their differing attitudes towards age.","Emma: How was New Year''s Eve? :)
Josh: nice, just a bunch of close friends at my place
Emma: sounds cosy
Josh: yeah we had some wine and played board games
Emma: sounds lame :P
Josh: haha nope just getting older
Josh: huge parties and dance clubs are not that exciting anymore
Emma: oh come on you are not 70
Josh: not 20 either ;)
Emma: haha
Josh: how was yours?
Josh: I saw some pictures on fb, did you go away?
Emma: yeah we drove to the seaside, visited bunch of clubs
Emma: ended up on the beach for midnight
Josh: wasn''t it freezing?
Emma: had my beer jacket on :D
Josh: lol
Emma: I have a cold now
Josh: that''s the risk of a beer jacket!"
180,439c2d50-0a57-436a-b162-90ad7251a6b1,sanjana,13815679,gpt4-32k-0613,,,,Aimee is searching for Maryam but hasn''t been able to locate her. Neither Aimee nor Soren know where Maryam is. Aimee tried calling Maryam and even visited her home. Soren suggests that Maryam could be somewhere with her father.,"Aimee: Do you know where Maryam is?
Soren: Nope
Soren: You tried his number?
Aimee: Yes
Aimee: I even went to her home
Soren: She might have gone somewhere with his father
Aimee: Maybe"
