,DocID,Dialogue,Model,Summary,origin
238,test_210,"#Person1#: You mustn't touch the wet paint, Bill.
#Person2#: I'm sorry. I won't do it again.
#Person1#: Try to be more careful in future.
#Person2#: I shall. I wasn't as careless as John Sampson. He walked across that wet cement over there.
#Person1#: The workmen oughtn't to leave it without a notice.
#Person2#: The headmaster asked them not to do so.
#Person1#: Then why isn't there a notice?
#Person2#: They went to their stores to get one. Here they come with it now!
#Person1#: But look at them! They've forgotten about the wet cement and they're walking across it to put up the notice!",gpt4-32k-0613,"Person1 and Person2 discuss not touching wet paint and being careful. Person2 mentions that John Sampson was careless and walked across wet cement. Person1 notes the workers should have placed a notice and Person2 informs them that the headmaster asked the same. It turns out, the workers went to retrieve a notice, however, ironically, they walk across the wet cement themselves to put it up.",RefMatters_DialogSu
239,test_327,"#Person1#: Yes. Can I help you?
#Person2#: Yes. You see, I've bought this personal stereo at your shop 3 days ago. And I'm afraid it hasn't really matched up to what I was told about.
#Person1#: I see, what exactly is the matter?
#Person2#: Well, first of all, there is this large scratch across the front of it.
#Person1#: But you should have noticed that when you bought it.
#Person2#: But it was in the box and all sealed up.
#Person1#: Well. I'm sorry, but it really is your responsibility to check the goods when you buy them. How are we to know that it wasn't you who made the scratch?
#Person2#: But that's ridiculous. But anyway, it's not the most important thing. I really am not happy about this other thing.
#Person1#: And what is that?
#Person2#: Look. It says here that the noise from it should be undetectable by other people.
#Person1#: Yes, that's right.
#Person2#: But people can hear it, and it's really embarrassing on the bus and underground.
#Person1#: Well, I'm sorry, but it must be the way you are wearing the headphones.
#Person2#: Look. I know how to put earphones in my ears. Thank you very much. But what I want to know is, what you are going to do about it at all?
#Person1#: Well, I suppose we could exchange it for another model, if you really aren't happy with it.
#Person2#: No, I certainly am not.
#Person1#: Well, if I could just have the receipt.
#Person2#: Oh yes. Well, there is a slight problem about the receipt.",gpt4-32k-0613,"Person2 purchases a personal stereo from Person1's shop and isn't satisfied with it. The stereo has a large scratch on its front and it emits noise audible to others despite the product description indicating otherwise. These issues have caused discomfort for Person2, particularly in public transport. Person1 initially shifts responsibility to Person2, suggesting it was their duty to inspect the goods but then offers to exchange it for another model if Person2 provides a receipt. However, Person2 admits to another complication - they don't have the receipt.",RefMatters_DialogSu
240,test_391,"#Person1#: What would you say are your strengths? Based on your resume you seem to have a lot of work experience.
#Person2#: I work well both individually and in groups.
#Person1#: What would you say might be a weakness in your work?
#Person2#: Uhm, wow, tough question! Well, maybe I can be a little nervous at first, and not confident in my work. But that's just in the beginning.
#Person1#: That happens to every one. Our training will help you with that.
#Person2#: That sounds great! I am very interested in learning everything I can about the job.
#Person1#: Tell me, where do you see yourself 5 years from now?
#Person2#: Married with a stable source of income, being good at what I do... I don't think anyone can really accurately predict what their future might hold. But I know it's a learning process, and that is what I intend to do.
#Person1#: Those are very good answers. I have to ask them because part of this process is trying to figure out whether or not you are a good match for us.
#Person2#: That's fine. I expect to be challenged.
#Person1#: Well, I think you just might be the person we're looking for.",gpt4-32k-0613,"Person1 is interviewing Person2 for a job. Person2 explains their strengths as being able to work well individually and in groups. They confess that they can be nervous and not confident at first, a weakness they acknowledge. They show eagerness to learn everything about the job. When asked about their future in 5 years, they express aspirations of having a stable income and being adept at their work, but also acknowledge the uncertainty of life. They are also ready for challenges that might arise during the interview process. Person1 appreciates the candidness and hints that Person2 could be a good fit for the job.",RefMatters_DialogSu
241,test_376,"#Person1#: Do you think our headmaster is going to build a new lab building?
#Person2#: I've no idea. He may have the plan. But he hasn't spoken to us teachers about it.
#Person1#: Do you think it possible that it will happen?
#Person2#: Of course. Right now, our old lab building can't satisfy the increasing need of teaching. It's too small and not in proper condition.
#Person1#: Why don't we build a new one as soon as possible?
#Person2#: There may be some problems with it.
#Person1#: What's the problem then?
#Person2#: As far as I know, money is. It's not likely to be solved soon, I guess.
#Person1#: I believe our headmaster will ask the local government to help us build a new one.
#Person2#: I think so. It's quite likely that the decision will be made before the end of this term.",gpt4-32k-0613,"Person1 and Person2 discuss the possibility of their headmaster planning to build a new lab building. Person2 acknowledges the need for a new lab as the current one is too small and in poor condition, but mentions funding may be an obstacle. They both agree that it's likely the headmaster will request help from the local government, expecting a decision by the end of the academic term.",RefMatters_DialogSu
242,test_317,"#Person1#: Hi. I'm here for flight 513 to New York but I thought I heard the paging system announce that it is canceled. Is that true?
#Person2#: I'm terribly sorry, sir, but I'm afraid it is true. That flight has been canceled. Would you like to try to book tomorrow's flight?
#Person1#: No way! I worked very hard so that I could leave on today's flight. Are there seats on another airline?
#Person2#: It's possible. If you would like to book with another airline the line is right over there.
#Person1#: You mean the line over there of about 200 people? !
#Person2#: That's the one. It seems that everyone is anxious to get to New York tonight.
#Person1#: This is a rotten way to start a vacation. I HATE lines! Can you book me on tomorrow's flight?
#Person2#: Certainly. You will also be receiving a 50 % discount as our way of apologizing for the inconvenience.",gpt4-32k-0613,"Person1 is upset to find out that their flight 513 to New York has been canceled. Person2, presumably an airline representative, confirms this and suggests booking tomorrow's flight. When Person1 asks about other airlines, they are directed to a long line of about 200 people, leading to frustration. Eventually, Person1 agrees to book on tomorrow's flight and is offered a 50% discount as an apology for the inconvenience.",RefMatters_DialogSu
243,test_147,"#Person1#: This is all your fault. This wouldn't have happened if you hadn't tried to give money to that policeman.
#Person2#: Well, if you'd listen to me when I suggested asking someone for directions, we wouldn't have got lost in the first place, would we?
#Person1#: Oh, go on, blame it all on me. You were the one who was driving when we got stopped by the police. If you hadn't been speeding, we wouldn't have been stopped at all.
#Person2#: That's not fair. We were doing fine until you suddenly decided you knew a quicker way.
#Person1#: Oh, come on, I only suggest it because we were running so late. We would have been fine if you hadn't suggested driving instead of taking the train.
#Person2#: No, we would have been fine if you had remembered to book tickets.",gpt4-32k-0613,"Person1 and Person2 are arguing over whose fault it was that they got in trouble with the police. Their disagreement stems from getting lost, offering a bribe to a policeman, running late, and deciding to drive instead of taking the train. Person1 believes it's Person2's fault for speeding and not listening to their directions, while Person2 blames Person1 for not booking train tickets and suggesting a quicker route.",RefMatters_DialogSu
244,test_51,"#Person1#: I'm broke, and I have to catch another bus.
#Person2#: Why don't you have any money for another bus?
#Person1#: I got hungry and bought some chips.
#Person2#: That was smart.
#Person1#: Anyway, do you have any change I can use for the bus?
#Person2#: I don't have any.
#Person1#: I don't know how I'm going to get home.
#Person2#: Get a transfer from the bus driver.
#Person1#: How much is a transfer?
#Person2#: It doesn't cost anything.
#Person1#: That's great! Thanks for your help.
#Person2#: You know what? Don't mention it.",gpt4-32k-0613,"Person1 is out of money and needs to catch another bus. They spent their remaining money on food. They ask Person2 for spare change, but they don't have any to give. Person2 suggests that Person1 get a bus transfer from the driver, which is free. Person1 is relieved and thanks Person2 for their suggestion.",RefMatters_DialogSu
245,test_394,"#Person1#: What did you do last weekend, Bob? Stayed at home again?
#Person2#: No, I visited a friend, then I went to a dance party.
#Person1#: Did you enjoy the dance?
#Person2#: No, I didn't. There were too many people. And what about you and?
#Person1#: I watch TV on Saturday morning and went shopping in the afternoon. I played tennis on Sunday.
#Person2#: Ah, did you win?
#Person1#: Yes, I did.
#Person2#: Great. Can I have a game with you sometime this weekend?
#Person1#: Sure.",gpt4-32k-0613,"Person1 asked Person2, Bob, about his activities over the weekend. Bob revealed that he visited a friend and went to a dance party, which he didn't particularly enjoy due to the large crowd. Person1, in turn, spoke about watching TV, going shopping, and playing (and winning) a tennis match. In response, Bob expressed interest in playing tennis with Person1 the upcoming weekend, to which the other party agreed.",RefMatters_DialogSu
246,13680387,"Joanna: I need to get the coffie stains out of my dress
Joanna: Do you know any effective methods?
Ethel: What color is this dress?
Joanna: It's ecru and the fabric is very soft
Ethel: Well, in such a case I wouldn't recommend fixing it by yourself because you can ruin the dress...
Ethel: Better leave it at the dry-cleaner's
Joanna: You might be right, just hope it won't cost me an arm and a leg...
Ethel: There's a cheap one at Jagiellonska 3, they cleaned up all the stains from my favourite dress :)
Joanna: Alright then, I'll give it a try, thanks Ethel! :)",gpt4-32k-0613,"Joanna has a coffee stain on her ecru soft fabric dress and asks Ethel for advice on removing it. Ethel suggests not to attempt to remove the stain herself due to risk of ruining the dress. Instead, she recommends taking the dress to a cheap and reliable dry-cleaner's located at Jagiellonska 3. Joanna agrees to try this option.",RefMatters_SAMSum
247,13817976,"Jane: google maps says it is at least 3h <file_other>
Steven: I used to make it in 2, trust me :D
Jane: but it's almost 300km..
Steven: the road is new , we will make it ^^
Jane: I don't want  to stress out , let's meet at 4:30 instead of 5, ok?
Steven: ok, if u reaaly want, we can meet at 4:30
Jane: thx! 
Jane: I will wait at the main entrance or where?
Steven: main entrance is good for me;-) 
Steven: cu",gpt4-32k-0613,"Jane and Steven are discussing traveling to a destination that Google Maps says it's a 3-hour trip for 300km. Steven insists they can make it in 2 hours due to a new road. However, to avoid stress, Jane suggests they meet at 4:30 instead of 5 and Steven agrees. They decide to meet at the main entrance.",RefMatters_SAMSum
248,13680802,"Laura: Where are you?
Paul: Almost there.
Laura: Which is?
Paul: Close to the Mac.
Laura: That's so far away!
Paul: 15 mins
Laura: I am not waiting any more, see you some other time.
Paul: Please, wait!
Laura: I've waited 30 minutes, 15 minutes ago you wrote you were almost here. This is too much.
Paul: I am so sorry.
Laura: I am not. ",gpt4-32k-0613,"Paul is running late to meet Laura. Despite his promise to arrive in 15 minutes, Laura is frustrated from waiting for the past 30 minutes and decides to leave, despite Paul's attempt to convince her to stay.",RefMatters_SAMSum
249,13715917,"Baron: What's up.
Baron: there is a match next week.
Gabriel: Hey, our tutor wanted to join us
Baron: Sign on the calendar
Gavin: link please?
Baron: <file_other>
Gavin: let's add people from our group
Gabriel: good idea",gpt4-32k-0613,"Baron informs Gabriel and Gavin about a match next week. Gabriel suggests their tutor should join. Upon Gavin's request, Baron provides a link, presumably to the sign-up or schedule, and Gavin proposes adding more people from their group.",RefMatters_SAMSum
250,13828477,"Grace: i didn't get to talk to you a lot at the party last night
Audrey: i know, i really wanted to catch up with you! :-(
Audrey: what's going on in your life?
Audrey: anything new?
Grace: not really, i'm excited about graduating soon
Grace: i think i'll apply for grad school but i'm still not sure
Audrey: you always have liked school lol
Grace: i've also thought of taking a year off
Audrey: that also sounds like a good idea!!!
Audrey: let me know when you make up your mind lol",gpt4-32k-0613,"Audrey and Grace didn't get to talk much at a party. Audrey inquires about Grace's life, to which Grace admits that she's excited about graduating soon. Grace is considering either applying for grad school or taking a year off, but hasn't decided yet. Audrey vows to be supportive, whatever Grace decides.",RefMatters_SAMSum
251,13611832,"Sam: I don't think he likes me.
Cathy: Of course he likes you.
Sam: How do u know. He's not talking with me at all ;(
Cathy: He's shy. He's looking at u when u don't see
Sam: Really? U sure?
Cathy: yes, even Kate noticed.
Sam: Hope u r right. I'll talk with him tomorrow then.
Cathy: Go ahead, girl :D",gpt4-32k-0613,"Sam expresses concern that a guy doesn't like her because he doesn't talk to her. However, Cathy reassures her that the guy is simply shy and does show interest in her when she's unaware. Encouraged by both Cathy and Kate's observations, Sam decides to talk to him the next day.",RefMatters_SAMSum
252,13865119,"Derek: It's been a long day
Phil: Same here
Cynthia: good or bad?
Derek: Very busy
Derek: I closed some deals but I had a lot of stress also
Phil: Lucky you
Phil: I couldn't close any deal
Phil: It annoys me 
Phil: Some customers are negotiating for days, weeks
Phil: And then they pull out 
Cynthia: Maybe they're just fishing
Cynthia: Want to compare offers 
Phil: That's what they do ",gpt4-32k-0613,"Derek, Phil, and Cynthia discussed their day at work. Derek had a busy but successful day, managing to close some deals despite the stress. On the other hand, Phil struggled to close any deals, expressing his frustration about customers who negotiate for a long time and then decide not to pursue the deal. Cynthia suggested that these customers might just be comparing offers.",RefMatters_SAMSum
253,13682284,"Pete: Did you clean the hamster cage?
Adelle: No. Is it my turn?
Pete: Yes. After school, no excuses.
Adelle: Fine.",gpt4-32k-0613,"Pete asks Adelle if she cleaned the hamster cage, which she didn't. Pete confirms it's her turn to do so and instructs her to clean it after school without making any excuses, to which Adelle agrees.",RefMatters_SAMSum
254,13681241,"Jair: Still busy?
Callum: Yes a little sorry
Jair: ok",gpt4-32k-0613,"Jair checks if Callum is still busy, and Callum confirms that he is.",RefMatters_SAMSum
255,13810245,"Lola: hey girlfriend, what's up?
Adele: Oh, hi Lols, not much.
Adele: got a new dog.
Lola: another one?
Adele: Yup. a pup biscuit lab. 4 months. Chewy.
Lola: how did the others react?
Adele: the cats keep their distance, Poppy and Lulu seem to mother him. Speedy wants to play.
Lola: no fighting? that's new.
Adele: they say puppies are accepted by other animals more easily than older dogs
Lola: especially girl dogs, probably
Adele: with the other ones I had to wean them because I took them in as adult dogs. And girls like to fight. like crazy.
Lola: doggies, right/.
Adele: that too :P
Lola: haha. true though.
Adele: I know, right. Anyway, called him Bones. He's so plump it kinda fit.
Lola: cute. can't wait to see him.",gpt4-32k-0613,"Adele has gotten a new 4-month-old Labrador puppy named Bones. Lola asks how her other pets reacted, and Adele explains that the cats keep distance, while her other dogs, Poppy and Lulu, mother him and Speedy wants to play. They discuss how puppies are generally accepted more easily by other pets than older dogs.",RefMatters_SAMSum
256,13865165,"Adam: My friend told me he saw Tim with a guy.
Nate: And?
Adam: <file_photo>
Nate: omg
Julia: Yeah, what a shocker
Adam: ??? You knew?!
Julia: I thought everyone knew
Nate: I had no idea
Nate: Did he tell you anything?
Julia: That he’s gay? God no
Adam: Why didn’t you tell us?
Julia: First: I assumed you knew
Julia: Second: Why would I? it’s not my business
Nate: I think he should’ve told us ;/ not cool
Adam: yeah, I made a completely idiot out of myself defending him
Julia: Against whom? I’m not surprised he didn’t tell you
Nate: Well, it’s not fair, we’re his friends
Julia: And? Does it change anything?",gpt4-32k-0613,"Adam and Nate discover from viewing a photo that their friend Tim is gay. Julia reveals she already knew about Tim's sexuality, but chose not to share the information as she viewed it as his personal business. Nate and Adam express their disappointment for not having been told directly by Tim.",RefMatters_SAMSum
257,13810177,"Emily: Oh Linda...Something horrible has happened. I'm so sorry. I have broken one of your green tea cups. Just looked away and brushed it off the table with my skirt. SORRY!
Linda: No worries babe! It's nothing. Really.
Emily: I'm feeling so bad about it. So clumsy of me.
Linda: Look. I never really liked the set, so one cup makes no difference. I hardly use it anyway. How come it was on the table BTW?
Emily: I was cleaning the cupboards in the dining room.
Linda: You did what? Whatever for? The crockery there is more for decoration.
Emily: Exactly. I thought they're so pretty, especially the green ones, and then noticed how dusty they are. So I thought I'd be a helpful guest and wash them. I did. And then I made myself a cuppa in the green one. And it happened.
Linda: Ya golden! Really! Look, calm down. You are a fantastic guest.
Emily: Ya. Smashing. As we say in GB.
Linda: You know what? Take out the whole green set. If you like it so much - it is yours.
Emily: But Linda! I'm speechless.
Linda: Precious! See you in the evening!
Emily: CU
Emily: And THANK YOU",gpt4-32k-0613,"While cleaning Linda's dining room cupboards, Emily accidentally breaks one of Linda's green tea cups and feels terrible about it. Linda reassures Emily that it's fine and she never really liked the set anyway. Surprised by Emily's fondness for the tea set, Linda decides to gift the entire green tea set to Emily. Linda reassures Emily that she is a wonderful guest and looks forward to seeing her later. Emily expresses her gratitude.",RefMatters_SAMSum
258,13819021,"Janet: I am ashamed. Who voted for this pussy? It's your fault.
Alison: Remember the Wizard of Oz? He might have melted.
Nicole: He’s a sissy boy.
Cheryl:  RAIN omfg thats so shameful and disrespectful 😡
Buff: Pussy in Chief.
Linda: Trump is selfish and inconsiderate.
Janet: What an embarrassment to our nation and the world!!!
Roz: Where is Elsie? I miss you vomit 😊
Cheryl: WTF EVER trumpola didnt want to mess up his pity full comb over.....
Janet: Trump = snowflake
Linda: Baby. He’s a spoiled brat baby. Nothing about Donald Trump to be proud of or want to defend.
Arlene: HIs hair and makeup would have been ruined!
Roz: Exactly 😊
Leslie: Which adviser, who he doesn't listen to anyway, thought missing this ceremony was a good idea? Shameful!
Eric: What a pussy. We should grab him and kick him to the curb.
Sue: All the other leaders managed to make it, so there is no excuse, for me.
Roz:  It's all about the hair.
Sue: afraid the colour of his orange hair would run????
Linda: Never heard of an umbrella :)",gpt4-32k-0613,"The group are engaging in a passionate discussion, most of which criticizes President Trump. They describe him in derogatory terms such as a pussy, sissy boy, and snowflake. They express frustration over his alleged selfishness, disrespectfulness, and inconsideration. The conversation appears to revolve around a particular event Trump missed, conjecturing he didn't attend because of concerns about his hair. Linda humorously suggests that Trump never heard of an umbrella. Roz brings up an absent member called Elsie, while Eric suggests taking aggressive action against the president.",RefMatters_SAMSum
259,13865006,"Matt: Do you have Patrick's phone number? He's not picking up my calls...
Matt: Is he mad at me?
Mary: Sure, here you go: +44 7700 900077
Susan: He changed his number :)
Matt: phew, thanks!",gpt4-32k-0613,"Matt was unable to reach Patrick and was concerned he was mad at him. Mary gave Matt Patrick's phone number, but Susan informed them that Patrick had changed his number. Relieved, Matt thanked them.",RefMatters_SAMSum
260,13716964,"Benjamin: Hey guys, what are we doing with the keys today?
Hilary: I've got them. Whoever wants them can meet me at lunchtime or after
Elliot: I'm ok. We're meeting for the drinks in the evening anyway and I guess we'll be going back to the apartment together?
Hilary: Yeah, I guess so
Daniel: I'm with Hilary atm and won't let go of her for the rest of the day, so any option you guys choose is good for me
Benjamin: Hmm I might actually pass by at lunchtime, take the keys and go take a nap. I'm sooo tired after yesterday
Hilary: Sounds good. We'll be having lunch with some French people (the ones who work on the history of food in colonial Mexico - I already see you yawning your head off)
Benjamin: YAAAAWN 🙊 Where and where are you meeting?
Hilary: So I'm meeting them at the entrance to the conference hall at 2 pm and then we'll head to this place called La Cantina. Italian cuisine, which is quite funny, but that's what they've chosen
Benjamin: Interesting 😱 To be honest, Hilary, I almost feel like changing my mind. Wanting to take this nap might end up costing me to dear
Hilary: Oh come on 😂
Benjamin: All these terrible obstacles on mu way to bed might just prove to much to take
Hilary: We'll try to avoid talking about their subject of research. Oh wait, no, I'm actually meeting them because I wanted to chat about their research lol
Elliot: 🙉
Hilary: Do join us, we're going to have fun. And then you'll take the keys and take this most deserved of naps
Elliot: Sounds like a plan 😂
Hilary: 😎
Elliot: See you at 2 then xx",gpt4-32k-0613,"The group discusses their plans for the day involving a set of keys. Hilary currently has the keys and plans to meet up for lunch with some French colleagues who are studying the history of colonial Mexican food. Benjamin plans to pick up the keys from Hilary during lunch so he can go take a nap. Although he expresses possible reluctance due to the topic of conversation over lunch, Hilary convinces him to join in. Elliot and Daniel plan to join Hilary and Benjamin later for drinks and possibly return to the apartment together.",RefMatters_SAMSum
261,13730167,"Erin: hey what's up. what you're doing today? Would you find some time to do the interview? :)
Ashley: Hi! I’m free whenever
Erin: Great, are you at the camp?
Ashley: Yep, I’m here now.
Erin: Ok I can come over there
Ashley: Sounds good. Just shoot me a message and we can meet at the pool or restaurant
Erin: Alright!
Erin: Is the wifi good today?
Ashley: Yeah pretty decent, but usually it's less spotty in the restaurant area
Erin: Ok I see, so the restaurant it is
Ashley: Alright
Erin: I'm on my way!
Ashley: I'm sitting in the back",gpt4-32k-0613,Erin and Ashley are planning to meet for an interview at their camp. They have decided to meet at the restaurant because the wifi is less spotty there. Erin is on her way to meet Ashley who is already sitting at the back of the restaurant.,RefMatters_SAMSum
262,13862329,"Dima: hello! 
Nada: hey girl, what's up?
Dima: I'm in a huge trouble, my laptop is broken and I have to deliver a translation tomorrow @9 😱😱
Nada: fuck what happened??
Dima: the stupid cat spilled coffee on it 😣😣 I'm freaking out!
Dima: you still have your old laptop? is it possible to lend it to me please?
Nada: no sorry, I've given it to my brother - but you're lucky! I've taken these two days off so you can take mine
Dima: ooh man! thank you sooo much!!! if it weren't for Trados, I wouldn't be panicking :( 
Nada: no worries, it happened... but I always think about this... like man, we need some back up laptops!
Dima: I know! but I always change my mind and spend the money elsewhere lol
Nada: yeah, but it's like our only tool! so we need to invest in it
Dima: yup, true !
Dima: can I come in an hour to pick it up?
Nada: yes :) ttyl!",gpt4-32k-0613,"Dima's laptop is broken due to their cat spilling coffee on it. They need it for a translation assignment due the following day. Dima asks Nada to lend her old laptop, but it's been given to Nada's brother. However, Nada offers her own laptop to Dima as she has taken time off and won't need it. They discuss the need for backup laptops, given their profession relies heavily on them. Dima will pick up Nada's laptop in an hour.",RefMatters_SAMSum
263,13728101,"Michael: hey, how are you
Kai: hey! I am fine, just working too much. what about you? you travel so much!
Michael: haha yes. At airport on my way back. looong trip
Kai: where have you been now?
Michael: argentina brazil and chile
Kai: wow! how long?
Michael: 2 weeks, lots of flights to make it work. I'm in Boston next weekend!
Kai: really??! how come?
Michael: just because I found a cheap ticket 😋
Kai: nice:) but it's cold
Michael: hmm well.. I can deal with the cold now
Kai: are you not tired of all this travelling?
Michael: hmm, a little bit but not really. I’m more scared to stay in London and do nothing, because I’m so bored of it
Kai: I see, a man full of energy :)
Michael: well sort of, for fun stuff, but tired of work. 
Kai: yes, I remember quite well 😋
Michael: Hahah. Thinking of resigning earlier than I was planning
Kai: and then?
Michael: I don’t have an answer to that one yet, and it’s not really a solution because I’d need to work 2 months notice period anyway, but I’ve just lost motivation after 3 years
Kai: Would you like to leave London?
Michael: yes asap
Kai: for the Netherlands?
Michael: maybe to recharge and look for jobs abroad, but I don't want to stay there. I know it’s not smart to quit without an alternative
Kai: depends on the field. I don't know yours and your experience. But it can be a bit stressful also
Michael: true, in my field it wouldn’t be good. Anyway I need to speak to my manager and discuss because I’m not happy in my job now. How’s everything on your side? too much work?
Kai: yes, I basically never rest these days
Michael: that’s not good, you need rest to avoid a burnout, which I had just before I went on holiday
Kai: Probably, I have a conference 8th of Dec, then I'll rest a bit, I hope.",gpt4-32k-0613,"Michael and Kai discuss their current work situations and stress levels. Michael, who frequently travels and is returning from a trip to South America, expresses dissatisfaction with his job and life in London and is considering quitting. However, he acknowledges the risk due to the job market in his field. Kai is swamped with work and is looking forward to some rest after a conference in December. Michael advises Kai to take rests in order to avoid burnout.",RefMatters_SAMSum
264,13716588,"Ann: Congratulations!!
Ann: You did great, both of you!
Sue: Thanks, Ann
Julie: I'm glad it's over!
Julie: That's co cute of you, girl!
Ann: Let's have a little celebration tonight! 
Sue: I'm in
Julie: me too!!! aww",gpt4-32k-0613,"Ann congratulates Sue and Julie for an unspecified achievement. Both express relief and gratitude for the recognition. Ann suggests a celebration, to which Sue and Julie agree enthusiastically.",RefMatters_SAMSum
265,13810006,"Carol: I got some more fruit from my garden you want some?
Jacob: Yess! always? but aren't you gonna eat it?
Carol: I have so much I don't know what to do with it
Jacob: make some preserves with it
Carol: ugh so don't have the time for that
Jacob: oh come on
Carol: really? thats your argument?
Jacob: well... come on
Carol: same argument ass
Jacob: you aren't one of those super busy people
Carol: ?
Jacob: you know... a person that does everything, goes to every new place
Carol: does everything? what hte hell are you on?
Jacob: fine nevermind, when can I come?
Carol: You can pick up the fruits Wednesday at 6pm
Jacob: ok",gpt4-32k-0613,"Jacob accepts Carol's offer of extra fruit from her garden. He suggests she make preserves with the excess fruit, but Carol claims she doesn't have the time. Despite their banter about Carol being potentially too busy, they agree that Jacob will collect the fruits on Wednesday at 6pm.",RefMatters_SAMSum
266,13611559,"Teacher: Rashi, why are you so low? 
Rashi: Ma’am I’m a bit confused about my career. 
Teacher: What is your confusion?
Rashi: I was discussing with my friends about the career options. 
Teacher: Hmm.
Rashi: There are too many to choose from.
Teacher: Choose a career based on what truly interests you. 
Rashi: I have many that interests me. How does it determine the career?
Teacher: The passion you have for what you do drives you to success. 
Rashi: But what about earnings?
Teacher: Remember at some point of time one should learn to balance  between duties and success.
Rashi: How do I do that?
Teacher: Choose a career which interests you, get experienced and try to progress and widen the scope after a while.
Rashi: Hmm, ok.
Teacher: Something like earn and learn sort of..
Rashi: You are so right. I will remember this.
Teacher: So hope I managed to answer your questions.
Rashi: Yes mam! Thank you very much! 
Teacher : You are most welcome, Rashi.",gpt4-32k-0613,"Rashi, a student, expresses her confusion about choosing a career to her teacher. After a discussion, the teacher advises Rashi to follow her interests and passions, and not only focus on earning potential, while further suggesting that balance is key in any career. She suggests that Rashi should gain experience in her field of interest and then work to widen her scope with time, making it a blend of earning and learning. Rashi acknowledges the advice as helpful.",RefMatters_SAMSum
267,13820950,"Maria: Who's gonna be at IMF lecture tomorrow? We can discuss all remaining questions after and do the calculations?
Alexander: I don't attend that class, but it is fine by me to meet
Sarah: I will not be there, sorry. I am working
Martha: So when? We are due on Monday
Martha: That doesn't leave many options
Alexander: On Saturday I already have to meet for another presentation, so my option is Friday afternoon or tomorrow
Sarah: Tomorrow and on Friday I am available from 5pm, during the weekend for the whole day
Lawrence: I am meet after class anytime or make time over the weekend if needed
Sarah: So can we meet tomorrow evening? 17:15?
Alexander: It is fine by me
Lawrence: I will be late, but you can start without me",gpt4-32k-0613,"The group is planning to meet to discuss questions and do calculations related to the IMF lecture. Although Alexander doesn't attend the class, he is still willing to meet. However, Sarah will be unable to attend the lecture due to work. With their task due on Monday, options for a meeting time are slim. Alexander suggests Friday afternoon or the following day, options which Sarah confirms are also suitable for her. Lawrence can meet after class or make time over the weekend if needed. Sarah proposes a meeting at 17:15 the next day, to which Alexander agrees. Lawrence informs the group that he will be late, but gives the others the go-ahead to start without him.",RefMatters_SAMSum
268,13611508,"Martha: Hey, can I ask you a question?
Ophelia: Do we know each other?
Martha: We don't, but do you mind if I ask you about the lenses from your profile picture? they are awesome and I would like to buy the similar ones
Ophelia: it's from Crazy Lenses. They have quite reasonable prices and very fast shipping.
Martha: Thanks!!! I'll check them :)
Ophelia: No problem :)",gpt4-32k-0613,"Martha, seeing Ophelia's profile picture, is intrigued by her lenses and queries about where she got them from. Ophelia reveals they're from Crazy Lenses, mentioning their cost-effectiveness and swift delivery. Martha expresses gratitude and intends to check out the products.",RefMatters_SAMSum
269,13864470,"William: hey im making spaghetti
William: could you please buy some fresh tomatoes
William: pretty please :)
Olivia: no problem dear :)
William: and Beth? it wouldn't hurt to have some chocolate for after the dinner :D
Beth: I'm on it :D",gpt4-32k-0613,William is making spaghetti and asks Olivia to buy fresh tomatoes. He also asks Beth to buy some chocolate for dessert after dinner. Both agree to do so.,RefMatters_SAMSum
270,13682269,"Sue: can you pick the car up after work tomorrow please
James: yes and pay?
Sue: yes I will transfer the money in 
James: ok x",gpt4-32k-0613,Sue asks James to pick up the car after work the next day and confirms she will transfer the money for payment. James agrees to do so.,RefMatters_SAMSum
271,13829943,"Betty: so where did you go after?
Kelly: we wander around and met more people from school
Betty: anyone i know
Kelly: well, yeah
Betty: tell me!!!!!
Kelly: guess...
Betty: oh c'mon!!
Kelly: guess who could pass THE pub at 2 am...?
Betty: oh no!!!
Kelly: oh yes!!!
Betty: damned bastard
Kelly: haha but we didnt talk almost, just hi-hi hows it goin
Betty: tell me everything
Kelly: he looked nice, standard
Betty: was he with someone?..
Kelly: yes....
Betty: :/
Kelly: I'm sorry sweetie,  i told him a few words, he heard from me a bit. Bastard
Betty: thanks, babes, youre the best, youre my bestie
Kelly: not at all love, he is  such an ass!",gpt4-32k-0613,"Betty and Kelly discuss their encounters from a night out, during which Kelly saw someone from school that Betty seems to have complicated feelings for. Kelly reassures Betty that she only had minimal interaction with the person, and agrees that he's not a good person. Seeing him out with someone else upset Betty, but she expresses gratitude for Kelly's support.",RefMatters_SAMSum
272,13828119,"Damian: are you downtown?
Ethan: yes
Ethan: why?
Damian: can you buy me a kebab?
Damian: i'm starving
Ethan: why won't you cook something for both of us, huh?
Damian: man, give me a break, i had a rough day
Ethan: ok ok
Ethan: but i really wish you weren't such a parasite
Damian: i'll change, scout's honour",gpt4-32k-0613,"Damian asked Ethan, who was downtown, to buy him a kebab because he was very hungry and had a rough day. Ethan initially expressed his frustration about always catering to Damian's needs, wishing he wasn't so dependent on him. Nonetheless, he agreed to help this time. Damian promised to change his dependent behavior, citing 'scout's honour'.",RefMatters_SAMSum
