,DocID,Dialogue,Model,Summary,origin
232,test_311,"#Person1#: Thank you for organizing this great baby shower for me! I'Ve always been to baby showers but never actually had one held for me! Let's get started!
#Person2#: Ok, let's start opening some presents!
#Person1#: Oh look! What a great little bib for the baby! This will definitely come in handy! Oh wow, you also got me a stroller! That's so great! Thank you!
#Person2#: This next one is from Betty.
#Person1#: A highchair and car seat! Wow Betty, thank you so much! I really appreciate it!
#Person2#: One more from Carla.
#Person1#: A playpen and crib! Thanks Carla! This is just what I needed!
#Person2#: OK, that's all of them. No more gifts. Now who wants to guess when the baby is due?
#Person1#: Umm. I think my water just broke! Get me to a hospital!",gpt4-32k-0613,"Person1 and Person2 were at a baby shower for Person1. They started opening gifts, which included a bib, stroller, high chair, car seat, playpen, and crib. They were about to start a game to guess the baby's due date when Person1's water broke and needed to be taken to the hospital.",RefMatters_DialogSu
233,test_261,"#Person1#: Hi Joe. You met my new assistant, right?
#Person2#: Emm. . . yes. But I wasn't too impressed. I found her a little stuck up.
#Person1#: You are kidding, but she's so helpful.
#Person2#: Tom. . . you are her boss, you kown. Of course, she's helpful to you.
#Person1#: Come on. She's like that with everyone.
#Person2#: I don't think so actually. She never even says 'hello' to me.",gpt4-32k-0613,"Person1 introduces their new assistant to Person2, who expresses that they were not impressed by her and found her a little stuck-up. Despite Person1's defense that the assistant is generally helpful, Person2 maintains their initial perspective, alleging that the assistant never says 'hello' to them.",RefMatters_DialogSu
234,test_81,"#Person1#: Excuse me, could you tell me how to get to the school clinic? I've lost my way.
#Person2#: Yes. Go straight ahead till you come to the traffic lights, turn left there and it's the first turning on the right.
#Person1#: Straight ahead to the traffic lights, left and then right.
#Person2#: That's it. It'll take you about five minutes.
#Person1#: Thank you very much.",gpt4-32k-0613,"Person1 is lost and asks Person2 for directions to the school clinic. Person2 instructs them to go straight to the traffic lights, then turn left, and take the first right. Person2 estimates it should take about five minutes. Person1 thanks them for the help.",RefMatters_DialogSu
235,test_212,"#Person1#: Hi, Bill.
#Person2#: Hi, Jim.
#Person1#: Where is that cool guy, Dick? I haven't seen him for two weeks.
#Person2#: He's been sick since he came back from Italy.
#Person1#: Bummer, I'm sorry to hear that, is he better now?
#Person2#: Yes, Doctor William said that he could come back to work ASAP.",gpt4-32k-0613,"Jim and Bill are discussing their mutual acquaintance, Dick, who has been absent due to illness contracted after his trip to Italy. However, he is recovering and has been cleared by his doctor to return to work as soon as he can.",RefMatters_DialogSu
236,test_328,"#Person1#: You should have seen the line at the housing office. It took me an hour to make my dormitory deposit for next year. Have you made yours yet?
#Person2#: No, I'm not sure I'm going to.
#Person1#: There's not much time left. The deadline's May 1. That is just two weeks from now. Are you short of cash?
#Person2#: No, I'm Okay.
#Person1#: You'd better hurry up if you want a dorm room next September. There aren't enough rooms for every one, and first year students have priority.
#Person2#: Well, I've been thinking about living off campus.
#Person1#: Have you any idea of how much that would cost? There is the rent, utilities, and you'd probably need a car.
#Person2#: I know it would be more expensive. I think I can handle it though. The dorm is just so noisy that I can't get anything done. Maybe my grades would be better if I had some peace and quiet in a place of my own.
#Person1#: You should study in the library the way I do. Think of the money you'd save.
#Person2#: I've got to think it over some more. There's still two weeks left in April.",gpt4-32k-0613,"Person1 expresses concern to Person2 about the approaching deadline for dormitory deposits and warns of the shortage of rooms. However, Person2 contemplates the idea of living off-campus despite the potential extra costs due to excessive noise in the dormitory impacting study. Person1 suggests using the library for studying to avoid the extra costs, but Person2 does not commit to any decision, noting that there are two more weeks to decide.",RefMatters_DialogSu
237,test_74,"#Person1#: What are you working on?
#Person2#: I'm figuring out my budget.
#Person1#: What budget?
#Person2#: I'm making a shopping budget, so that I don't spend too much money.
#Person1#: How much money can you spend?
#Person2#: I can only spend $ 300 a month.
#Person1#: Why only $ 300?
#Person2#: I need to save the rest.
#Person1#: For what?
#Person2#: I need to pay my bills.
#Person1#: Your budget is a good idea.
#Person2#: I know. It's going to save me a lot of money, I hope.",gpt4-32k-0613,Person2 is working on creating a shopping budget in order to limit their spending to $300 a month. The aim of this budget is to save money to pay for bills. Person1 agrees that setting a budget is a good idea and it can potentially help Person2 to save a lot of money.,RefMatters_DialogSu
238,test_210,"#Person1#: You mustn't touch the wet paint, Bill.
#Person2#: I'm sorry. I won't do it again.
#Person1#: Try to be more careful in future.
#Person2#: I shall. I wasn't as careless as John Sampson. He walked across that wet cement over there.
#Person1#: The workmen oughtn't to leave it without a notice.
#Person2#: The headmaster asked them not to do so.
#Person1#: Then why isn't there a notice?
#Person2#: They went to their stores to get one. Here they come with it now!
#Person1#: But look at them! They've forgotten about the wet cement and they're walking across it to put up the notice!",gpt4-32k-0613,"Person 1 warns Bill not to touch the wet paint, who apologizes and mentions John Sampson was more careless, as he walked across wet cement. Person 1 criticizes the workmen for not leaving a notice. Person 2 says that although the headmaster suggested this, they haven't put one up yet. He adds that they are getting the notice currently, but ironically, they then walk across the wet cement to set up the notice.",RefMatters_DialogSu
239,test_327,"#Person1#: Yes. Can I help you?
#Person2#: Yes. You see, I've bought this personal stereo at your shop 3 days ago. And I'm afraid it hasn't really matched up to what I was told about.
#Person1#: I see, what exactly is the matter?
#Person2#: Well, first of all, there is this large scratch across the front of it.
#Person1#: But you should have noticed that when you bought it.
#Person2#: But it was in the box and all sealed up.
#Person1#: Well. I'm sorry, but it really is your responsibility to check the goods when you buy them. How are we to know that it wasn't you who made the scratch?
#Person2#: But that's ridiculous. But anyway, it's not the most important thing. I really am not happy about this other thing.
#Person1#: And what is that?
#Person2#: Look. It says here that the noise from it should be undetectable by other people.
#Person1#: Yes, that's right.
#Person2#: But people can hear it, and it's really embarrassing on the bus and underground.
#Person1#: Well, I'm sorry, but it must be the way you are wearing the headphones.
#Person2#: Look. I know how to put earphones in my ears. Thank you very much. But what I want to know is, what you are going to do about it at all?
#Person1#: Well, I suppose we could exchange it for another model, if you really aren't happy with it.
#Person2#: No, I certainly am not.
#Person1#: Well, if I could just have the receipt.
#Person2#: Oh yes. Well, there is a slight problem about the receipt.",gpt4-32k-0613,"Person2 purchased a personal stereo from Person1's shop three days ago and is dissatisfied with the product. They discovered a large scratch on the front panel, but Person1 insists that it was the buyer's responsibility to check before purchasing. Person2 is also unhappy as the sound from the stereo is audible to other people, contrary to what the product's features suggested. However, Person1 suggests this might be due to improper usage of headphones. Person2 requests for a resolution, to which Person1 agrees to exchange the stereo for a new model, but requires the receipt, which Person2 has seemingly misplaced.",RefMatters_DialogSu
240,test_391,"#Person1#: What would you say are your strengths? Based on your resume you seem to have a lot of work experience.
#Person2#: I work well both individually and in groups.
#Person1#: What would you say might be a weakness in your work?
#Person2#: Uhm, wow, tough question! Well, maybe I can be a little nervous at first, and not confident in my work. But that's just in the beginning.
#Person1#: That happens to every one. Our training will help you with that.
#Person2#: That sounds great! I am very interested in learning everything I can about the job.
#Person1#: Tell me, where do you see yourself 5 years from now?
#Person2#: Married with a stable source of income, being good at what I do... I don't think anyone can really accurately predict what their future might hold. But I know it's a learning process, and that is what I intend to do.
#Person1#: Those are very good answers. I have to ask them because part of this process is trying to figure out whether or not you are a good match for us.
#Person2#: That's fine. I expect to be challenged.
#Person1#: Well, I think you just might be the person we're looking for.",gpt4-32k-0613,"Person1 is conducting an interview with Person2, asking about their strengths and weaknesses in a working environment. Person2 thinks they work well both individually and in groups, although they admit to being nervous and lacking confidence at the beginning of a new role. Person1 reassures them that training will help with these issues. When asked about their future plans, Person2 mentions having a stable income and marriage but emphasizes learning and development. Person1 wraps up the conversation by suggesting that Person2 might be a suitable candidate for their team.",RefMatters_DialogSu
241,test_376,"#Person1#: Do you think our headmaster is going to build a new lab building?
#Person2#: I've no idea. He may have the plan. But he hasn't spoken to us teachers about it.
#Person1#: Do you think it possible that it will happen?
#Person2#: Of course. Right now, our old lab building can't satisfy the increasing need of teaching. It's too small and not in proper condition.
#Person1#: Why don't we build a new one as soon as possible?
#Person2#: There may be some problems with it.
#Person1#: What's the problem then?
#Person2#: As far as I know, money is. It's not likely to be solved soon, I guess.
#Person1#: I believe our headmaster will ask the local government to help us build a new one.
#Person2#: I think so. It's quite likely that the decision will be made before the end of this term.",gpt4-32k-0613,"Person1 and Person2 discuss the possibility of their headmaster planning to build a new lab building due to the old one being inadequate for their teaching needs. Person2 mentions the probable financial constraints. Person1 optimistically suggests that the headmaster might request assistance from the local government, to which Person2 agrees, adding that this decision might be reached before the term ends.",RefMatters_DialogSu
242,test_317,"#Person1#: Hi. I'm here for flight 513 to New York but I thought I heard the paging system announce that it is canceled. Is that true?
#Person2#: I'm terribly sorry, sir, but I'm afraid it is true. That flight has been canceled. Would you like to try to book tomorrow's flight?
#Person1#: No way! I worked very hard so that I could leave on today's flight. Are there seats on another airline?
#Person2#: It's possible. If you would like to book with another airline the line is right over there.
#Person1#: You mean the line over there of about 200 people? !
#Person2#: That's the one. It seems that everyone is anxious to get to New York tonight.
#Person1#: This is a rotten way to start a vacation. I HATE lines! Can you book me on tomorrow's flight?
#Person2#: Certainly. You will also be receiving a 50 % discount as our way of apologizing for the inconvenience.",gpt4-32k-0613,"Person1 arrives for flight 513 to New York, only to find out it has been cancelled. Initially upset, they decline an offer to book for the next day and ask whether there are seats on another airline. Person2 informs them that they will have to join the large queue of other passengers in order to find out. Person1, disgruntled by the prospect of waiting in line, opts to book for the next day's flight at a 50% discount offered as an apology for the inconvenience.",RefMatters_DialogSu
243,test_147,"#Person1#: This is all your fault. This wouldn't have happened if you hadn't tried to give money to that policeman.
#Person2#: Well, if you'd listen to me when I suggested asking someone for directions, we wouldn't have got lost in the first place, would we?
#Person1#: Oh, go on, blame it all on me. You were the one who was driving when we got stopped by the police. If you hadn't been speeding, we wouldn't have been stopped at all.
#Person2#: That's not fair. We were doing fine until you suddenly decided you knew a quicker way.
#Person1#: Oh, come on, I only suggest it because we were running so late. We would have been fine if you hadn't suggested driving instead of taking the train.
#Person2#: No, we would have been fine if you had remembered to book tickets.",gpt4-32k-0613,Person1 and Person2 are arguing over whose fault it is for their current predicament. They were stopped by police because Person2 was trying to bribe an officer and because they were speeding. They are also blaming each other for getting lost and not taking the train because they didn't have tickets.,RefMatters_DialogSu
244,test_51,"#Person1#: I'm broke, and I have to catch another bus.
#Person2#: Why don't you have any money for another bus?
#Person1#: I got hungry and bought some chips.
#Person2#: That was smart.
#Person1#: Anyway, do you have any change I can use for the bus?
#Person2#: I don't have any.
#Person1#: I don't know how I'm going to get home.
#Person2#: Get a transfer from the bus driver.
#Person1#: How much is a transfer?
#Person2#: It doesn't cost anything.
#Person1#: That's great! Thanks for your help.
#Person2#: You know what? Don't mention it.",gpt4-32k-0613,"Person 1 explained they were broke and needed to catch another bus, but had spent their remaining money on chips. When asked for bus fare, Person 2 declined, but suggested Person 1 ask the bus driver for a free transfer to get home. Person 1 thanked Person 2 for their help.",RefMatters_DialogSu
245,test_394,"#Person1#: What did you do last weekend, Bob? Stayed at home again?
#Person2#: No, I visited a friend, then I went to a dance party.
#Person1#: Did you enjoy the dance?
#Person2#: No, I didn't. There were too many people. And what about you and?
#Person1#: I watch TV on Saturday morning and went shopping in the afternoon. I played tennis on Sunday.
#Person2#: Ah, did you win?
#Person1#: Yes, I did.
#Person2#: Great. Can I have a game with you sometime this weekend?
#Person1#: Sure.",gpt4-32k-0613,"Person1 and Person2 discussed their activities last weekend. Person2 visited a friend and attended a dance party, but didn't enjoy the dance due to the crowd. Person1 watched TV, went shopping, and played and won a game of tennis. Person2 proposes a tennis game with Person1 for the upcoming weekend, which Person1 agrees to.",RefMatters_DialogSu
246,13680387,"Joanna: I need to get the coffie stains out of my dress
Joanna: Do you know any effective methods?
Ethel: What color is this dress?
Joanna: It's ecru and the fabric is very soft
Ethel: Well, in such a case I wouldn't recommend fixing it by yourself because you can ruin the dress...
Ethel: Better leave it at the dry-cleaner's
Joanna: You might be right, just hope it won't cost me an arm and a leg...
Ethel: There's a cheap one at Jagiellonska 3, they cleaned up all the stains from my favourite dress :)
Joanna: Alright then, I'll give it a try, thanks Ethel! :)",gpt4-32k-0613,"Joanna asks Ethel for advice on removing coffee stains from her ecru, soft fabric dress. Ethel, cautioning her against attempting it herself to avoid damaging the dress, recommends leaving it to a professional dry-cleaner. She suggests a cheap one at Jagiellonska 3, where they successfully cleaned her favorite dress. Joanna agrees to try it out.",RefMatters_SAMSum
247,13817976,"Jane: google maps says it is at least 3h <file_other>
Steven: I used to make it in 2, trust me :D
Jane: but it's almost 300km..
Steven: the road is new , we will make it ^^
Jane: I don't want  to stress out , let's meet at 4:30 instead of 5, ok?
Steven: ok, if u reaaly want, we can meet at 4:30
Jane: thx! 
Jane: I will wait at the main entrance or where?
Steven: main entrance is good for me;-) 
Steven: cu",gpt4-32k-0613,"Jane and Steven discuss their upcoming travel plans. According to Google Maps, the distance of the journey could take up to 3 hours to complete due to the distance of nearly 300km. Steven, however, believes they could complete it faster as the road is new. To avoid any potential stress, Jane suggests they meet at 4:30 instead of 5, to which Steven agrees. They decide to meet at the main entrance.",RefMatters_SAMSum
248,13680802,"Laura: Where are you?
Paul: Almost there.
Laura: Which is?
Paul: Close to the Mac.
Laura: That's so far away!
Paul: 15 mins
Laura: I am not waiting any more, see you some other time.
Paul: Please, wait!
Laura: I've waited 30 minutes, 15 minutes ago you wrote you were almost here. This is too much.
Paul: I am so sorry.
Laura: I am not. ",gpt4-32k-0613,"Laura is waiting for Paul and becomes frustrated about his tardiness. Paul informs her that he will arrive in 15 minutes and pleads for her to wait, but Laura refuses as she had already been waiting for 30 minutes. She decides to leave, expressing her frustration, while Paul apologizes.",RefMatters_SAMSum
249,13715917,"Baron: What's up.
Baron: there is a match next week.
Gabriel: Hey, our tutor wanted to join us
Baron: Sign on the calendar
Gavin: link please?
Baron: <file_other>
Gavin: let's add people from our group
Gabriel: good idea",gpt4-32k-0613,"Baron informs Gabriel and Gavin about a match scheduled for the following week. Gabriel suggests that their tutor should join them. Baron offers to sign on the calendar and provides a file link when Gavin asks for it. Gavin proposes to add more people from their group, which Gabriel agrees with.",RefMatters_SAMSum
250,13828477,"Grace: i didn't get to talk to you a lot at the party last night
Audrey: i know, i really wanted to catch up with you! :-(
Audrey: what's going on in your life?
Audrey: anything new?
Grace: not really, i'm excited about graduating soon
Grace: i think i'll apply for grad school but i'm still not sure
Audrey: you always have liked school lol
Grace: i've also thought of taking a year off
Audrey: that also sounds like a good idea!!!
Audrey: let me know when you make up your mind lol",gpt4-32k-0613,Audrey and Grace discuss their lack of interaction at a recent party. Audrey asks if there's anything new going on in Grace's life; Grace shares her excitement about graduating and her plans. She is considering applying for grad school but is also contemplating a year off. Audrey suggests both plans sound good and asks Grace to keep her updated on her decision.,RefMatters_SAMSum
251,13611832,"Sam: I don't think he likes me.
Cathy: Of course he likes you.
Sam: How do u know. He's not talking with me at all ;(
Cathy: He's shy. He's looking at u when u don't see
Sam: Really? U sure?
Cathy: yes, even Kate noticed.
Sam: Hope u r right. I'll talk with him tomorrow then.
Cathy: Go ahead, girl :D",gpt4-32k-0613,"Sam is worried that a certain individual doesn't like her because he doesn't talk to her. Cathy reassures her, attributing his silence to shyness and mentioning that he looks at Sam when she isn't looking. Cathy also mentions that someone named Kate has also noticed this. Encouraged, Sam plans to talk to the individual the following day.",RefMatters_SAMSum
252,13865119,"Derek: It's been a long day
Phil: Same here
Cynthia: good or bad?
Derek: Very busy
Derek: I closed some deals but I had a lot of stress also
Phil: Lucky you
Phil: I couldn't close any deal
Phil: It annoys me 
Phil: Some customers are negotiating for days, weeks
Phil: And then they pull out 
Cynthia: Maybe they're just fishing
Cynthia: Want to compare offers 
Phil: That's what they do ",gpt4-32k-0613,"Derek, Phil, and Cynthia discuss their stressful day at work. Derek mentioned he had a busy day but managed to close some deals, despite the stress. In contrast, Phil expressed frustration for not being able to close any deal, with customers negotiating for days or weeks then withdrawing. Cynthia suggested that the customers might be comparing offers.",RefMatters_SAMSum
253,13682284,"Pete: Did you clean the hamster cage?
Adelle: No. Is it my turn?
Pete: Yes. After school, no excuses.
Adelle: Fine.",gpt4-32k-0613,"Pete asks Adelle if she has cleaned the hamster cage, and upon her negative response, he reminds her that it is her turn. He insists that she should do it after school without any excuses, to which she begrudgingly agrees.",RefMatters_SAMSum
254,13681241,"Jair: Still busy?
Callum: Yes a little sorry
Jair: ok",gpt4-32k-0613,"Jair asks Callum if he is still busy, to which Callum confirms that he is. Jair acknowledges this.",RefMatters_SAMSum
255,13810245,"Lola: hey girlfriend, what's up?
Adele: Oh, hi Lols, not much.
Adele: got a new dog.
Lola: another one?
Adele: Yup. a pup biscuit lab. 4 months. Chewy.
Lola: how did the others react?
Adele: the cats keep their distance, Poppy and Lulu seem to mother him. Speedy wants to play.
Lola: no fighting? that's new.
Adele: they say puppies are accepted by other animals more easily than older dogs
Lola: especially girl dogs, probably
Adele: with the other ones I had to wean them because I took them in as adult dogs. And girls like to fight. like crazy.
Lola: doggies, right/.
Adele: that too :P
Lola: haha. true though.
Adele: I know, right. Anyway, called him Bones. He's so plump it kinda fit.
Lola: cute. can't wait to see him.",gpt4-32k-0613,"Adele told Lola she got a new dog, a 4-month-old biscuit lab named Bones. Her other pets, Poppy, Lulu, and Speedy, accepted him well, especially because puppies are easier to introduce to a family of animals than older dogs. They also joked about how females, including dogs, can often be more confrontational. Lola is looking forward to meeting the new puppy.",RefMatters_SAMSum
256,13865165,"Adam: My friend told me he saw Tim with a guy.
Nate: And?
Adam: <file_photo>
Nate: omg
Julia: Yeah, what a shocker
Adam: ??? You knew?!
Julia: I thought everyone knew
Nate: I had no idea
Nate: Did he tell you anything?
Julia: That he’s gay? God no
Adam: Why didn’t you tell us?
Julia: First: I assumed you knew
Julia: Second: Why would I? it’s not my business
Nate: I think he should’ve told us ;/ not cool
Adam: yeah, I made a completely idiot out of myself defending him
Julia: Against whom? I’m not surprised he didn’t tell you
Nate: Well, it’s not fair, we’re his friends
Julia: And? Does it change anything?",gpt4-32k-0613,"Adam's friend saw Tim with a guy, implying he is gay. This revelation astonishes Adam and Nate, while Julia reveals she already knew but didn't think it was her place to disclose it. Nate and Adam express disappointment that Tim didn't confide in them, but Julia questions whether it really changes anything about their friendship.",RefMatters_SAMSum
257,13810177,"Emily: Oh Linda...Something horrible has happened. I'm so sorry. I have broken one of your green tea cups. Just looked away and brushed it off the table with my skirt. SORRY!
Linda: No worries babe! It's nothing. Really.
Emily: I'm feeling so bad about it. So clumsy of me.
Linda: Look. I never really liked the set, so one cup makes no difference. I hardly use it anyway. How come it was on the table BTW?
Emily: I was cleaning the cupboards in the dining room.
Linda: You did what? Whatever for? The crockery there is more for decoration.
Emily: Exactly. I thought they're so pretty, especially the green ones, and then noticed how dusty they are. So I thought I'd be a helpful guest and wash them. I did. And then I made myself a cuppa in the green one. And it happened.
Linda: Ya golden! Really! Look, calm down. You are a fantastic guest.
Emily: Ya. Smashing. As we say in GB.
Linda: You know what? Take out the whole green set. If you like it so much - it is yours.
Emily: But Linda! I'm speechless.
Linda: Precious! See you in the evening!
Emily: CU
Emily: And THANK YOU",gpt4-32k-0613,"Emily accidentally broke one of Linda's green tea cups while cleaning the cupboards. Linda, however, was not upset and mentioned that she didn't care much for the set. To Emily's surprise, Linda even offered her the entire green set as she liked it. Emily expressed her gratitude and they both planned to meet in the evening.",RefMatters_SAMSum
258,13819021,"Janet: I am ashamed. Who voted for this pussy? It's your fault.
Alison: Remember the Wizard of Oz? He might have melted.
Nicole: He’s a sissy boy.
Cheryl:  RAIN omfg thats so shameful and disrespectful 😡
Buff: Pussy in Chief.
Linda: Trump is selfish and inconsiderate.
Janet: What an embarrassment to our nation and the world!!!
Roz: Where is Elsie? I miss you vomit 😊
Cheryl: WTF EVER trumpola didnt want to mess up his pity full comb over.....
Janet: Trump = snowflake
Linda: Baby. He’s a spoiled brat baby. Nothing about Donald Trump to be proud of or want to defend.
Arlene: HIs hair and makeup would have been ruined!
Roz: Exactly 😊
Leslie: Which adviser, who he doesn't listen to anyway, thought missing this ceremony was a good idea? Shameful!
Eric: What a pussy. We should grab him and kick him to the curb.
Sue: All the other leaders managed to make it, so there is no excuse, for me.
Roz:  It's all about the hair.
Sue: afraid the colour of his orange hair would run????
Linda: Never heard of an umbrella :)",gpt4-32k-0613,"The participants of the conversation are expressing their dissatisfaction with President Donald Trump, referring to him as a coward and criticising his decision to miss a certain event. They also made remarks about his physical appearance, specifically mocking his hair. The overall tone of the dialogue is negative towards Trump.",RefMatters_SAMSum
259,13865006,"Matt: Do you have Patrick's phone number? He's not picking up my calls...
Matt: Is he mad at me?
Mary: Sure, here you go: +44 7700 900077
Susan: He changed his number :)
Matt: phew, thanks!",gpt4-32k-0613,"Matt was unable to reach Patrick and thought Patrick might be mad at him. Mary provided him with a phone number, but Susan let him know that Patrick had changed his number. Matt was relieved.",RefMatters_SAMSum
260,13716964,"Benjamin: Hey guys, what are we doing with the keys today?
Hilary: I've got them. Whoever wants them can meet me at lunchtime or after
Elliot: I'm ok. We're meeting for the drinks in the evening anyway and I guess we'll be going back to the apartment together?
Hilary: Yeah, I guess so
Daniel: I'm with Hilary atm and won't let go of her for the rest of the day, so any option you guys choose is good for me
Benjamin: Hmm I might actually pass by at lunchtime, take the keys and go take a nap. I'm sooo tired after yesterday
Hilary: Sounds good. We'll be having lunch with some French people (the ones who work on the history of food in colonial Mexico - I already see you yawning your head off)
Benjamin: YAAAAWN 🙊 Where and where are you meeting?
Hilary: So I'm meeting them at the entrance to the conference hall at 2 pm and then we'll head to this place called La Cantina. Italian cuisine, which is quite funny, but that's what they've chosen
Benjamin: Interesting 😱 To be honest, Hilary, I almost feel like changing my mind. Wanting to take this nap might end up costing me to dear
Hilary: Oh come on 😂
Benjamin: All these terrible obstacles on mu way to bed might just prove to much to take
Hilary: We'll try to avoid talking about their subject of research. Oh wait, no, I'm actually meeting them because I wanted to chat about their research lol
Elliot: 🙉
Hilary: Do join us, we're going to have fun. And then you'll take the keys and take this most deserved of naps
Elliot: Sounds like a plan 😂
Hilary: 😎
Elliot: See you at 2 then xx",gpt4-32k-0613,"The group discuss who will take the keys, with Hilary currently holding them. Benjamin decides to meet Hilary at lunchtime to get the keys so he can go for a nap. Hilary informs him that they will be having lunch with some French people at a restaurant called La Cantina at 2 pm, after meeting at the entrance of the conference hall. Benjamin jokingly laments the obstacles in his way to getting his nap. Hilary encourages him to join them for the lunch, so he can still get the keys as planned. Eliot also agrees to the plan.",RefMatters_SAMSum
261,13730167,"Erin: hey what's up. what you're doing today? Would you find some time to do the interview? :)
Ashley: Hi! I’m free whenever
Erin: Great, are you at the camp?
Ashley: Yep, I’m here now.
Erin: Ok I can come over there
Ashley: Sounds good. Just shoot me a message and we can meet at the pool or restaurant
Erin: Alright!
Erin: Is the wifi good today?
Ashley: Yeah pretty decent, but usually it's less spotty in the restaurant area
Erin: Ok I see, so the restaurant it is
Ashley: Alright
Erin: I'm on my way!
Ashley: I'm sitting in the back",gpt4-32k-0613,"Erin and Ashley planned to meet for an interview at the camp where Ashley is currently located. They decided to have the meeting at the restaurant area because the wifi connection is more stable there. Ashley is already there and waiting for Erin, who is on her way.
",RefMatters_SAMSum
262,13862329,"Dima: hello! 
Nada: hey girl, what's up?
Dima: I'm in a huge trouble, my laptop is broken and I have to deliver a translation tomorrow @9 😱😱
Nada: fuck what happened??
Dima: the stupid cat spilled coffee on it 😣😣 I'm freaking out!
Dima: you still have your old laptop? is it possible to lend it to me please?
Nada: no sorry, I've given it to my brother - but you're lucky! I've taken these two days off so you can take mine
Dima: ooh man! thank you sooo much!!! if it weren't for Trados, I wouldn't be panicking :( 
Nada: no worries, it happened... but I always think about this... like man, we need some back up laptops!
Dima: I know! but I always change my mind and spend the money elsewhere lol
Nada: yeah, but it's like our only tool! so we need to invest in it
Dima: yup, true !
Dima: can I come in an hour to pick it up?
Nada: yes :) ttyl!",gpt4-32k-0613,"Dima's laptop broke after her cat spilled coffee on it and she was worried as she had a translation due the next day. She asked Nada if she could borrow her old laptop but Nada had given it to her brother. However, Nada offered her current laptop to Dima as she had the next couple of days off. They agreed on the importance of having backup laptops, given their line of work. Dima arranged to pick up Nada's laptop within the hour.",RefMatters_SAMSum
263,13728101,"Michael: hey, how are you
Kai: hey! I am fine, just working too much. what about you? you travel so much!
Michael: haha yes. At airport on my way back. looong trip
Kai: where have you been now?
Michael: argentina brazil and chile
Kai: wow! how long?
Michael: 2 weeks, lots of flights to make it work. I'm in Boston next weekend!
Kai: really??! how come?
Michael: just because I found a cheap ticket 😋
Kai: nice:) but it's cold
Michael: hmm well.. I can deal with the cold now
Kai: are you not tired of all this travelling?
Michael: hmm, a little bit but not really. I’m more scared to stay in London and do nothing, because I’m so bored of it
Kai: I see, a man full of energy :)
Michael: well sort of, for fun stuff, but tired of work. 
Kai: yes, I remember quite well 😋
Michael: Hahah. Thinking of resigning earlier than I was planning
Kai: and then?
Michael: I don’t have an answer to that one yet, and it’s not really a solution because I’d need to work 2 months notice period anyway, but I’ve just lost motivation after 3 years
Kai: Would you like to leave London?
Michael: yes asap
Kai: for the Netherlands?
Michael: maybe to recharge and look for jobs abroad, but I don't want to stay there. I know it’s not smart to quit without an alternative
Kai: depends on the field. I don't know yours and your experience. But it can be a bit stressful also
Michael: true, in my field it wouldn’t be good. Anyway I need to speak to my manager and discuss because I’m not happy in my job now. How’s everything on your side? too much work?
Kai: yes, I basically never rest these days
Michael: that’s not good, you need rest to avoid a burnout, which I had just before I went on holiday
Kai: Probably, I have a conference 8th of Dec, then I'll rest a bit, I hope.",gpt4-32k-0613,"Michael and Kai catch up on their recent activities. Michael has been traveling to Argentina, Brazil, and Chile for two weeks and is returning home, with plans to visit Boston soon because he found a cheap ticket. He's considering resigning from his job in London because he's lost motivation after three years. He's considering moving from London, possibly back to the Netherlands to recharge, despite knowing it's not ideal to quit without an alternative lined up. He plans to talk to his manager before making any decisions. Meanwhile, Kai is overwhelmed with work but hopes to rest after a conference in December. Michael advises Kai to rest to avoid burnout, similar to his own experience before his holiday.",RefMatters_SAMSum
264,13716588,"Ann: Congratulations!!
Ann: You did great, both of you!
Sue: Thanks, Ann
Julie: I'm glad it's over!
Julie: That's co cute of you, girl!
Ann: Let's have a little celebration tonight! 
Sue: I'm in
Julie: me too!!! aww",gpt4-32k-0613,Ann congratulates Sue and Julie on their accomplishment and suggests a celebration. Both Sue and Julie accept Ann's proposal to celebrate.,RefMatters_SAMSum
265,13810006,"Carol: I got some more fruit from my garden you want some?
Jacob: Yess! always? but aren't you gonna eat it?
Carol: I have so much I don't know what to do with it
Jacob: make some preserves with it
Carol: ugh so don't have the time for that
Jacob: oh come on
Carol: really? thats your argument?
Jacob: well... come on
Carol: same argument ass
Jacob: you aren't one of those super busy people
Carol: ?
Jacob: you know... a person that does everything, goes to every new place
Carol: does everything? what hte hell are you on?
Jacob: fine nevermind, when can I come?
Carol: You can pick up the fruits Wednesday at 6pm
Jacob: ok",gpt4-32k-0613,"Carol offers Jacob some fruit from her garden because she has too much. Jacob suggests she make preserves, but she claims she doesn't have time. After a bit of banter, Carol tells Jacob he can pick up the fruit on Wednesday at 6pm.",RefMatters_SAMSum
