,Unnamed: 0,DocID,Dialogue,Model,Summary,w/ Error,CorefE,CorefE_text,CircE,CircE_text,OutE,OutE_text,GramE,GramE_text,PredE,PredE_text,SubjObjE,SubjObjE_text,OtherE,OtherE_text,LinkE,LinkE_text,origin,SummaC-ZS_score,SummaC-Conv_score
1113,363,test_74,"#Person1#: What are you working on?
#Person2#: I'm figuring out my budget.
#Person1#: What budget?
#Person2#: I'm making a shopping budget, so that I don't spend too much money.
#Person1#: How much money can you spend?
#Person2#: I can only spend $ 300 a month.
#Person1#: Why only $ 300?
#Person2#: I need to save the rest.
#Person1#: For what?
#Person2#: I need to pay my bills.
#Person1#: Your budget is a good idea.
#Person2#: I know. It's going to save me a lot of money, I hope.",CODS,#Person2# is making a shopping budget. #Person1# thinks it's a good idea.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,0.083740234375,0.6109116077423096
1114,364,test_210,"#Person1#: You mustn't touch the wet paint, Bill.
#Person2#: I'm sorry. I won't do it again.
#Person1#: Try to be more careful in future.
#Person2#: I shall. I wasn't as careless as John Sampson. He walked across that wet cement over there.
#Person1#: The workmen oughtn't to leave it without a notice.
#Person2#: The headmaster asked them not to do so.
#Person1#: Then why isn't there a notice?
#Person2#: They went to their stores to get one. Here they come with it now!
#Person1#: But look at them! They've forgotten about the wet cement and they're walking across it to put up the notice!",BART,Bill tells #Person1# the workmen forgot about the wet cement and walked across it without a notice.,1,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,#Person1#,,,0.0,,RefMatters_DialogSu,-0.908294677734375,0.22068849205970764
1115,365,test_210,"#Person1#: You mustn't touch the wet paint, Bill.
#Person2#: I'm sorry. I won't do it again.
#Person1#: Try to be more careful in future.
#Person2#: I shall. I wasn't as careless as John Sampson. He walked across that wet cement over there.
#Person1#: The workmen oughtn't to leave it without a notice.
#Person2#: The headmaster asked them not to do so.
#Person1#: Then why isn't there a notice?
#Person2#: They went to their stores to get one. Here they come with it now!
#Person1#: But look at them! They've forgotten about the wet cement and they're walking across it to put up the notice!",UniLM,person1 warns bill not to touch the wet paint and reminds him to be more careful in future .,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.325469970703125,0.22038273513317108
1116,366,test_210,"#Person1#: You mustn't touch the wet paint, Bill.
#Person2#: I'm sorry. I won't do it again.
#Person1#: Try to be more careful in future.
#Person2#: I shall. I wasn't as careless as John Sampson. He walked across that wet cement over there.
#Person1#: The workmen oughtn't to leave it without a notice.
#Person2#: The headmaster asked them not to do so.
#Person1#: Then why isn't there a notice?
#Person2#: They went to their stores to get one. Here they come with it now!
#Person1#: But look at them! They've forgotten about the wet cement and they're walking across it to put up the notice!",MV-BART,#Person1# warns Bill not to touch the wet paint and asks him to be more careful. Bill says the headmaster asked them not to leave it without a notice. But the workmen forgot about the wet cement and they're walking across it to put up the notice.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.5779596964518229,0.2239609807729721
1117,367,test_210,"#Person1#: You mustn't touch the wet paint, Bill.
#Person2#: I'm sorry. I won't do it again.
#Person1#: Try to be more careful in future.
#Person2#: I shall. I wasn't as careless as John Sampson. He walked across that wet cement over there.
#Person1#: The workmen oughtn't to leave it without a notice.
#Person2#: The headmaster asked them not to do so.
#Person1#: Then why isn't there a notice?
#Person2#: They went to their stores to get one. Here they come with it now!
#Person1#: But look at them! They've forgotten about the wet cement and they're walking across it to put up the notice!",CODS,#Person1# warns Bill not to touch the wet paint and the workmen forget about the wet cement and put up the notice.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.8168487548828125,0.22068849205970764
1118,368,test_327,"#Person1#: Yes. Can I help you?
#Person2#: Yes. You see, I've bought this personal stereo at your shop 3 days ago. And I'm afraid it hasn't really matched up to what I was told about.
#Person1#: I see, what exactly is the matter?
#Person2#: Well, first of all, there is this large scratch across the front of it.
#Person1#: But you should have noticed that when you bought it.
#Person2#: But it was in the box and all sealed up.
#Person1#: Well. I'm sorry, but it really is your responsibility to check the goods when you buy them. How are we to know that it wasn't you who made the scratch?
#Person2#: But that's ridiculous. But anyway, it's not the most important thing. I really am not happy about this other thing.
#Person1#: And what is that?
#Person2#: Look. It says here that the noise from it should be undetectable by other people.
#Person1#: Yes, that's right.
#Person2#: But people can hear it, and it's really embarrassing on the bus and underground.
#Person1#: Well, I'm sorry, but it must be the way you are wearing the headphones.
#Person2#: Look. I know how to put earphones in my ears. Thank you very much. But what I want to know is, what you are going to do about it at all?
#Person1#: Well, I suppose we could exchange it for another model, if you really aren't happy with it.
#Person2#: No, I certainly am not.
#Person1#: Well, if I could just have the receipt.
#Person2#: Oh yes. Well, there is a slight problem about the receipt.",BART,##Person2# bought a stereo at #Person1#'s shop 3 days ago. It has a large scratch across the front and the noise from it should be undetectable by other people.,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,and,RefMatters_DialogSu,-0.2773017883300781,0.24735787510871887
1119,369,test_327,"#Person1#: Yes. Can I help you?
#Person2#: Yes. You see, I've bought this personal stereo at your shop 3 days ago. And I'm afraid it hasn't really matched up to what I was told about.
#Person1#: I see, what exactly is the matter?
#Person2#: Well, first of all, there is this large scratch across the front of it.
#Person1#: But you should have noticed that when you bought it.
#Person2#: But it was in the box and all sealed up.
#Person1#: Well. I'm sorry, but it really is your responsibility to check the goods when you buy them. How are we to know that it wasn't you who made the scratch?
#Person2#: But that's ridiculous. But anyway, it's not the most important thing. I really am not happy about this other thing.
#Person1#: And what is that?
#Person2#: Look. It says here that the noise from it should be undetectable by other people.
#Person1#: Yes, that's right.
#Person2#: But people can hear it, and it's really embarrassing on the bus and underground.
#Person1#: Well, I'm sorry, but it must be the way you are wearing the headphones.
#Person2#: Look. I know how to put earphones in my ears. Thank you very much. But what I want to know is, what you are going to do about it at all?
#Person1#: Well, I suppose we could exchange it for another model, if you really aren't happy with it.
#Person2#: No, I certainly am not.
#Person1#: Well, if I could just have the receipt.
#Person2#: Oh yes. Well, there is a slight problem about the receipt.",UniLM,"person2 complains to person1 that there ' s a large scratch across the front of the stereo . person1 doesn ' t think it ' s person2 who made the scratch , but person2 thinks it must be the way person2 is wearing the headphones . person1 suggests",1,0.0,,0.0,,0.0,,1.0,person1 suggests,1.0,doesn ' t think it ' s person2 who made the scratch,1.0,person2,,,1.0,but,RefMatters_DialogSu,-0.25909423828125,0.39707323908805847
1120,370,test_327,"#Person1#: Yes. Can I help you?
#Person2#: Yes. You see, I've bought this personal stereo at your shop 3 days ago. And I'm afraid it hasn't really matched up to what I was told about.
#Person1#: I see, what exactly is the matter?
#Person2#: Well, first of all, there is this large scratch across the front of it.
#Person1#: But you should have noticed that when you bought it.
#Person2#: But it was in the box and all sealed up.
#Person1#: Well. I'm sorry, but it really is your responsibility to check the goods when you buy them. How are we to know that it wasn't you who made the scratch?
#Person2#: But that's ridiculous. But anyway, it's not the most important thing. I really am not happy about this other thing.
#Person1#: And what is that?
#Person2#: Look. It says here that the noise from it should be undetectable by other people.
#Person1#: Yes, that's right.
#Person2#: But people can hear it, and it's really embarrassing on the bus and underground.
#Person1#: Well, I'm sorry, but it must be the way you are wearing the headphones.
#Person2#: Look. I know how to put earphones in my ears. Thank you very much. But what I want to know is, what you are going to do about it at all?
#Person1#: Well, I suppose we could exchange it for another model, if you really aren't happy with it.
#Person2#: No, I certainly am not.
#Person1#: Well, if I could just have the receipt.
#Person2#: Oh yes. Well, there is a slight problem about the receipt.",MV-BART,"#Person2# bought a personal stereo at #Person1#'s shop 3 days ago with a large scratch across the front of it and a undetectable noise from the headphones, but #Person2 # isn't happy with the receipt because there is a slight problem about the receipt. #Person3# thinks people can hear the noise from it on the bus and underground if wearing headphones.",1,0.0,,0.0,,1.0,isn't happy with the receipt,1.0,a,0.0,,1.0,#Person3#,,,1.0,but,RefMatters_DialogSu,-0.4367866516113281,0.24688638746738434
1121,371,test_327,"#Person1#: Yes. Can I help you?
#Person2#: Yes. You see, I've bought this personal stereo at your shop 3 days ago. And I'm afraid it hasn't really matched up to what I was told about.
#Person1#: I see, what exactly is the matter?
#Person2#: Well, first of all, there is this large scratch across the front of it.
#Person1#: But you should have noticed that when you bought it.
#Person2#: But it was in the box and all sealed up.
#Person1#: Well. I'm sorry, but it really is your responsibility to check the goods when you buy them. How are we to know that it wasn't you who made the scratch?
#Person2#: But that's ridiculous. But anyway, it's not the most important thing. I really am not happy about this other thing.
#Person1#: And what is that?
#Person2#: Look. It says here that the noise from it should be undetectable by other people.
#Person1#: Yes, that's right.
#Person2#: But people can hear it, and it's really embarrassing on the bus and underground.
#Person1#: Well, I'm sorry, but it must be the way you are wearing the headphones.
#Person2#: Look. I know how to put earphones in my ears. Thank you very much. But what I want to know is, what you are going to do about it at all?
#Person1#: Well, I suppose we could exchange it for another model, if you really aren't happy with it.
#Person2#: No, I certainly am not.
#Person1#: Well, if I could just have the receipt.
#Person2#: Oh yes. Well, there is a slight problem about the receipt.",CODS,#Person2# complains to #Person1# about the personal stereo. #Person2# wants the receipt.,1,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,#Person2#,,,0.0,,RefMatters_DialogSu,-0.7078704833984375,0.29215583205223083
1122,372,test_391,"#Person1#: What would you say are your strengths? Based on your resume you seem to have a lot of work experience.
#Person2#: I work well both individually and in groups.
#Person1#: What would you say might be a weakness in your work?
#Person2#: Uhm, wow, tough question! Well, maybe I can be a little nervous at first, and not confident in my work. But that's just in the beginning.
#Person1#: That happens to every one. Our training will help you with that.
#Person2#: That sounds great! I am very interested in learning everything I can about the job.
#Person1#: Tell me, where do you see yourself 5 years from now?
#Person2#: Married with a stable source of income, being good at what I do... I don't think anyone can really accurately predict what their future might hold. But I know it's a learning process, and that is what I intend to do.
#Person1#: Those are very good answers. I have to ask them because part of this process is trying to figure out whether or not you are a good match for us.
#Person2#: That's fine. I expect to be challenged.
#Person1#: Well, I think you just might be the person we're looking for.",BART,##Person1# asks #Person2# some questions to try to figure out whether or not she is a good match for them.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.30328369140625,0.31944236159324646
1123,373,test_391,"#Person1#: What would you say are your strengths? Based on your resume you seem to have a lot of work experience.
#Person2#: I work well both individually and in groups.
#Person1#: What would you say might be a weakness in your work?
#Person2#: Uhm, wow, tough question! Well, maybe I can be a little nervous at first, and not confident in my work. But that's just in the beginning.
#Person1#: That happens to every one. Our training will help you with that.
#Person2#: That sounds great! I am very interested in learning everything I can about the job.
#Person1#: Tell me, where do you see yourself 5 years from now?
#Person2#: Married with a stable source of income, being good at what I do... I don't think anyone can really accurately predict what their future might hold. But I know it's a learning process, and that is what I intend to do.
#Person1#: Those are very good answers. I have to ask them because part of this process is trying to figure out whether or not you are a good match for us.
#Person2#: That's fine. I expect to be challenged.
#Person1#: Well, I think you just might be the person we're looking for.",UniLM,person1 interviews person2 . person2 tells person1 person2 ' s strengths and weaknesses . person2 expects to be challenged . person1 thinks person2 might be the person they ' re looking for .,1,0.0,,0.0,,1.0,his travel plan .,0.0,,0.0,,1.0,he,,,0.0,,RefMatters_DialogSu,-0.077972412109375,0.3568260669708252
1124,374,test_391,"#Person1#: What would you say are your strengths? Based on your resume you seem to have a lot of work experience.
#Person2#: I work well both individually and in groups.
#Person1#: What would you say might be a weakness in your work?
#Person2#: Uhm, wow, tough question! Well, maybe I can be a little nervous at first, and not confident in my work. But that's just in the beginning.
#Person1#: That happens to every one. Our training will help you with that.
#Person2#: That sounds great! I am very interested in learning everything I can about the job.
#Person1#: Tell me, where do you see yourself 5 years from now?
#Person2#: Married with a stable source of income, being good at what I do... I don't think anyone can really accurately predict what their future might hold. But I know it's a learning process, and that is what I intend to do.
#Person1#: Those are very good answers. I have to ask them because part of this process is trying to figure out whether or not you are a good match for us.
#Person2#: That's fine. I expect to be challenged.
#Person1#: Well, I think you just might be the person we're looking for.",MV-BART,"#Person2# answers #Person1#'s questions about strengths and weaknesses, #Person2 #'s strengths and weakness, and the future plans. #Person3# thinks #Person 2# might be the person they're looking for and thinks they are a good match.",1,0.0,,0.0,,0.0,,0.0,,1.0,hasn't,0.0,,,,1.0,because,RefMatters_DialogSu,-0.7412567138671875,0.24872508645057678
1125,375,test_391,"#Person1#: What would you say are your strengths? Based on your resume you seem to have a lot of work experience.
#Person2#: I work well both individually and in groups.
#Person1#: What would you say might be a weakness in your work?
#Person2#: Uhm, wow, tough question! Well, maybe I can be a little nervous at first, and not confident in my work. But that's just in the beginning.
#Person1#: That happens to every one. Our training will help you with that.
#Person2#: That sounds great! I am very interested in learning everything I can about the job.
#Person1#: Tell me, where do you see yourself 5 years from now?
#Person2#: Married with a stable source of income, being good at what I do... I don't think anyone can really accurately predict what their future might hold. But I know it's a learning process, and that is what I intend to do.
#Person1#: Those are very good answers. I have to ask them because part of this process is trying to figure out whether or not you are a good match for us.
#Person2#: That's fine. I expect to be challenged.
#Person1#: Well, I think you just might be the person we're looking for.",CODS,#Person1# interviews #Person2#. #Person1# thinks #Person2# might be the person #Person1#'s looking for and asks #Person2# questions.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.4427490234375,0.3202596604824066
1126,376,test_350,"#Person1#: Excuse me, Miss.
#Person2#: What can I do for you?
#Person1#: I've just heard an announcement that my flight has been delayed.
#Person2#: What's your flight number?
#Person1#: Flight CA216 to Chengdu.
#Person2#: Yes, it's true. It has been delayed.
#Person1#: Could you please tell me why?
#Person2#: Yes, of course. The delay is due to heavy rain.
#Person1#: How long will the delay be? Do you have any further information about it?
#Person2#: I am sorry, we don't know the extent of the delay at present. But according to the latest weather forecast, there will be a change in weather soon.
#Person1#: We have to wait. Well, is it possible for the rain to stop before noon?
#Person2#: It's hard to say. Weather is so changeable in the summer. Please listen to the latest announcement about your flight.
#Person1#: Yes, I will. Thanks a lot. Bye!
#Person2#: Bye",BART,##Person1#'s flight has been delayed due to heavy rain. #Person2# says there will be a change in weather soon.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.541717529296875,0.23482069373130798
1127,377,test_350,"#Person1#: Excuse me, Miss.
#Person2#: What can I do for you?
#Person1#: I've just heard an announcement that my flight has been delayed.
#Person2#: What's your flight number?
#Person1#: Flight CA216 to Chengdu.
#Person2#: Yes, it's true. It has been delayed.
#Person1#: Could you please tell me why?
#Person2#: Yes, of course. The delay is due to heavy rain.
#Person1#: How long will the delay be? Do you have any further information about it?
#Person2#: I am sorry, we don't know the extent of the delay at present. But according to the latest weather forecast, there will be a change in weather soon.
#Person1#: We have to wait. Well, is it possible for the rain to stop before noon?
#Person2#: It's hard to say. Weather is so changeable in the summer. Please listen to the latest announcement about your flight.
#Person1#: Yes, I will. Thanks a lot. Bye!
#Person2#: Bye",UniLM,person1 ' s flight has been delayed due to heavy rain . person2 tells person1 there will be a change in weather soon . person1 asks person2 to listen to the latest announcement about person1 ' s flight .,1,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,person1,,,0.0,,RefMatters_DialogSu,-0.010538736979166666,0.2896530330181122
1128,378,test_350,"#Person1#: Excuse me, Miss.
#Person2#: What can I do for you?
#Person1#: I've just heard an announcement that my flight has been delayed.
#Person2#: What's your flight number?
#Person1#: Flight CA216 to Chengdu.
#Person2#: Yes, it's true. It has been delayed.
#Person1#: Could you please tell me why?
#Person2#: Yes, of course. The delay is due to heavy rain.
#Person1#: How long will the delay be? Do you have any further information about it?
#Person2#: I am sorry, we don't know the extent of the delay at present. But according to the latest weather forecast, there will be a change in weather soon.
#Person1#: We have to wait. Well, is it possible for the rain to stop before noon?
#Person2#: It's hard to say. Weather is so changeable in the summer. Please listen to the latest announcement about your flight.
#Person1#: Yes, I will. Thanks a lot. Bye!
#Person2#: Bye",MV-BART,#Person1#'s flight has been delayed due to heavy rain. #Person2# says there will be a change in the weather soon but it's hard to know the extent of the delay because the weather is changeable in the summer.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.2938385009765625,0.23130890727043152
1129,379,test_350,"#Person1#: Excuse me, Miss.
#Person2#: What can I do for you?
#Person1#: I've just heard an announcement that my flight has been delayed.
#Person2#: What's your flight number?
#Person1#: Flight CA216 to Chengdu.
#Person2#: Yes, it's true. It has been delayed.
#Person1#: Could you please tell me why?
#Person2#: Yes, of course. The delay is due to heavy rain.
#Person1#: How long will the delay be? Do you have any further information about it?
#Person2#: I am sorry, we don't know the extent of the delay at present. But according to the latest weather forecast, there will be a change in weather soon.
#Person1#: We have to wait. Well, is it possible for the rain to stop before noon?
#Person2#: It's hard to say. Weather is so changeable in the summer. Please listen to the latest announcement about your flight.
#Person1#: Yes, I will. Thanks a lot. Bye!
#Person2#: Bye",CODS,#Person2# tells #Person1# #Person1#'s flight has been delayed due to heavy rain and asks #Person1# to listen.,1,0.0,,0.0,,0.0,,0.0,,1.0,tells,0.0,,,,0.0,,RefMatters_DialogSu,-0.707366943359375,0.22583632171154022
1130,380,test_376,"#Person1#: Do you think our headmaster is going to build a new lab building?
#Person2#: I've no idea. He may have the plan. But he hasn't spoken to us teachers about it.
#Person1#: Do you think it possible that it will happen?
#Person2#: Of course. Right now, our old lab building can't satisfy the increasing need of teaching. It's too small and not in proper condition.
#Person1#: Why don't we build a new one as soon as possible?
#Person2#: There may be some problems with it.
#Person1#: What's the problem then?
#Person2#: As far as I know, money is. It's not likely to be solved soon, I guess.
#Person1#: I believe our headmaster will ask the local government to help us build a new one.
#Person2#: I think so. It's quite likely that the decision will be made before the end of this term.",BART,##Person2# tells #Person1# the headmaster may build a new lab building but there may be some problems with it.,1,0.0,,1.0,in Tom's father's construction company,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.1704559326171875,0.22110222280025482
1131,381,test_376,"#Person1#: Do you think our headmaster is going to build a new lab building?
#Person2#: I've no idea. He may have the plan. But he hasn't spoken to us teachers about it.
#Person1#: Do you think it possible that it will happen?
#Person2#: Of course. Right now, our old lab building can't satisfy the increasing need of teaching. It's too small and not in proper condition.
#Person1#: Why don't we build a new one as soon as possible?
#Person2#: There may be some problems with it.
#Person1#: What's the problem then?
#Person2#: As far as I know, money is. It's not likely to be solved soon, I guess.
#Person1#: I believe our headmaster will ask the local government to help us build a new one.
#Person2#: I think so. It's quite likely that the decision will be made before the end of this term.",UniLM,person1 and person2 think the headmaster will ask the local government to help them build a new lab building .,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.1242828369140625,0.22321534156799316
1132,382,test_376,"#Person1#: Do you think our headmaster is going to build a new lab building?
#Person2#: I've no idea. He may have the plan. But he hasn't spoken to us teachers about it.
#Person1#: Do you think it possible that it will happen?
#Person2#: Of course. Right now, our old lab building can't satisfy the increasing need of teaching. It's too small and not in proper condition.
#Person1#: Why don't we build a new one as soon as possible?
#Person2#: There may be some problems with it.
#Person1#: What's the problem then?
#Person2#: As far as I know, money is. It's not likely to be solved soon, I guess.
#Person1#: I believe our headmaster will ask the local government to help us build a new one.
#Person2#: I think so. It's quite likely that the decision will be made before the end of this term.",MV-BART,#Person2# tells #Person1# the headmaster may build a new lab building but there may be some problems with it because money is not likely to be solved soon. They hope the local government will help them build it.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,0.1683826446533203,0.22944575548171997
1133,383,test_376,"#Person1#: Do you think our headmaster is going to build a new lab building?
#Person2#: I've no idea. He may have the plan. But he hasn't spoken to us teachers about it.
#Person1#: Do you think it possible that it will happen?
#Person2#: Of course. Right now, our old lab building can't satisfy the increasing need of teaching. It's too small and not in proper condition.
#Person1#: Why don't we build a new one as soon as possible?
#Person2#: There may be some problems with it.
#Person1#: What's the problem then?
#Person2#: As far as I know, money is. It's not likely to be solved soon, I guess.
#Person1#: I believe our headmaster will ask the local government to help us build a new one.
#Person2#: I think so. It's quite likely that the decision will be made before the end of this term.",CODS,#Person1# and #Person2# think the headmaster will ask the local government to help build a new lab building soon.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.25897979736328125,0.218253955245018
1134,384,test_317,"#Person1#: Hi. I'm here for flight 513 to New York but I thought I heard the paging system announce that it is canceled. Is that true?
#Person2#: I'm terribly sorry, sir, but I'm afraid it is true. That flight has been canceled. Would you like to try to book tomorrow's flight?
#Person1#: No way! I worked very hard so that I could leave on today's flight. Are there seats on another airline?
#Person2#: It's possible. If you would like to book with another airline the line is right over there.
#Person1#: You mean the line over there of about 200 people? !
#Person2#: That's the one. It seems that everyone is anxious to get to New York tonight.
#Person1#: This is a rotten way to start a vacation. I HATE lines! Can you book me on tomorrow's flight?
#Person2#: Certainly. You will also be receiving a 50 % discount as our way of apologizing for the inconvenience.",BART,##Person1#'s flight to New York has been canceled. #Person2# tells him there are seats on another airline and a 50 % discount.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.5157012939453125,0.2372792661190033
1135,385,test_317,"#Person1#: Hi. I'm here for flight 513 to New York but I thought I heard the paging system announce that it is canceled. Is that true?
#Person2#: I'm terribly sorry, sir, but I'm afraid it is true. That flight has been canceled. Would you like to try to book tomorrow's flight?
#Person1#: No way! I worked very hard so that I could leave on today's flight. Are there seats on another airline?
#Person2#: It's possible. If you would like to book with another airline the line is right over there.
#Person1#: You mean the line over there of about 200 people? !
#Person2#: That's the one. It seems that everyone is anxious to get to New York tonight.
#Person1#: This is a rotten way to start a vacation. I HATE lines! Can you book me on tomorrow's flight?
#Person2#: Certainly. You will also be receiving a 50 % discount as our way of apologizing for the inconvenience.",UniLM,person2 tells person1 the flight has been canceled and person1 can ' t try to book tomorrow ' s flight . person1 hates lines and asks person2 to book person1 on tomorrow ' s flight .,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.5628547668457031,0.22490526735782623
1136,386,test_317,"#Person1#: Hi. I'm here for flight 513 to New York but I thought I heard the paging system announce that it is canceled. Is that true?
#Person2#: I'm terribly sorry, sir, but I'm afraid it is true. That flight has been canceled. Would you like to try to book tomorrow's flight?
#Person1#: No way! I worked very hard so that I could leave on today's flight. Are there seats on another airline?
#Person2#: It's possible. If you would like to book with another airline the line is right over there.
#Person1#: You mean the line over there of about 200 people? !
#Person2#: That's the one. It seems that everyone is anxious to get to New York tonight.
#Person1#: This is a rotten way to start a vacation. I HATE lines! Can you book me on tomorrow's flight?
#Person2#: Certainly. You will also be receiving a 50 % discount as our way of apologizing for the inconvenience.",MV-BART,#Person1#'s flight to New York has been canceled. #Person2# tells #Person 1# there's a line of 200 people to book with another airline and #Person3# will book #Person1 #Person# on tomorrow's flight with a 50% discount.,1,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,#Person2#,,,0.0,,RefMatters_DialogSu,-0.5071907043457031,0.23334930837154388
1137,387,test_317,"#Person1#: Hi. I'm here for flight 513 to New York but I thought I heard the paging system announce that it is canceled. Is that true?
#Person2#: I'm terribly sorry, sir, but I'm afraid it is true. That flight has been canceled. Would you like to try to book tomorrow's flight?
#Person1#: No way! I worked very hard so that I could leave on today's flight. Are there seats on another airline?
#Person2#: It's possible. If you would like to book with another airline the line is right over there.
#Person1#: You mean the line over there of about 200 people? !
#Person2#: That's the one. It seems that everyone is anxious to get to New York tonight.
#Person1#: This is a rotten way to start a vacation. I HATE lines! Can you book me on tomorrow's flight?
#Person2#: Certainly. You will also be receiving a 50 % discount as our way of apologizing for the inconvenience.",CODS,#Person1# wants to book tomorrow's flight to New York. #Person2# advises #Person1# to book on another airline and offers a 50% discount.,1,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,so,RefMatters_DialogSu,-0.5142974853515625,0.22181443870067596
1138,388,test_147,"#Person1#: This is all your fault. This wouldn't have happened if you hadn't tried to give money to that policeman.
#Person2#: Well, if you'd listen to me when I suggested asking someone for directions, we wouldn't have got lost in the first place, would we?
#Person1#: Oh, go on, blame it all on me. You were the one who was driving when we got stopped by the police. If you hadn't been speeding, we wouldn't have been stopped at all.
#Person2#: That's not fair. We were doing fine until you suddenly decided you knew a quicker way.
#Person1#: Oh, come on, I only suggest it because we were running so late. We would have been fine if you hadn't suggested driving instead of taking the train.
#Person2#: No, we would have been fine if you had remembered to book tickets.",BART,##Person1# blames #Person2# for giving money to the policeman and driving the car.,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,-0.76611328125,0.22658465802669525
1139,389,test_147,"#Person1#: This is all your fault. This wouldn't have happened if you hadn't tried to give money to that policeman.
#Person2#: Well, if you'd listen to me when I suggested asking someone for directions, we wouldn't have got lost in the first place, would we?
#Person1#: Oh, go on, blame it all on me. You were the one who was driving when we got stopped by the police. If you hadn't been speeding, we wouldn't have been stopped at all.
#Person2#: That's not fair. We were doing fine until you suddenly decided you knew a quicker way.
#Person1#: Oh, come on, I only suggest it because we were running so late. We would have been fine if you hadn't suggested driving instead of taking the train.
#Person2#: No, we would have been fine if you had remembered to book tickets.",UniLM,person1 and person2 are blaming each other for the accident . person1 blames person2 for speeding and person2 was speeding .,0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,0.0,,RefMatters_DialogSu,0.162689208984375,0.32260340452194214
1140,390,test_147,"#Person1#: This is all your fault. This wouldn't have happened if you hadn't tried to give money to that policeman.
#Person2#: Well, if you'd listen to me when I suggested asking someone for directions, we wouldn't have got lost in the first place, would we?
#Person1#: Oh, go on, blame it all on me. You were the one who was driving when we got stopped by the police. If you hadn't been speeding, we wouldn't have been stopped at all.
#Person2#: That's not fair. We were doing fine until you suddenly decided you knew a quicker way.
#Person1#: Oh, come on, I only suggest it because we were running so late. We would have been fine if you hadn't suggested driving instead of taking the train.
#Person2#: No, we would have been fine if you had remembered to book tickets.",MV-BART,#Person1# blames #Person2# for getting lost and getting stopped by the police because #Person1 # suggests asking someone for directions. #Person 2# thinks it's all #Person 1#'s fault. They both think they would have been fine if they hadn't been stopped.,1,0.0,,0.0,,0.0,,0.0,,1.0,stopped,1.0,#Person 1#,,,0.0,,RefMatters_DialogSu,-0.3864542643229167,0.2475425750017166
1141,391,test_147,"#Person1#: This is all your fault. This wouldn't have happened if you hadn't tried to give money to that policeman.
#Person2#: Well, if you'd listen to me when I suggested asking someone for directions, we wouldn't have got lost in the first place, would we?
#Person1#: Oh, go on, blame it all on me. You were the one who was driving when we got stopped by the police. If you hadn't been speeding, we wouldn't have been stopped at all.
#Person2#: That's not fair. We were doing fine until you suddenly decided you knew a quicker way.
#Person1#: Oh, come on, I only suggest it because we were running so late. We would have been fine if you hadn't suggested driving instead of taking the train.
#Person2#: No, we would have been fine if you had remembered to book tickets.",CODS,#Person1# blames #Person2# for getting lost and #Person2# blames #Person1# for driving.,1,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,#Person1#,,,0.0,,RefMatters_DialogSu,-0.7548828125,0.27628618478775024
