,DocID,Dialogue,Model,Summary,PredE,PredE_text,SubjObjE,SubjObjE_text,OutE,OutE_text,CorefE,CorefE_text,GramE,GramE_text,CircE,CircE_text,LinkE,LinkE_text,OthE,OthE_text,w/ Error
1059,13612149-1,"Morgan: Hey gorgeous, how’s your day?
Suzanne: Nothing special, it’s just one of many boring days at work. But… better now though!
Morgan: Are you working at all? 😉
Suzanne: I’m trying 😉 But you aren’t helping me, at all
Suzanne: I’m just taking a well-deserved break 😉
Morgan:  I miss you Suzie
Suzanne: I miss you too Morgan
Morgan: Do you feel like going to a concert next week? Maroon 5 is playing at the Hulu Theater at Madison Square Garden.
Morgan: As it happens, I’ve got two tickets 😉
Morgan: Do you want to go?
Suzanne: Really? OMG! That’s wonderful!
Suzanne: Thank you sweetheart!
Morgan: Oh, nothing. I just want you to be happy 😉",CODS,Suzanne had a boring day at work. Morgan and Suzanne are going to a Maroon 5 concert next week at the Hulu Theater at Madison Square Garden. Morgan wants Suzanne to be happy.,no,,no,,no,,no,,no,,no,,no,,no,,0
1060,13862593,"Steve: Bought the new Dream Theater album 5 minutes ago. I hope it's good.
Rob: I have it here on my desk, ready for the first listening.
Steve: Ok, I'll tell you later what I think about it.
Rob: Same here. See you later!",BART,Steve bought the new Dream Theater album. Rob has it on his desk. Steve will tell Rob later what he thinks about it.,no,,no,,no,,no,,no,,no,,no,,no,,0
1061,13862593,"Steve: Bought the new Dream Theater album 5 minutes ago. I hope it's good.
Rob: I have it here on my desk, ready for the first listening.
Steve: Ok, I'll tell you later what I think about it.
Rob: Same here. See you later!",UniLM,Steve bought the new Dream Theater album 5 minutes ago . Rob has it for him .,no,,no,,no,,no,,no,,no,,no,,no,,0
1062,13862593,"Steve: Bought the new Dream Theater album 5 minutes ago. I hope it's good.
Rob: I have it here on my desk, ready for the first listening.
Steve: Ok, I'll tell you later what I think about it.
Rob: Same here. See you later!",MV-BART,Steve bought the new Dream Theater album 5 minutes ago. Rob has it on his desk.,no,,no,,no,,no,,no,,no,,no,,no,,0
1063,13862593,"Steve: Bought the new Dream Theater album 5 minutes ago. I hope it's good.
Rob: I have it here on my desk, ready for the first listening.
Steve: Ok, I'll tell you later what I think about it.
Rob: Same here. See you later!",CODS,Rob has the new Dream Theater album ready for the first listening.,no,,no,,no,,no,,no,,no,,no,,no,,0
1064,13863052,"Joanne: hi, wanna talk?
Bradley: hi, sorry, not right now, im busy
Bradley: crazy day at work
Joanne: sure, contact me, i gotta tell you something
Bradley: i will, ttyl",BART,Joanne wants to talk to Bradley but he's busy at work.,no,,no,,no,,no,,no,,no,,no,,no,,0
1065,13863052,"Joanne: hi, wanna talk?
Bradley: hi, sorry, not right now, im busy
Bradley: crazy day at work
Joanne: sure, contact me, i gotta tell you something
Bradley: i will, ttyl",UniLM,"Joanne needs Bradley to tell her something , but he ' s busy at work now and can ' t talk right now .",no,,no,,no,,no,,no,,no,,no,,yes,Bradley to tell her,1
1066,13863052,"Joanne: hi, wanna talk?
Bradley: hi, sorry, not right now, im busy
Bradley: crazy day at work
Joanne: sure, contact me, i gotta tell you something
Bradley: i will, ttyl",MV-BART,Bradley is busy at work. Joanne wants him to contact her as she needs to tell him something.,no,,no,,no,,no,,no,,no,,no,,no,,0
1067,13863052,"Joanne: hi, wanna talk?
Bradley: hi, sorry, not right now, im busy
Bradley: crazy day at work
Joanne: sure, contact me, i gotta tell you something
Bradley: i will, ttyl",CODS,"Joanne wants to talk to Bradley, but he's busy at work now.",no,,no,,no,,no,,no,,no,,no,,no,,0
1068,13812001,"Julie: <file_photo>
Emily: <3 Julie Love, i'm sending tons of kisses :* :* :* 🎄🎄🎄
Julie: Merry Christmas and a lovely mood throughout  the whole year, darling
Emily: Thank you, for you too <3
Julie: Thanks :* <file_photo> <file_photo>",BART,Julie wishes Emily a merry Christmas and a lovely mood throughout the whole year.,no,,no,,no,,no,,no,,no,,no,,no,,0
1069,13812001,"Julie: <file_photo>
Emily: <3 Julie Love, i'm sending tons of kisses :* :* :* 🎄🎄🎄
Julie: Merry Christmas and a lovely mood throughout  the whole year, darling
Emily: Thank you, for you too <3
Julie: Thanks :* <file_photo> <file_photo>",UniLM,Julie and Emily wish each other Merry Christmas .,no,,no,,no,,no,,yes,wish each other Merry Christmas,no,,no,,no,,1
1070,13812001,"Julie: <file_photo>
Emily: <3 Julie Love, i'm sending tons of kisses :* :* :* 🎄🎄🎄
Julie: Merry Christmas and a lovely mood throughout  the whole year, darling
Emily: Thank you, for you too <3
Julie: Thanks :* <file_photo> <file_photo>",MV-BART,Julie and Emily wish each other a merry Christmas.,no,,no,,no,,no,,no,,no,,no,,no,,0
1071,13812001,"Julie: <file_photo>
Emily: <3 Julie Love, i'm sending tons of kisses :* :* :* 🎄🎄🎄
Julie: Merry Christmas and a lovely mood throughout  the whole year, darling
Emily: Thank you, for you too <3
Julie: Thanks :* <file_photo> <file_photo>",CODS,Emily and Julie wish each other Merry Christmas and a happy New Year.,no,,no,,no,,no,,yes,wish each other Merry Christmas,no,,no,,no,,1
1072,13682287,"Mike: How did Chicago do last nite?
Pat: Chicago what?
Mike: Fire man!
Pat: dunno.
Mike: How come?
Pat: Its soccer right?
Mike: you not a soccer fan?
Pat: nah. baseball and hockey is wot i luv.
Mike: it's bears and white sox right?
Pat: bears is football. white sox is baseball. 
Mike: and hockey?
Pat: blackhawks. but not doing well right now.
Mike: and bulls used to be better too i guess
Pat: true enough. Jordan times long gone
Mike: u fancy hoops at all?
Pat: not really, not now
Mike: u play tho?
Pat: yeah, I still hit 3 points well enough
Mike: I like to play sometime
Pat: good idea. we need to do meet up one day
Mike: yeah always good to hit the ball",BART,Pat is not a soccer fan but he likes baseball and hockey. He plays hoops. Mike likes to play basketball.,no,,no,,no,,no,,no,,no,,no,,no,,0
1073,13682287,"Mike: How did Chicago do last nite?
Pat: Chicago what?
Mike: Fire man!
Pat: dunno.
Mike: How come?
Pat: Its soccer right?
Mike: you not a soccer fan?
Pat: nah. baseball and hockey is wot i luv.
Mike: it's bears and white sox right?
Pat: bears is football. white sox is baseball. 
Mike: and hockey?
Pat: blackhawks. but not doing well right now.
Mike: and bulls used to be better too i guess
Pat: true enough. Jordan times long gone
Mike: u fancy hoops at all?
Pat: not really, not now
Mike: u play tho?
Pat: yeah, I still hit 3 points well enough
Mike: I like to play sometime
Pat: good idea. we need to do meet up one day
Mike: yeah always good to hit the ball",UniLM,Mike and Pat are discussing Chicago ' s last night . Pat is not a soccer fan . Mike likes to play hoops .,no,,no,,no,,no,,no,,no,,no,,no,,0
1074,13682287,"Mike: How did Chicago do last nite?
Pat: Chicago what?
Mike: Fire man!
Pat: dunno.
Mike: How come?
Pat: Its soccer right?
Mike: you not a soccer fan?
Pat: nah. baseball and hockey is wot i luv.
Mike: it's bears and white sox right?
Pat: bears is football. white sox is baseball. 
Mike: and hockey?
Pat: blackhawks. but not doing well right now.
Mike: and bulls used to be better too i guess
Pat: true enough. Jordan times long gone
Mike: u fancy hoops at all?
Pat: not really, not now
Mike: u play tho?
Pat: yeah, I still hit 3 points well enough
Mike: I like to play sometime
Pat: good idea. we need to do meet up one day
Mike: yeah always good to hit the ball",MV-BART,Mike and Pat are going to meet up one day to play basketball.,no,,no,,no,,no,,no,,no,,no,,no,,0
1075,13682287,"Mike: How did Chicago do last nite?
Pat: Chicago what?
Mike: Fire man!
Pat: dunno.
Mike: How come?
Pat: Its soccer right?
Mike: you not a soccer fan?
Pat: nah. baseball and hockey is wot i luv.
Mike: it's bears and white sox right?
Pat: bears is football. white sox is baseball. 
Mike: and hockey?
Pat: blackhawks. but not doing well right now.
Mike: and bulls used to be better too i guess
Pat: true enough. Jordan times long gone
Mike: u fancy hoops at all?
Pat: not really, not now
Mike: u play tho?
Pat: yeah, I still hit 3 points well enough
Mike: I like to play sometime
Pat: good idea. we need to do meet up one day
Mike: yeah always good to hit the ball",CODS,Pat is not a soccer fan but she loves baseball and hockey. Mike and Pat will meet to play basketball together.,no,,no,,no,,no,,no,,no,,no,,no,,0
1076,13862919,"Ashleigh: Looks like we're going to the cinema!! 
Ashleigh: <file_gif>
Peter: You got the job??
Ashleigh: I got hte job! :D
Peter: <file_gif>
Ashleigh: <file_gif>",BART,Ashleigh and Peter are going to the cinema.,no,,no,,no,,no,,no,,no,,no,,no,,0
1077,13862919,"Ashleigh: Looks like we're going to the cinema!! 
Ashleigh: <file_gif>
Peter: You got the job??
Ashleigh: I got hte job! :D
Peter: <file_gif>
Ashleigh: <file_gif>",UniLM,Ashleigh got a job at the cinema .,no,,no,,no,,no,,no,,yes,at the cinema,no,,no,,1
1078,13862919,"Ashleigh: Looks like we're going to the cinema!! 
Ashleigh: <file_gif>
Peter: You got the job??
Ashleigh: I got hte job! :D
Peter: <file_gif>
Ashleigh: <file_gif>",MV-BART,Ashleigh and Peter are going to the cinema. Ashleigh got the job.,no,,no,,no,,no,,no,,no,,no,,no,,0
1079,13862919,"Ashleigh: Looks like we're going to the cinema!! 
Ashleigh: <file_gif>
Peter: You got the job??
Ashleigh: I got hte job! :D
Peter: <file_gif>
Ashleigh: <file_gif>",CODS,Ashleigh and Peter are going to the cinema.,no,,no,,no,,no,,no,,no,,no,,no,,0
1080,13716897,"Linda: hey have we decided on a lunch place yet?
Ronnie: thought we were going for sushi
Linda: Karen said she hates raw fish or something
Karen: nah I'm ok with sushi, just thought we would go for smth cheaper this time ;p 
Karen: hard times are a-coming xd
Ronnie: been craving sushi all week long :( but i sooo get, K, maybe we should dial it down with the fancy places
Linda: hey there is this pasta joint right next to our apartement
Linda: you get it in like takeout boxes. we could take these out to the park
Ronnie: so down with that!
Karen: same here! let's wait for Amanda tho
Linda: @Amanda are you ok with pasta for lunch?
Ronnie: let's hope she checks her fb this time haha
Amanda: hey guys, yes! whatever works for me :)",BART,"Linda, Ronnie, Karen and Amanda will have pasta for lunch at the pasta joint next to their apartment.",no,,no,,no,,no,,no,,no,,no,,no,,0
1081,13716897,"Linda: hey have we decided on a lunch place yet?
Ronnie: thought we were going for sushi
Linda: Karen said she hates raw fish or something
Karen: nah I'm ok with sushi, just thought we would go for smth cheaper this time ;p 
Karen: hard times are a-coming xd
Ronnie: been craving sushi all week long :( but i sooo get, K, maybe we should dial it down with the fancy places
Linda: hey there is this pasta joint right next to our apartement
Linda: you get it in like takeout boxes. we could take these out to the park
Ronnie: so down with that!
Karen: same here! let's wait for Amanda tho
Linda: @Amanda are you ok with pasta for lunch?
Ronnie: let's hope she checks her fb this time haha
Amanda: hey guys, yes! whatever works for me :)",UniLM,"Linda , Ronnie and Karen are going to have lunch together . There ' s a pasta joint next to their apartment . They ' ll have pasta for lunch .",no,,yes,"Linda , Ronnie and Karen",no,,no,,no,,no,,no,,no,,1
1082,13716897,"Linda: hey have we decided on a lunch place yet?
Ronnie: thought we were going for sushi
Linda: Karen said she hates raw fish or something
Karen: nah I'm ok with sushi, just thought we would go for smth cheaper this time ;p 
Karen: hard times are a-coming xd
Ronnie: been craving sushi all week long :( but i sooo get, K, maybe we should dial it down with the fancy places
Linda: hey there is this pasta joint right next to our apartement
Linda: you get it in like takeout boxes. we could take these out to the park
Ronnie: so down with that!
Karen: same here! let's wait for Amanda tho
Linda: @Amanda are you ok with pasta for lunch?
Ronnie: let's hope she checks her fb this time haha
Amanda: hey guys, yes! whatever works for me :)",MV-BART,"Linda, Ronnie, Karen and Amanda are going to eat pasta for lunch at the pasta joint next to their apartment.",no,,no,,no,,no,,no,,no,,no,,no,,0
1083,13716897,"Linda: hey have we decided on a lunch place yet?
Ronnie: thought we were going for sushi
Linda: Karen said she hates raw fish or something
Karen: nah I'm ok with sushi, just thought we would go for smth cheaper this time ;p 
Karen: hard times are a-coming xd
Ronnie: been craving sushi all week long :( but i sooo get, K, maybe we should dial it down with the fancy places
Linda: hey there is this pasta joint right next to our apartement
Linda: you get it in like takeout boxes. we could take these out to the park
Ronnie: so down with that!
Karen: same here! let's wait for Amanda tho
Linda: @Amanda are you ok with pasta for lunch?
Ronnie: let's hope she checks her fb this time haha
Amanda: hey guys, yes! whatever works for me :)",CODS,Karen doesn't like sushi. They will wait for Amanda to check her fb.,yes,will wait,no,,no,,no,,no,,no,,no,,no,,1
1084,13829473,"Cathy: Just realized I left my sunglasses at yours
Broke: Yes, they are waiting for you to pick them up
Cathy: Might come round at 10 tonight if that's alright
Broke: Yeah okay, see ya",BART,Cathy left her sunglasses at Broke's place. Cathy will come over at 10 tonight to pick them up.,no,,no,,no,,no,,no,,no,,no,,no,,0
1085,13829473,"Cathy: Just realized I left my sunglasses at yours
Broke: Yes, they are waiting for you to pick them up
Cathy: Might come round at 10 tonight if that's alright
Broke: Yeah okay, see ya",UniLM,Cathy left her sunglasses at Broke ' s place . Cathy will come over at 10 tonight to pick them up .,no,,no,,no,,no,,no,,no,,no,,no,,0
1086,13829473,"Cathy: Just realized I left my sunglasses at yours
Broke: Yes, they are waiting for you to pick them up
Cathy: Might come round at 10 tonight if that's alright
Broke: Yeah okay, see ya",MV-BART,Cathy left her sunglasses at Broke's. She will come over at 10 tonight to pick them up.,no,,no,,no,,no,,no,,no,,no,,no,,0
1087,13829473,"Cathy: Just realized I left my sunglasses at yours
Broke: Yes, they are waiting for you to pick them up
Cathy: Might come round at 10 tonight if that's alright
Broke: Yeah okay, see ya",CODS,Cathy left her sunglasses at Broke's and she might come over at 10 tonight to pick them up.,no,,no,,no,,no,,no,,no,,no,,no,,0
1088,13810120,"Riley: Chloe is on tv!!
James: on which channel?
James: never mind i've found it
James: what is she doing? i don't get it
Riley: this is a programme in which women undergo a complete metamorphosis.
Riley: OMG she looks drop dead gorgeous!",BART,Chloe is on TV. James has found it.,no,,no,,no,,no,,no,,no,,no,,no,,0
1089,13810120,"Riley: Chloe is on tv!!
James: on which channel?
James: never mind i've found it
James: what is she doing? i don't get it
Riley: this is a programme in which women undergo a complete metamorphosis.
Riley: OMG she looks drop dead gorgeous!",UniLM,Chloe is on a TV channel .,no,,no,,no,,no,,yes,on a TV channel,no,,no,,no,,1
1090,13810120,"Riley: Chloe is on tv!!
James: on which channel?
James: never mind i've found it
James: what is she doing? i don't get it
Riley: this is a programme in which women undergo a complete metamorphosis.
Riley: OMG she looks drop dead gorgeous!",MV-BART,Chloe is on tv on a programme in which women undergo a metamorphosis.,no,,no,,no,,no,,yes,on tv on a programme,no,,no,,no,,1
1091,13810120,"Riley: Chloe is on tv!!
James: on which channel?
James: never mind i've found it
James: what is she doing? i don't get it
Riley: this is a programme in which women undergo a complete metamorphosis.
Riley: OMG she looks drop dead gorgeous!",CODS,Chloe is on a TV programme.,no,,no,,no,,no,,no,,no,,no,,no,,0
1092,13681441,"Joanna: They are sending emails about Lewandowska.
Merve: What happened?
Joanna: <file_photo> 
Merve: Wooow!
Joanna: She is hospitalized because she has measles.
Merve: She had what?
Joanna: Anyone who had contact with her within the last couple of days must get vaccinated.
Merve: Luckily I didn't see her since the last semester...
Joanna: I did, she is my thesis mentor :(
Merve: What will you do?
Joanna: They are organizing vaccinations in the main building from 17th until 19th.
Merve: You have to go!
Joanna: I know... And I just started working so I really don't have a lot of time.
Merve: Come on, this is really important.
Joanna: I will try to do it before work on 18th, hopefully I won't lose the entire day...",BART,Lewandowska is hospitalized with measles. She is Joanna's thesis mentor. They are organizing vaccinations in the main building from 17th until 19th. Joanna will try to get vaccinated before work on 18th.,no,,no,,no,,no,,no,,no,,no,,no,,0
1093,13681441,"Joanna: They are sending emails about Lewandowska.
Merve: What happened?
Joanna: <file_photo> 
Merve: Wooow!
Joanna: She is hospitalized because she has measles.
Merve: She had what?
Joanna: Anyone who had contact with her within the last couple of days must get vaccinated.
Merve: Luckily I didn't see her since the last semester...
Joanna: I did, she is my thesis mentor :(
Merve: What will you do?
Joanna: They are organizing vaccinations in the main building from 17th until 19th.
Merve: You have to go!
Joanna: I know... And I just started working so I really don't have a lot of time.
Merve: Come on, this is really important.
Joanna: I will try to do it before work on 18th, hopefully I won't lose the entire day...",UniLM,Lewandowska is hospitalized because she has measles . Joanna is going to get vaccinations before work on the 18th .,yes,going,no,,no,,no,,no,,no,,no,,no,,1
1094,13681441,"Joanna: They are sending emails about Lewandowska.
Merve: What happened?
Joanna: <file_photo> 
Merve: Wooow!
Joanna: She is hospitalized because she has measles.
Merve: She had what?
Joanna: Anyone who had contact with her within the last couple of days must get vaccinated.
Merve: Luckily I didn't see her since the last semester...
Joanna: I did, she is my thesis mentor :(
Merve: What will you do?
Joanna: They are organizing vaccinations in the main building from 17th until 19th.
Merve: You have to go!
Joanna: I know... And I just started working so I really don't have a lot of time.
Merve: Come on, this is really important.
Joanna: I will try to do it before work on 18th, hopefully I won't lose the entire day...",MV-BART,Lewandowska is hospitalized with measles. She is Joanna's thesis mentor. They are organizing vaccinations in the main building from 17th until 19th. Joanna will try to get vaccinated before work on 18th.,no,,no,,no,,no,,no,,no,,no,,no,,0
1095,13681441,"Joanna: They are sending emails about Lewandowska.
Merve: What happened?
Joanna: <file_photo> 
Merve: Wooow!
Joanna: She is hospitalized because she has measles.
Merve: She had what?
Joanna: Anyone who had contact with her within the last couple of days must get vaccinated.
Merve: Luckily I didn't see her since the last semester...
Joanna: I did, she is my thesis mentor :(
Merve: What will you do?
Joanna: They are organizing vaccinations in the main building from 17th until 19th.
Merve: You have to go!
Joanna: I know... And I just started working so I really don't have a lot of time.
Merve: Come on, this is really important.
Joanna: I will try to do it before work on 18th, hopefully I won't lose the entire day...",CODS,Lewandowska is in hospital with measles. Joanna will try to do it before work on 18th.,yes,do it,no,,no,,no,,no,,no,,no,,no,,1
1096,13864511,"Jennifer: hey do u like mad max
Jennifer: coz the latest film is on Netflix now
Jennifer: wanna watch it with me?
Jack: seen it, it's pretty dope
Jack: but might as well watch it again
Reece: yeah me too
Reece: great movie
Jennifer: ok, tomorrow evening?
Reece: fine with me
Jack: sure
Jennifer: awesome :) ",BART,"Jennifer, Jack and Reece are going to watch Mad Max on Netflix tomorrow evening.",no,,no,,no,,no,,no,,no,,no,,no,,0
1097,13864511,"Jennifer: hey do u like mad max
Jennifer: coz the latest film is on Netflix now
Jennifer: wanna watch it with me?
Jack: seen it, it's pretty dope
Jack: but might as well watch it again
Reece: yeah me too
Reece: great movie
Jennifer: ok, tomorrow evening?
Reece: fine with me
Jack: sure
Jennifer: awesome :) ",UniLM,"Jennifer , Jack and Reece are going to watch the latest film on Netflix tomorrow evening .",no,,no,,no,,no,,no,,no,,no,,no,,0
1098,13864511,"Jennifer: hey do u like mad max
Jennifer: coz the latest film is on Netflix now
Jennifer: wanna watch it with me?
Jack: seen it, it's pretty dope
Jack: but might as well watch it again
Reece: yeah me too
Reece: great movie
Jennifer: ok, tomorrow evening?
Reece: fine with me
Jack: sure
Jennifer: awesome :) ",MV-BART,"Jennifer, Jack and Reece are going to watch the latest Netflix film ""Mad Max"" tomorrow evening.",no,,no,,no,,no,,no,,no,,no,,no,,0
1099,13864511,"Jennifer: hey do u like mad max
Jennifer: coz the latest film is on Netflix now
Jennifer: wanna watch it with me?
Jack: seen it, it's pretty dope
Jack: but might as well watch it again
Reece: yeah me too
Reece: great movie
Jennifer: ok, tomorrow evening?
Reece: fine with me
Jack: sure
Jennifer: awesome :) ",CODS,"Jennifer wants to watch ""Mad Max: Fury Road"" with Reece and Jack tomorrow evening. They will watch it again tomorrow evening.",no,,no,,no,,no,,no,,no,,no,,yes,Fury Road,1
1100,13611729,"Sean: After much thought I’ve decided that my spirit animal is a tortoise. Apparently everyone has one now, I only found out about this recently. Tbh I felt lost, like who even am I? After many days of thinking about I finally decided that I am in fact a tortoise.
Tiffany: That would explain a lot.
Sean: You would be a wasp.
Tiffany: Are you sure you're a turtle? Maybe you're just haunted.",BART,Sean's spirit animal is a tortoise.,no,,no,,no,,no,,no,,no,,no,,no,,0
1101,13611729,"Sean: After much thought I’ve decided that my spirit animal is a tortoise. Apparently everyone has one now, I only found out about this recently. Tbh I felt lost, like who even am I? After many days of thinking about I finally decided that I am in fact a tortoise.
Tiffany: That would explain a lot.
Sean: You would be a wasp.
Tiffany: Are you sure you're a turtle? Maybe you're just haunted.",UniLM,Sean ' s spirit animal is a tortoise .,no,,no,,no,,no,,no,,no,,no,,no,,0
1102,13611729,"Sean: After much thought I’ve decided that my spirit animal is a tortoise. Apparently everyone has one now, I only found out about this recently. Tbh I felt lost, like who even am I? After many days of thinking about I finally decided that I am in fact a tortoise.
Tiffany: That would explain a lot.
Sean: You would be a wasp.
Tiffany: Are you sure you're a turtle? Maybe you're just haunted.",MV-BART,Sean has decided that his spirit animal is a tortoise.,no,,no,,no,,no,,no,,no,,no,,no,,0
1103,13611729,"Sean: After much thought I’ve decided that my spirit animal is a tortoise. Apparently everyone has one now, I only found out about this recently. Tbh I felt lost, like who even am I? After many days of thinking about I finally decided that I am in fact a tortoise.
Tiffany: That would explain a lot.
Sean: You would be a wasp.
Tiffany: Are you sure you're a turtle? Maybe you're just haunted.",CODS,Sean is a tortoise.,no,,no,,no,,no,,no,,no,,no,,yes,Sean,1
1104,13829640,"Sue: Call me when you get this.
Sue: it's important
Steve: OK, I'm calling",BART,Steve will call Sue when he gets this.,no,,no,,no,,no,,no,,no,,no,,no,,0
1105,13829640,"Sue: Call me when you get this.
Sue: it's important
Steve: OK, I'm calling",UniLM,Steve will call Sue when he gets important .,no,,no,,no,,no,,yes,gets important,no,,no,,no,,1
1106,13829640,"Sue: Call me when you get this.
Sue: it's important
Steve: OK, I'm calling",MV-BART,Sue wants Steve to call her when he gets this.,no,,no,,no,,no,,no,,no,,no,,no,,0
1107,13829640,"Sue: Call me when you get this.
Sue: it's important
Steve: OK, I'm calling",CODS,Steve is going to call Sue.,no,,no,,no,,no,,no,,no,,no,,no,,0
1108,13716791,"Lauren: ladies, i'm thinking of getting a tattoo
Nelly: oh cool i'd love to get one too
Tessie: ru thinking of sth specific?
Nelly: neh, probably i won't get one ever. i'm afraid of pain
Lauren: i'd like to get sth small on my leg.
Tessie: where exactly?
Lauren: above the ankle. sth small. a bird?
Tessie: i know a couple of guys who do it. let me know
Lauren: gr8. i'm like 87% sure yet",BART,Lauren wants to get a small tattoo above the ankle. Tessie knows a couple of guys who do it.,no,,no,,no,,no,,no,,no,,no,,no,,0
1109,13716791,"Lauren: ladies, i'm thinking of getting a tattoo
Nelly: oh cool i'd love to get one too
Tessie: ru thinking of sth specific?
Nelly: neh, probably i won't get one ever. i'm afraid of pain
Lauren: i'd like to get sth small on my leg.
Tessie: where exactly?
Lauren: above the ankle. sth small. a bird?
Tessie: i know a couple of guys who do it. let me know
Lauren: gr8. i'm like 87% sure yet",UniLM,Lauren wants to get a small tattoo on her leg .,no,,no,,no,,no,,no,,no,,no,,no,,0
1110,13716791,"Lauren: ladies, i'm thinking of getting a tattoo
Nelly: oh cool i'd love to get one too
Tessie: ru thinking of sth specific?
Nelly: neh, probably i won't get one ever. i'm afraid of pain
Lauren: i'd like to get sth small on my leg.
Tessie: where exactly?
Lauren: above the ankle. sth small. a bird?
Tessie: i know a couple of guys who do it. let me know
Lauren: gr8. i'm like 87% sure yet",MV-BART,Lauren would like to get a small tattoo on her leg above the ankle. Tessie knows a couple of guys who do it.,no,,no,,no,,no,,no,,no,,no,,no,,0
1111,13716791,"Lauren: ladies, i'm thinking of getting a tattoo
Nelly: oh cool i'd love to get one too
Tessie: ru thinking of sth specific?
Nelly: neh, probably i won't get one ever. i'm afraid of pain
Lauren: i'd like to get sth small on my leg.
Tessie: where exactly?
Lauren: above the ankle. sth small. a bird?
Tessie: i know a couple of guys who do it. let me know
Lauren: gr8. i'm like 87% sure yet",CODS,Lauren wants to get a small tattoo above her ankle.,no,,no,,no,,no,,no,,no,,no,,no,,0
1112,13862650,"Suzy: don't forget to follow me on Instagram :P
Linda: do I need to? :P
Suzy: come on, nice pictures ;)
Linda: done
Suzy: :)
Linda: you're welcome ;)",BART,Suzy asks Linda to follow her on Instagram.,no,,no,,no,,no,,no,,no,,no,,no,,0
1113,13862650,"Suzy: don't forget to follow me on Instagram :P
Linda: do I need to? :P
Suzy: come on, nice pictures ;)
Linda: done
Suzy: :)
Linda: you're welcome ;)",UniLM,Suzy asked Linda to follow her on Instagram .,no,,no,,no,,no,,yes,asked,no,,no,,no,,1
1114,13862650,"Suzy: don't forget to follow me on Instagram :P
Linda: do I need to? :P
Suzy: come on, nice pictures ;)
Linda: done
Suzy: :)
Linda: you're welcome ;)",MV-BART,Suzy wants Linda to follow her on Instagram.,no,,no,,no,,no,,no,,no,,no,,no,,0
1115,13862650,"Suzy: don't forget to follow me on Instagram :P
Linda: do I need to? :P
Suzy: come on, nice pictures ;)
Linda: done
Suzy: :)
Linda: you're welcome ;)",CODS,Linda will follow Suzy on Instagram.,no,,no,,no,,no,,yes,will follow,no,,no,,no,,1
1116,13862791,"Robin: Btw, do you know anything about that poker platform?
Jacks: Which one? The Bulls Eye one?
Robin: Yeah
Jacks: I played on it several times, it's good!
Robin: I'm trying to read up on the game
Jacks: It takes time, but once you get into it it's fun
Jacks: I made a few bucks on it
Robin: Nice
Robin: Any well worth tricks to share? 😂
Jacks: Well it's more about strategy mate
Jacks: I can send you a few links to some good sites
Jacks: Check this out
Jacks: <file_other>
Jacks: <file_other>
Jacks: <file_other>
Robin: Cheers! I'll take a look",BART,Robin is trying to learn about the poker platform Bulls Eye. Jacks has played it several times and made a few bucks on it. He sends Robin links to some good sites.,no,,no,,no,,no,,no,,no,,no,,no,,0
1117,13862791,"Robin: Btw, do you know anything about that poker platform?
Jacks: Which one? The Bulls Eye one?
Robin: Yeah
Jacks: I played on it several times, it's good!
Robin: I'm trying to read up on the game
Jacks: It takes time, but once you get into it it's fun
Jacks: I made a few bucks on it
Robin: Nice
Robin: Any well worth tricks to share? 😂
Jacks: Well it's more about strategy mate
Jacks: I can send you a few links to some good sites
Jacks: Check this out
Jacks: <file_other>
Jacks: <file_other>
Jacks: <file_other>
Robin: Cheers! I'll take a look",UniLM,Jacks played on the Bulls Eye poker platform and made a few bucks on it . Jacks sent Robin some links to some good sites to share .,no,,no,,no,,no,,no,,yes,to,no,,no,,1
1118,13862791,"Robin: Btw, do you know anything about that poker platform?
Jacks: Which one? The Bulls Eye one?
Robin: Yeah
Jacks: I played on it several times, it's good!
Robin: I'm trying to read up on the game
Jacks: It takes time, but once you get into it it's fun
Jacks: I made a few bucks on it
Robin: Nice
Robin: Any well worth tricks to share? 😂
Jacks: Well it's more about strategy mate
Jacks: I can send you a few links to some good sites
Jacks: Check this out
Jacks: <file_other>
Jacks: <file_other>
Jacks: <file_other>
Robin: Cheers! I'll take a look",MV-BART,Robin is trying to read up on the Bulls Eye poker platform. Jacks has played on it several times and made a few bucks on it. He sends Robin links to some good sites.,no,,no,,no,,no,,no,,no,,no,,no,,0
1119,13862791,"Robin: Btw, do you know anything about that poker platform?
Jacks: Which one? The Bulls Eye one?
Robin: Yeah
Jacks: I played on it several times, it's good!
Robin: I'm trying to read up on the game
Jacks: It takes time, but once you get into it it's fun
Jacks: I made a few bucks on it
Robin: Nice
Robin: Any well worth tricks to share? 😂
Jacks: Well it's more about strategy mate
Jacks: I can send you a few links to some good sites
Jacks: Check this out
Jacks: <file_other>
Jacks: <file_other>
Jacks: <file_other>
Robin: Cheers! I'll take a look",CODS,Jacks made a few bucks playing the bulls eye poker platform. Jacks sends Robin some tips and links.,no,,no,,no,,no,,no,,no,,no,,no,,0
1120,13716075,"Claire: <file_photo>
Kim: Looks delicious...
Linda: No way... Look what I'm cooking right now:
Linda: <file_photo>
Claire: hahahaha 
Kim: Curry dream team
Claire: Enjoy your dinner :*",BART,Linda is cooking curry for dinner.,no,,no,,no,,no,,no,,no,,no,,no,,0
