,DocID,Dialogue,Model,Summary,PredE,PredE_text,SubjObjE,SubjObjE_text,OutE,OutE_text,CorefE,CorefE_text,GramE,GramE_text,CircE,CircE_text,LinkE,LinkE_text,OthE,OthE_text,w/ Error
965,test_385,"#Person1#: I can't believe I still have this pain in my back. This medicine the doctor gave me was supposed to make me feel better by now.
#Person2#: Maybe you should start taking it three times a day like you were told.",UniLM,person1 still has the pain in person1 ' s back . person2 suggests person1 start taking the medicine three times a day .,no,,no,,no,,no,,no,,no,,no,,no,,0
966,test_385,"#Person1#: I can't believe I still have this pain in my back. This medicine the doctor gave me was supposed to make me feel better by now.
#Person2#: Maybe you should start taking it three times a day like you were told.",MV-BART,#Person2# suggests #Person1# start taking the medicine three times a day like the doctor said.,no,,no,,no,,no,,no,,no,,no,,no,,0
967,test_385,"#Person1#: I can't believe I still have this pain in my back. This medicine the doctor gave me was supposed to make me feel better by now.
#Person2#: Maybe you should start taking it three times a day like you were told.",CODS,#Person1# complains about the pain in #Person1#'s back.,no,,no,,no,,no,,no,,no,,no,,no,,0
968,test_107,"#Person1#: Mr. Wilson. We are very regretful about the mistakes in goods. I am very sorry and we will be responsible for the mistake.
#Person2#: We have no choice but to hold you responsible for the loss we sustained.
#Person1#: The first problem is supposed to be solved after the investigation. About the second problem, I admit it's our fault, so we will exchange all merchandise that falls short of our sample.
#Person2#: Well. I hope there won't be such things no more.
#Person1#: I can assure you that such a thing today will never happen again in future delivery. We have made the plan to improve the package of our exported goods.",BART,#Person1# apologizes to Mr. Wilson for the mistakes in goods and promises to improve the package of their exported goods.,no,,no,,no,,no,,no,,no,,no,,no,,0
969,test_107,"#Person1#: Mr. Wilson. We are very regretful about the mistakes in goods. I am very sorry and we will be responsible for the mistake.
#Person2#: We have no choice but to hold you responsible for the loss we sustained.
#Person1#: The first problem is supposed to be solved after the investigation. About the second problem, I admit it's our fault, so we will exchange all merchandise that falls short of our sample.
#Person2#: Well. I hope there won't be such things no more.
#Person1#: I can assure you that such a thing today will never happen again in future delivery. We have made the plan to improve the package of our exported goods.",UniLM,person1 apologizes to mr . wilson and promises to improve the package of exported goods .,no,,no,,no,,no,,no,,no,,no,,no,,0
970,test_107,"#Person1#: Mr. Wilson. We are very regretful about the mistakes in goods. I am very sorry and we will be responsible for the mistake.
#Person2#: We have no choice but to hold you responsible for the loss we sustained.
#Person1#: The first problem is supposed to be solved after the investigation. About the second problem, I admit it's our fault, so we will exchange all merchandise that falls short of our sample.
#Person2#: Well. I hope there won't be such things no more.
#Person1#: I can assure you that such a thing today will never happen again in future delivery. We have made the plan to improve the package of our exported goods.",MV-BART,#Person1# apologizes to Mr. Wilson for the mistakes in goods and promises to exchange all merchandise that falls short of the sample. #Person2# feels sorry.,yes,promises to exchange all merchandise that falls short of the sample,no,,no,,no,,no,,no,,no,,no,,1
971,test_107,"#Person1#: Mr. Wilson. We are very regretful about the mistakes in goods. I am very sorry and we will be responsible for the mistake.
#Person2#: We have no choice but to hold you responsible for the loss we sustained.
#Person1#: The first problem is supposed to be solved after the investigation. About the second problem, I admit it's our fault, so we will exchange all merchandise that falls short of our sample.
#Person2#: Well. I hope there won't be such things no more.
#Person1#: I can assure you that such a thing today will never happen again in future delivery. We have made the plan to improve the package of our exported goods.",CODS,#Person1# apologizes to Mr. Wilson will hold #Person1# responsible for the loss. #Person1# promises to improve the package of their exported goods.,yes,responsible for the loss,no,,no,,no,,no,,no,,no,,no,,1
972,test_311,"#Person1#: Thank you for organizing this great baby shower for me! I'Ve always been to baby showers but never actually had one held for me! Let's get started!
#Person2#: Ok, let's start opening some presents!
#Person1#: Oh look! What a great little bib for the baby! This will definitely come in handy! Oh wow, you also got me a stroller! That's so great! Thank you!
#Person2#: This next one is from Betty.
#Person1#: A highchair and car seat! Wow Betty, thank you so much! I really appreciate it!
#Person2#: One more from Carla.
#Person1#: A playpen and crib! Thanks Carla! This is just what I needed!
#Person2#: OK, that's all of them. No more gifts. Now who wants to guess when the baby is due?
#Person1#: Umm. I think my water just broke! Get me to a hospital!",BART,"#Person1# thanks #Person2# for organizing a great baby shower and opens some presents from Betty, Carla, and Betty.",no,,no,,no,,no,,no,,no,,no,,no,,0
973,test_311,"#Person1#: Thank you for organizing this great baby shower for me! I'Ve always been to baby showers but never actually had one held for me! Let's get started!
#Person2#: Ok, let's start opening some presents!
#Person1#: Oh look! What a great little bib for the baby! This will definitely come in handy! Oh wow, you also got me a stroller! That's so great! Thank you!
#Person2#: This next one is from Betty.
#Person1#: A highchair and car seat! Wow Betty, thank you so much! I really appreciate it!
#Person2#: One more from Carla.
#Person1#: A playpen and crib! Thanks Carla! This is just what I needed!
#Person2#: OK, that's all of them. No more gifts. Now who wants to guess when the baby is due?
#Person1#: Umm. I think my water just broke! Get me to a hospital!",UniLM,"person1 thanks carla for organizing the baby shower . person1 gets a bib , a highchair , car seat , and a playpen and crib , but person1 thinks person1 ' s water broke .",no,,no,,no,,yes,the men ' s room,no,,no,,no,,no,,1
974,test_311,"#Person1#: Thank you for organizing this great baby shower for me! I'Ve always been to baby showers but never actually had one held for me! Let's get started!
#Person2#: Ok, let's start opening some presents!
#Person1#: Oh look! What a great little bib for the baby! This will definitely come in handy! Oh wow, you also got me a stroller! That's so great! Thank you!
#Person2#: This next one is from Betty.
#Person1#: A highchair and car seat! Wow Betty, thank you so much! I really appreciate it!
#Person2#: One more from Carla.
#Person1#: A playpen and crib! Thanks Carla! This is just what I needed!
#Person2#: OK, that's all of them. No more gifts. Now who wants to guess when the baby is due?
#Person1#: Umm. I think my water just broke! Get me to a hospital!",MV-BART,"#Person1# thanks #Person2# for organizing the baby shower and opens the gifts from Betty, Betty, Carla, and Carla. Then her water breaks and she needs to go to the hospital.",no,,no,,no,,no,,no,,no,,no,,no,,0
975,test_311,"#Person1#: Thank you for organizing this great baby shower for me! I'Ve always been to baby showers but never actually had one held for me! Let's get started!
#Person2#: Ok, let's start opening some presents!
#Person1#: Oh look! What a great little bib for the baby! This will definitely come in handy! Oh wow, you also got me a stroller! That's so great! Thank you!
#Person2#: This next one is from Betty.
#Person1#: A highchair and car seat! Wow Betty, thank you so much! I really appreciate it!
#Person2#: One more from Carla.
#Person1#: A playpen and crib! Thanks Carla! This is just what I needed!
#Person2#: OK, that's all of them. No more gifts. Now who wants to guess when the baby is due?
#Person1#: Umm. I think my water just broke! Get me to a hospital!",CODS,#Person1# and #Person2# are opening the baby shower gifts. #Person1#'s water broke so she asks for a hospital.,no,,no,,no,,no,,no,,no,,no,,no,,0
976,test_275,"#Person1#: Can I give you a lift home, Mrs. Word?
#Person2#: That is very kind of you, Mr Lee. Thank you.
#Person1#: Could you hold my umbrella when I get my keys out, please?
#Person2#: Of course. It's a terrible night, isn't it?
#Person1#: Dreadful. There, the door is open now.
#Person2#: Thank you.",BART,MrMr. Lee gives Mrs. Word a lift home.,no,,no,,no,,no,,no,,no,,no,,no,,0
977,test_275,"#Person1#: Can I give you a lift home, Mrs. Word?
#Person2#: That is very kind of you, Mr Lee. Thank you.
#Person1#: Could you hold my umbrella when I get my keys out, please?
#Person2#: Of course. It's a terrible night, isn't it?
#Person1#: Dreadful. There, the door is open now.
#Person2#: Thank you.",UniLM,mr lee gives mrs . word a lift home and mrs . word holds the umbrella .,no,,no,,no,,no,,no,,no,,no,,no,,0
978,test_275,"#Person1#: Can I give you a lift home, Mrs. Word?
#Person2#: That is very kind of you, Mr Lee. Thank you.
#Person1#: Could you hold my umbrella when I get my keys out, please?
#Person2#: Of course. It's a terrible night, isn't it?
#Person1#: Dreadful. There, the door is open now.
#Person2#: Thank you.",MV-BART,Mr. Lee gives Mrs. Word a lift home and asks her to hold the umbrella when he gets the keys out.,no,,no,,no,,no,,no,,no,,no,,no,,0
979,test_275,"#Person1#: Can I give you a lift home, Mrs. Word?
#Person2#: That is very kind of you, Mr Lee. Thank you.
#Person1#: Could you hold my umbrella when I get my keys out, please?
#Person2#: Of course. It's a terrible night, isn't it?
#Person1#: Dreadful. There, the door is open now.
#Person2#: Thank you.",CODS,Lee will give Mrs Word a lift home. Lee to hold his umbrella.,yes,to hold his umbrella,no,,no,,no,,no,,no,,no,,no,,1
980,test_276,"#Person1#: Right. Just take off your jacket and shirt. And lie down on that bed over there. . . That's right. . . Now, just hold up your right arm, will you? . . . Does this hurt?
#Person2#: No.
#Person1#: And this?
#Person2#: Yes. . . a bit. . . ouch!
#Person1#: And do you feel anything when I do this?
#Person2#: Yes, that hurts quite a lot.
#Person1#: And you don't feel any pain anywhere else? In you legs, for example?
#Person2#: NO, nothing.
#Person1#: Well, it's probably nothing serious. But I think we'd better have that shoulder X-rayed. We can't do the until the morning, though. So it'd be better if you stay in hospital for the night",BART,##Person1# examines #Person2#'s arm and decides to have it X-rayed.,no,,yes,arm,no,,no,,no,,no,,no,,no,,1
981,test_276,"#Person1#: Right. Just take off your jacket and shirt. And lie down on that bed over there. . . That's right. . . Now, just hold up your right arm, will you? . . . Does this hurt?
#Person2#: No.
#Person1#: And this?
#Person2#: Yes. . . a bit. . . ouch!
#Person1#: And do you feel anything when I do this?
#Person2#: Yes, that hurts quite a lot.
#Person1#: And you don't feel any pain anywhere else? In you legs, for example?
#Person2#: NO, nothing.
#Person1#: Well, it's probably nothing serious. But I think we'd better have that shoulder X-rayed. We can't do the until the morning, though. So it'd be better if you stay in hospital for the night",UniLM,person1 examines person2 ' s shoulder x - rayed and suggests person2 stay in hospital for the night .,yes,examines,no,,no,,no,,no,,no,,no,,no,,1
982,test_276,"#Person1#: Right. Just take off your jacket and shirt. And lie down on that bed over there. . . That's right. . . Now, just hold up your right arm, will you? . . . Does this hurt?
#Person2#: No.
#Person1#: And this?
#Person2#: Yes. . . a bit. . . ouch!
#Person1#: And do you feel anything when I do this?
#Person2#: Yes, that hurts quite a lot.
#Person1#: And you don't feel any pain anywhere else? In you legs, for example?
#Person2#: NO, nothing.
#Person1#: Well, it's probably nothing serious. But I think we'd better have that shoulder X-rayed. We can't do the until the morning, though. So it'd be better if you stay in hospital for the night",MV-BART,"#Person1# asks #Person2# to take off the jacket and shirt, lie down on the bed, hold up the right arm, and have the shoulder X-rayed. They think it's probably nothing serious but it'd be better to stay in the hospital.",no,,no,,yes,have the shoulder X-rayed,yes,They,no,,no,,no,,no,,1
983,test_276,"#Person1#: Right. Just take off your jacket and shirt. And lie down on that bed over there. . . That's right. . . Now, just hold up your right arm, will you? . . . Does this hurt?
#Person2#: No.
#Person1#: And this?
#Person2#: Yes. . . a bit. . . ouch!
#Person1#: And do you feel anything when I do this?
#Person2#: Yes, that hurts quite a lot.
#Person1#: And you don't feel any pain anywhere else? In you legs, for example?
#Person2#: NO, nothing.
#Person1#: Well, it's probably nothing serious. But I think we'd better have that shoulder X-rayed. We can't do the until the morning, though. So it'd be better if you stay in hospital for the night",CODS,#Person1# asks #Person2# to lie on the bed and has #Person2#'s shoulder X-rayed.,yes,X-rayed,no,,no,,no,,no,,no,,no,,no,,1
984,test_176,"#Person1#: Where to, ma'am?
#Person2#: The Grand Hotel.
#Person1#: The Grand Hotel?
#Person2#: Yes. Do you know where it is?
#Person1#: No, Madam. I don't think I do.
#Person2#: It's the 11th Avenue, Park Street.
#Person1#: Oh, yes. I know where it is.",BART,#2# tells #Person1# the way to the Grand Hotel.,no,,no,,no,,no,,no,,no,,no,,no,,0
985,test_176,"#Person1#: Where to, ma'am?
#Person2#: The Grand Hotel.
#Person1#: The Grand Hotel?
#Person2#: Yes. Do you know where it is?
#Person1#: No, Madam. I don't think I do.
#Person2#: It's the 11th Avenue, Park Street.
#Person1#: Oh, yes. I know where it is.",UniLM,person2 tells person1 the grand hotel is . person1 doesn ' t know where it is .,no,,no,,no,,no,,yes,the grand hotel is,no,,yes,.,no,,1
986,test_176,"#Person1#: Where to, ma'am?
#Person2#: The Grand Hotel.
#Person1#: The Grand Hotel?
#Person2#: Yes. Do you know where it is?
#Person1#: No, Madam. I don't think I do.
#Person2#: It's the 11th Avenue, Park Street.
#Person1#: Oh, yes. I know where it is.",MV-BART,"#Person2# tells #Person1# the Grand Hotel is on 11th Avenue, Park Street.",no,,no,,no,,no,,no,,no,,no,,no,,0
987,test_176,"#Person1#: Where to, ma'am?
#Person2#: The Grand Hotel.
#Person1#: The Grand Hotel?
#Person2#: Yes. Do you know where it is?
#Person1#: No, Madam. I don't think I do.
#Person2#: It's the 11th Avenue, Park Street.
#Person1#: Oh, yes. I know where it is.",CODS,#Person2# tells #Person1# the location of the Grand Hotel.,no,,no,,no,,no,,no,,no,,no,,no,,0
988,test_131,"#Person1#: Simon, how does it feel to be retired?
#Person2#: Well, not so bad.
#Person1#: How have you been spending your time?
#Person2#: I have been spending more time with my family. I've also traveled a bit, you know, off season when everywhere is less crowded and hotels cost less.
#Person1#: Great.
#Person2#: You know I haven't stopped work completely.
#Person1#: Yes, could you tell us more about this?
#Person2#: I'm on a scheme that's called phased retirement; I had a six-month break from work, after that I could apply for project work with the company I used to work for.
#Person1#: How does the scheme work?
#Person2#: Well, it's a trial at the moment. Instead of hiring temporary stuff, the company advertises posts on its website that retired employees like myself can access.
#Person1#: What sort of works advertised?
#Person2#: Well, all sorts of things, really. Administrative work and more specialized work, the sort of thing I can do. Some of the projects can last five or six months, and others can just be a couple of days. I can decide more or less when to work. So I can manage my own time.
#Person1#: I can see it's good for you. What is your company get out of this?
#Person2#: Well, I still have all my old contacts at work, so I know who to contact to get something done. The company gets flexibility, too. Once the job's over, that's it. I'm not on their books any more.",BART,Simon tells #Person1# he's on a scheme called phased retirement and he can apply for project work with the company he used to work for.,no,,no,,no,,no,,no,,no,,no,,no,,0
989,test_131,"#Person1#: Simon, how does it feel to be retired?
#Person2#: Well, not so bad.
#Person1#: How have you been spending your time?
#Person2#: I have been spending more time with my family. I've also traveled a bit, you know, off season when everywhere is less crowded and hotels cost less.
#Person1#: Great.
#Person2#: You know I haven't stopped work completely.
#Person1#: Yes, could you tell us more about this?
#Person2#: I'm on a scheme that's called phased retirement; I had a six-month break from work, after that I could apply for project work with the company I used to work for.
#Person1#: How does the scheme work?
#Person2#: Well, it's a trial at the moment. Instead of hiring temporary stuff, the company advertises posts on its website that retired employees like myself can access.
#Person1#: What sort of works advertised?
#Person2#: Well, all sorts of things, really. Administrative work and more specialized work, the sort of thing I can do. Some of the projects can last five or six months, and others can just be a couple of days. I can decide more or less when to work. So I can manage my own time.
#Person1#: I can see it's good for you. What is your company get out of this?
#Person2#: Well, I still have all my old contacts at work, so I know who to contact to get something done. The company gets flexibility, too. Once the job's over, that's it. I'm not on their books any more.",UniLM,simon tells person1 he ' s been spending more time with his family and traveling a bit . simon ' s on a phased retirement scheme and can apply for project work with the company he used to work for .,no,,no,,no,,no,,no,,no,,no,,no,,0
990,test_131,"#Person1#: Simon, how does it feel to be retired?
#Person2#: Well, not so bad.
#Person1#: How have you been spending your time?
#Person2#: I have been spending more time with my family. I've also traveled a bit, you know, off season when everywhere is less crowded and hotels cost less.
#Person1#: Great.
#Person2#: You know I haven't stopped work completely.
#Person1#: Yes, could you tell us more about this?
#Person2#: I'm on a scheme that's called phased retirement; I had a six-month break from work, after that I could apply for project work with the company I used to work for.
#Person1#: How does the scheme work?
#Person2#: Well, it's a trial at the moment. Instead of hiring temporary stuff, the company advertises posts on its website that retired employees like myself can access.
#Person1#: What sort of works advertised?
#Person2#: Well, all sorts of things, really. Administrative work and more specialized work, the sort of thing I can do. Some of the projects can last five or six months, and others can just be a couple of days. I can decide more or less when to work. So I can manage my own time.
#Person1#: I can see it's good for you. What is your company get out of this?
#Person2#: Well, I still have all my old contacts at work, so I know who to contact to get something done. The company gets flexibility, too. Once the job's over, that's it. I'm not on their books any more.",MV-BART,Simon tells #Person1# he's on a scheme called phased retirement and he can apply for project work with the company he used to work for after a six-month break. Simon can do administrative work and specialized work and he still has all his old contacts at work. The company gets flexibility and Simon can manage his own time.,no,,no,,no,,no,,no,,no,,no,,no,,0
991,test_131,"#Person1#: Simon, how does it feel to be retired?
#Person2#: Well, not so bad.
#Person1#: How have you been spending your time?
#Person2#: I have been spending more time with my family. I've also traveled a bit, you know, off season when everywhere is less crowded and hotels cost less.
#Person1#: Great.
#Person2#: You know I haven't stopped work completely.
#Person1#: Yes, could you tell us more about this?
#Person2#: I'm on a scheme that's called phased retirement; I had a six-month break from work, after that I could apply for project work with the company I used to work for.
#Person1#: How does the scheme work?
#Person2#: Well, it's a trial at the moment. Instead of hiring temporary stuff, the company advertises posts on its website that retired employees like myself can access.
#Person1#: What sort of works advertised?
#Person2#: Well, all sorts of things, really. Administrative work and more specialized work, the sort of thing I can do. Some of the projects can last five or six months, and others can just be a couple of days. I can decide more or less when to work. So I can manage my own time.
#Person1#: I can see it's good for you. What is your company get out of this?
#Person2#: Well, I still have all my old contacts at work, so I know who to contact to get something done. The company gets flexibility, too. Once the job's over, that's it. I'm not on their books any more.",CODS,Simon tells #Person1# he hasn't stopped work completely because he's on a scheme called phased retirement. Simon still has all his old contacts at work and his company still gets flexibility out of this.,no,,no,,no,,no,,no,,no,,no,,no,,0
992,test_138,"#Person1#: Honey, could you help me here a minute? 
#Person2#: Sure, sweetie. What are you doing? 
#Person1#: I want to put this curtain up. 
#Person2#: OK. Why don't you just hold the ladder, and I'll put it up. 
#Person1#: Thanks, dear. ",BART,##Person2# will help #Person1# put the curtain up.,no,,no,,no,,no,,no,,no,,no,,no,,0
993,test_138,"#Person1#: Honey, could you help me here a minute? 
#Person2#: Sure, sweetie. What are you doing? 
#Person1#: I want to put this curtain up. 
#Person2#: OK. Why don't you just hold the ladder, and I'll put it up. 
#Person1#: Thanks, dear. ",UniLM,person2 helps person1 to hold the ladder to put the curtain up .,no,,no,,no,,no,,no,,no,,no,,no,,1
994,test_138,"#Person1#: Honey, could you help me here a minute? 
#Person2#: Sure, sweetie. What are you doing? 
#Person1#: I want to put this curtain up. 
#Person2#: OK. Why don't you just hold the ladder, and I'll put it up. 
#Person1#: Thanks, dear. ",MV-BART,#Person2# helps #Person1# to put the curtain up and holds the ladder.,no,,no,,no,,no,,no,,no,,no,,no,,1
995,test_138,"#Person1#: Honey, could you help me here a minute? 
#Person2#: Sure, sweetie. What are you doing? 
#Person1#: I want to put this curtain up. 
#Person2#: OK. Why don't you just hold the ladder, and I'll put it up. 
#Person1#: Thanks, dear. ",CODS,#Person1# asks #Person2# to help.,no,,no,,no,,no,,no,,no,,no,,no,,0
996,test_168,"#Person1#: Excuse me, can you do me a favor?
#Person2#: Sure.
#Person1#: Where's the busiest street of this city? I am a stranger here.
#Person2#: You mean the seventy seventh? It's not far from here. You can walk there.
#Person1#: Well, we are so tired today. Can you tell me which bus I should take?
#Person2#: Bus No. 12.
#Person1#: Thank you so much.",BART,#2# tells #Person1# the bus to the busiest street.,no,,no,,no,,no,,no,,no,,no,,no,,0
997,test_168,"#Person1#: Excuse me, can you do me a favor?
#Person2#: Sure.
#Person1#: Where's the busiest street of this city? I am a stranger here.
#Person2#: You mean the seventy seventh? It's not far from here. You can walk there.
#Person1#: Well, we are so tired today. Can you tell me which bus I should take?
#Person2#: Bus No. 12.
#Person1#: Thank you so much.",UniLM,person2 tells person1 the busiest street and the bus to the seventy seventh .,no,,no,,no,,no,,no,,no,,no,,no,,0
998,test_168,"#Person1#: Excuse me, can you do me a favor?
#Person2#: Sure.
#Person1#: Where's the busiest street of this city? I am a stranger here.
#Person2#: You mean the seventy seventh? It's not far from here. You can walk there.
#Person1#: Well, we are so tired today. Can you tell me which bus I should take?
#Person2#: Bus No. 12.
#Person1#: Thank you so much.",MV-BART,#Person2# tells #Person1# the busiest street of the city is the seventy- seventh and tells # person1# to take bus No. 12.,no,,no,,no,,no,,no,,no,,no,,no,,0
999,test_168,"#Person1#: Excuse me, can you do me a favor?
#Person2#: Sure.
#Person1#: Where's the busiest street of this city? I am a stranger here.
#Person2#: You mean the seventy seventh? It's not far from here. You can walk there.
#Person1#: Well, we are so tired today. Can you tell me which bus I should take?
#Person2#: Bus No. 12.
#Person1#: Thank you so much.",CODS,#Person2# tells #Person1# to take the bus to the seventy seventh and tells #Person1# where the busiest street is.,no,,no,,no,,no,,no,,no,,no,,no,,0
1000,test_37,"#Person1#: It's partly your own fault. You should never let in anyone like that unless you're expecting him.
#Person2#: It's all very well to say that, but someone cones to the door and says 'electricity' or 'gas' and you automatically think he is OK, especially if he shows you a card.",BART,##Person1# blames #Person2# for letting in the wrong person.,no,,no,,no,,no,,no,,no,,no,,no,,0
1001,test_37,"#Person1#: It's partly your own fault. You should never let in anyone like that unless you're expecting him.
#Person2#: It's all very well to say that, but someone cones to the door and says 'electricity' or 'gas' and you automatically think he is OK, especially if he shows you a card.",UniLM,person1 tells person2 not to let someone like that unless they ' re expecting someone .,no,,no,,no,,no,,yes,let,no,,no,,no,,1
1002,test_37,"#Person1#: It's partly your own fault. You should never let in anyone like that unless you're expecting him.
#Person2#: It's all very well to say that, but someone cones to the door and says 'electricity' or 'gas' and you automatically think he is OK, especially if he shows you a card.",MV-BART,#Person1# blames #Person2# for letting in someone who says 'electricity' or 'gas' and thinks he is OK.,no,,no,,no,,no,,no,,no,,no,,no,,0
1003,test_37,"#Person1#: It's partly your own fault. You should never let in anyone like that unless you're expecting him.
#Person2#: It's all very well to say that, but someone cones to the door and says 'electricity' or 'gas' and you automatically think he is OK, especially if he shows you a card.",CODS,#Person1# and #Person2# blame each other.,no,,yes,each other.,no,,no,,no,,no,,no,,no,,1
1004,test_334,"#Person1#: It's a beautiful day, isn't it?
#Person2#: Yes, nice and sunny.
#Person1#: It's much better than last week. It was too warm then.
#Person2#: I'm glad summer is over. I like autumn best.
#Person1#: So do I. It's neither too hot nor too cold. The sky is clear and blue.
#Person2#: It's a good time to have a picnic. Do you want to have one this weekend.
#Person1#: I'd love to, but I think it's going to rain. The weatherman said it will.
#Person2#: I don't think he's right. It hasn't rained for a week.
#Person1#: But he is usually right in his weather news.
#Person2#: I'm sure we'll have fine weather for our picnic.",BART,"##Person1# and #Person2# think it's a good time to have a picnic, but it's going to rain.",no,,no,,no,,no,,no,,yes,since the last time they saw each other,no,,no,,1
1005,test_334,"#Person1#: It's a beautiful day, isn't it?
#Person2#: Yes, nice and sunny.
#Person1#: It's much better than last week. It was too warm then.
#Person2#: I'm glad summer is over. I like autumn best.
#Person1#: So do I. It's neither too hot nor too cold. The sky is clear and blue.
#Person2#: It's a good time to have a picnic. Do you want to have one this weekend.
#Person1#: I'd love to, but I think it's going to rain. The weatherman said it will.
#Person2#: I don't think he's right. It hasn't rained for a week.
#Person1#: But he is usually right in his weather news.
#Person2#: I'm sure we'll have fine weather for our picnic.",UniLM,"it ' s a beautiful day and person1 and person2 think it ' s a good time to have a picnic this weekend , but person1 thinks it ' s going to rain .",no,,yes,andrew,no,,yes,person1,no,,no,,no,,yes,person1 thinks andrew is getting scammed,1
1006,test_334,"#Person1#: It's a beautiful day, isn't it?
#Person2#: Yes, nice and sunny.
#Person1#: It's much better than last week. It was too warm then.
#Person2#: I'm glad summer is over. I like autumn best.
#Person1#: So do I. It's neither too hot nor too cold. The sky is clear and blue.
#Person2#: It's a good time to have a picnic. Do you want to have one this weekend.
#Person1#: I'd love to, but I think it's going to rain. The weatherman said it will.
#Person2#: I don't think he's right. It hasn't rained for a week.
#Person1#: But he is usually right in his weather news.
#Person2#: I'm sure we'll have fine weather for our picnic.",MV-BART,"#Person1# and #Person2# think it's a beautiful day. They are glad that summer is over and they will have a picnic this weekend, but they are worried that it will rain.",no,,yes,Andrew,yes,because it only costs $490,no,,no,,no,,yes,but,no,,1
1007,test_334,"#Person1#: It's a beautiful day, isn't it?
#Person2#: Yes, nice and sunny.
#Person1#: It's much better than last week. It was too warm then.
#Person2#: I'm glad summer is over. I like autumn best.
#Person1#: So do I. It's neither too hot nor too cold. The sky is clear and blue.
#Person2#: It's a good time to have a picnic. Do you want to have one this weekend.
#Person1#: I'd love to, but I think it's going to rain. The weatherman said it will.
#Person2#: I don't think he's right. It hasn't rained for a week.
#Person1#: But he is usually right in his weather news.
#Person2#: I'm sure we'll have fine weather for our picnic.",CODS,#Person1# and #Person2# are having a picnic. #Person1# thinks it's going to rain but #Person2# disagrees.,no,,no,,no,,no,,no,,no,,no,,no,,0
1008,test_356,"#Person1#: Well, do you have any experience in guiding?
#Person2#: Yes, but I only have few experiences. I guided a few groups of foreign tourists from America last winter vacation. I showed them around some places of interest.
#Person1#: What places of interest did you show them?
#Person2#: Too many. I will just give you one example, Huangguoshu Falls, the largest waler-fall in China.",BART,#Person2# tells #Person1# that #Person3# guides a few groups of foreign tourists from America.,no,,yes,#Person3,no,,no,,no,,no,,no,,no,,1
1009,test_356,"#Person1#: Well, do you have any experience in guiding?
#Person2#: Yes, but I only have few experiences. I guided a few groups of foreign tourists from America last winter vacation. I showed them around some places of interest.
#Person1#: What places of interest did you show them?
#Person2#: Too many. I will just give you one example, Huangguoshu Falls, the largest waler-fall in China.",UniLM,person2 tells person1 person2 has few experiences in guiding and shows foreign tourists around some places of interest .,no,,no,,no,,no,,no,,no,,no,,no,,0
1010,test_356,"#Person1#: Well, do you have any experience in guiding?
#Person2#: Yes, but I only have few experiences. I guided a few groups of foreign tourists from America last winter vacation. I showed them around some places of interest.
#Person1#: What places of interest did you show them?
#Person2#: Too many. I will just give you one example, Huangguoshu Falls, the largest waler-fall in China.",MV-BART,#Person2# guided a few groups of foreign tourists from America last winter vacation and tells #Person1# the places of interest they saw.,no,,no,,no,,no,,no,,no,,no,,no,,0
1011,test_356,"#Person1#: Well, do you have any experience in guiding?
#Person2#: Yes, but I only have few experiences. I guided a few groups of foreign tourists from America last winter vacation. I showed them around some places of interest.
#Person1#: What places of interest did you show them?
#Person2#: Too many. I will just give you one example, Huangguoshu Falls, the largest waler-fall in China.",CODS,#Person2# guides foreign tourists in China.,no,,no,,no,,no,,no,,no,,no,,no,,0
1012,test_338,"#Person1#: Would you like anything else, sir? 
#Person2#: May I have some water, please? 
#Person1#: Certainly. Would you like your coffee with your dinner or later? 
#Person2#: With my dinner, please. And can you take my order for dessert later? 
#Person1#: Of course. ",BART,##Person2# orders coffee and dessert with #Person1#'s assistance.,no,,no,,no,,no,,no,,no,,yes,and dessert,no,,1
1013,test_338,"#Person1#: Would you like anything else, sir? 
#Person2#: May I have some water, please? 
#Person1#: Certainly. Would you like your coffee with your dinner or later? 
#Person2#: With my dinner, please. And can you take my order for dessert later? 
#Person1#: Of course. ",UniLM,"person1 helps person2 order water , coffee , and dessert with person2 ' s dinner .",no,,no,,no,,no,,no,,no,,yes,and dessert with person2 ' s dinner,no,,1
1014,test_338,"#Person1#: Would you like anything else, sir? 
#Person2#: May I have some water, please? 
#Person1#: Certainly. Would you like your coffee with your dinner or later? 
#Person2#: With my dinner, please. And can you take my order for dessert later? 
#Person1#: Of course. ",MV-BART,#Person1# helps #Person2# order some water and coffee with dinner and dessert later.,no,,no,,no,,no,,no,,no,,no,,no,,0
1015,test_338,"#Person1#: Would you like anything else, sir? 
#Person2#: May I have some water, please? 
#Person1#: Certainly. Would you like your coffee with your dinner or later? 
#Person2#: With my dinner, please. And can you take my order for dessert later? 
#Person1#: Of course. ",CODS,#Person1# helps #Person2# order his dinner and dessert.,yes,order his dinner and dessert,no,,no,,no,,no,,no,,no,,no,,1
