,Unnamed: 0,Dialogue,Model,Summary,origin,Annotations,Reference_Summary,Errors,fewshot_span_f1,fewshot_span_acc,fewshot_gpt_text,zeroshot_span_f1,zeroshot_span_acc,zeroshot_gpt_text
226,226,"Madeline: I'm really not happy with Martin’s requests, and Jada's way of dealing with his problems. But it's her responsibility. I probably shouldn't care, should I?
Alex: What happened?
Madeline: We had a little argument today, didn't you hear?
Alex: No, I think I was away or oblivious.
Madeline: Oh, ok. That's probably better 😂
Alex: Tomorrow u need to tell me what happened lol
Madeline: Are we going for a beer after?
Alex: Sure!
Madeline: Good, have a good night. See you tomorrow. More than 8 hours. Excited?
Alex: I can’t contain myself…",bart,Madeline and Alex had an argument today. They are going for a beer after.,SAMSum,"{'Madeline and Alex had an argument today.': [('Alex', 'intrinsic', 'EntE')]}",Madeline is in conflict with Martin and Jada. Alex and Madeline will go for a beer tomorrow. Madeline will explain her issues with Martin and Jada to Alex.,1,0.16666666666666666,0.0,"Madeline and Alex
had an argument today
They are going for a beer after.",0.25,0.0,"""Madeline and Alex had an argument today."""
227,227,"Madeline: I'm really not happy with Martin’s requests, and Jada's way of dealing with his problems. But it's her responsibility. I probably shouldn't care, should I?
Alex: What happened?
Madeline: We had a little argument today, didn't you hear?
Alex: No, I think I was away or oblivious.
Madeline: Oh, ok. That's probably better 😂
Alex: Tomorrow u need to tell me what happened lol
Madeline: Are we going for a beer after?
Alex: Sure!
Madeline: Good, have a good night. See you tomorrow. More than 8 hours. Excited?
Alex: I can’t contain myself…",pegasus,Madeline doesn't like Martin's requests and Jada's way of dealing with his problems. Alex and Madeline are going for a beer after.,SAMSum,{},Madeline is in conflict with Martin and Jada. Alex and Madeline will go for a beer tomorrow. Madeline will explain her issues with Martin and Jada to Alex.,0,0.0,0.0,Madeline doesn't like Martin's requests and Jada's way of dealing with his problems. Alex and Madeline are going for a beer after.,1.0,1.0,None
228,228,"Madeline: I'm really not happy with Martin’s requests, and Jada's way of dealing with his problems. But it's her responsibility. I probably shouldn't care, should I?
Alex: What happened?
Madeline: We had a little argument today, didn't you hear?
Alex: No, I think I was away or oblivious.
Madeline: Oh, ok. That's probably better 😂
Alex: Tomorrow u need to tell me what happened lol
Madeline: Are we going for a beer after?
Alex: Sure!
Madeline: Good, have a good night. See you tomorrow. More than 8 hours. Excited?
Alex: I can’t contain myself…",gpt3_finetune,Madeline is not happy with Martin's request this evening and Jada's way of dealing with it. She'll tell Alex tomorrow.,SAMSum,"{""Madeline is not happy with Martin's request this evening and Jada's way of dealing with it."": [('this evening', 'extrinsic', 'CirE')]}",Madeline is in conflict with Martin and Jada. Alex and Madeline will go for a beer tomorrow. Madeline will explain her issues with Martin and Jada to Alex.,1,0.0,0.0,"Madeline
Martin's request
Jada's way
Alex",1.0,1.0,"""this evening"""
229,229,"Madeline: I'm really not happy with Martin’s requests, and Jada's way of dealing with his problems. But it's her responsibility. I probably shouldn't care, should I?
Alex: What happened?
Madeline: We had a little argument today, didn't you hear?
Alex: No, I think I was away or oblivious.
Madeline: Oh, ok. That's probably better 😂
Alex: Tomorrow u need to tell me what happened lol
Madeline: Are we going for a beer after?
Alex: Sure!
Madeline: Good, have a good night. See you tomorrow. More than 8 hours. Excited?
Alex: I can’t contain myself…",condigsum,Madeline is not happy with Martin's requests and Jada's way of dealing with his problems. Madeline and Alex had an argument today. They are going for a beer tomorrow.,SAMSum,"{'Madeline and Alex had an argument today.': [('Alex', 'intrinsic', 'EntE')]}",Madeline is in conflict with Martin and Jada. Alex and Madeline will go for a beer tomorrow. Madeline will explain her issues with Martin and Jada to Alex.,1,0.07407407407407407,0.0,Madeline is not happy with Martin's requests and Jada's way of dealing with his problems. Madeline and Alex had an argument today. They are going for a beer tomorrow.,0.25,0.0,"""Madeline and Alex had an argument today."""
230,230,"Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority.
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that's too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that's the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I'm very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That's great, at least I'll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can't all be off. You are just trying to be fair.
Boris: That's it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!",structure_aware_bart,"Boris wants Sarah to amend her request for the following week, Monday through Wednesday, so she can take off based on seniority. Sarah will see Boris's assistant at her earliest convenience.",SAMSum,"{'Boris wants Sarah to amend her request for the following week, Monday through Wednesday, so she can take off based on seniority.': [('so', 'n/a', 'LinkE')]}","On the following week, Sarah will get her time off from Monday to Wednesday.",1,0.0,0.0,"Boris
Sarah
amend her request for the following week, Monday through Wednesday,
assistant
earliest convenience.",0.08695652173913045,0.0,"""Boris wants Sarah to amend her request for the following week, Monday through Wednesday, so she can take off based on seniority."""
231,231,"Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority.
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that's too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that's the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I'm very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That's great, at least I'll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can't all be off. You are just trying to be fair.
Boris: That's it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!",pegasus,"Boris has to decide who will be allowed to take off based on seniority. Sarah is too low on the totem pole and Boris will deny her request. Boris will amend her request for the following week, Monday through Wednesday.",SAMSum,{},"On the following week, Sarah will get her time off from Monday to Wednesday.",0,0.0,0.0,The whole summary,1.0,1.0,No inconsistent spans.
232,232,"Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority.
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that's too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that's the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I'm very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That's great, at least I'll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can't all be off. You are just trying to be fair.
Boris: That's it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!",condigsum,"Boris has to deny Sarah's request for PTO because she is too low on the totem pole. He will give her first choice of dates the week after. Sarah will have a long weekend. Boris will amend her request for the following week, Monday through Wednesday.",SAMSum,{},"On the following week, Sarah will get her time off from Monday to Wednesday.",0,0.0,0.0,"Boris
Sarah's request for PTO
will give her first choice of dates the week after. Sarah will have a long weekend. Boris will amend her request for the following week, Monday through Wednesday.",1.0,1.0,No inconsistent spans.
233,233,"Boris: Due to the number of PTO requests this week, we had to decide who will be allowed to take off based on seniority.
Sarah: I understand.
Boris: Unfortunately, you are too low on the totem pole and we will have to deny your request.
Sarah: Oh, that's too bad! Is there any compromise? I really wanted to have some time with my family.
Boris: I can give you first choice of dates the week after, but that's the best I can do.
Sarah: What if someone cancels?
Boris: That is a rare, but yes, I will come to you first.
Sarah: Thank you.
Boris: Again, I'm very sorry.
Sarah: Could you amend my request for the following week, Monday through Wednesday?
Boris: Certainly. That should be no problem.
Sarah: That's great, at least I'll have a long weekend!
Boris: Very true. No problems from my side.
Sarah: Do I need to initial the change?
Boris: Yes, please come see my assistant at your earliest convenience.
Sarah: Certainly, no problem.
Boris: Thank you for being so flexible.
Sarah: Sure, I understand we can't all be off. You are just trying to be fair.
Boris: That's it exactly.
Sarah: Thank you again for explaining it so well.
Boris: My pleasure. Have a nice holiday and enjoy your time off.
Sarah: Thank you!",gpt3_finetune,Boris was called to take off due to the high number of PTO requests this week. Sarah's request was denied. Sarah asked to have it granted for the following week: Monday through Wednesday. Boris agreed. Now Sarah needs to initial the new PTO request.,SAMSum,"{'Boris was called to take off due to the high number of PTO requests this week.': [('Boris', 'intrinsic', 'EntE')]}","On the following week, Sarah will get her time off from Monday to Wednesday.",1,0.2,0.2,"Boris
Sarah
called to take off
granted for the following week
needs to initial the new PTO request.",0.125,0.0,"""Boris was called to take off due to the high number of PTO requests this week."""
235,235,"Jake: Holly ru coming tonight?
Holly: tbh I don't feel well
Holly: I think I caught flu
Jake: oh no, I was so excited that everyone would be here
Holly: I know, sorry
Holly: but I srsly feel shitty..",structure_aware_bart,Holly doesn't feel well and she thinks she caught flu.,SAMSum,{},"Holly is not feeling very well, so she's not coming to Jake's tonight. ",0,0.0,0.0,Holly doesn't feel well and she thinks she caught flu.,1.0,1.0,There are no inconsistent phrases or words in the summary.
236,236,"Jake: Holly ru coming tonight?
Holly: tbh I don't feel well
Holly: I think I caught flu
Jake: oh no, I was so excited that everyone would be here
Holly: I know, sorry
Holly: but I srsly feel shitty..",gpt3_finetune,Holly is sick and won't come over to Jake tonight.,SAMSum,{},"Holly is not feeling very well, so she's not coming to Jake's tonight. ",0,0.0,0.0,"Holly
sick
won't come over
Jake
tonight",1.0,1.0,None
237,237,"Jake: Holly ru coming tonight?
Holly: tbh I don't feel well
Holly: I think I caught flu
Jake: oh no, I was so excited that everyone would be here
Holly: I know, sorry
Holly: but I srsly feel shitty..",pegasus,"Holly doesn't feel well. She caught flu. She's going to come to Jake's party tonight, but she's not feeling well.",SAMSum,"{""She's going to come to Jake's party tonight, but she's not feeling well."": [(""'s going to come"", 'extrinsic', 'PredE')]}","Holly is not feeling very well, so she's not coming to Jake's tonight. ",1,0.27272727272727276,0.0,"Holly doesn't feel well. She caught flu. She's going to come to Jake's party tonight, but she's not feeling well.",0.5454545454545454,0.0,"""She's going to come to Jake's party tonight,"""
238,238,"Jake: Holly ru coming tonight?
Holly: tbh I don't feel well
Holly: I think I caught flu
Jake: oh no, I was so excited that everyone would be here
Holly: I know, sorry
Holly: but I srsly feel shitty..",condigsum,Holly doesn't feel well and won't come to Jake's party tonight.,SAMSum,{},"Holly is not feeling very well, so she's not coming to Jake's tonight. ",0,0.0,0.0,Holly doesn't feel well and won't come to Jake's party tonight.,1.0,1.0,None
239,239,"Jake: Holly ru coming tonight?
Holly: tbh I don't feel well
Holly: I think I caught flu
Jake: oh no, I was so excited that everyone would be here
Holly: I know, sorry
Holly: but I srsly feel shitty..",bart,"Holly doesn't feel well, so she can't come to Jake's party tonight.",SAMSum,{},"Holly is not feeling very well, so she's not coming to Jake's tonight. ",0,0.0,0.0,"Holly doesn't feel well, so she can't come to Jake's party tonight.",1.0,1.0,None
241,241,"Reeve: any plans for winter break?
Winslow: you have any? i guess i just go home and stay down
Booker: italy. skiing. like every year
Dodson: i dont do much skiing at all
Booker: so what you gonna do?
Dodson: actually, we and trish think of going to the seaside
Winslow: Sea in winter? any exotic place?
Reeve: i guess Dominicana is top now
Dodson: we cant afford that.
Reeve: so?
Dodson: well just go somewhere near, book a hotel for 3/4 nites
Winslow: with spa and all that?
Dodson: yeah, whatever to make her happy
Booker: she still angryey about the party?
Dodson: slowly getting better
Reeve: surely carrabeans would make her happy all right
Dodson: yeah i wish. not in this century
Winslow: sea sounds good anyway
Booker: i prefer mountains anyway
Reeve: yeah & me & Slow still have no idea what to do",condigsum,"Reeve, Winslow and Booker are going to Italy for winter break. Dodson and Trish want to go to the seaside.",SAMSum,"{'Reeve, Winslow and Booker are going to Italy for winter break.': [('Reeve, Winslow and Booker', 'intrinsic', 'EntE')]}",Reeve has no plans for the winter break. Booker is going to ski in Italy. Dodson and Trish are thinking of going to the seaside somewhere near for 3/4 nights.,1,0.273015873015873,0.0,"Reeve, Winslow and Booker are going to Italy for winter break
Dodson and Trish
seaside.",0.5333333333333333,0.0,"""Reeve, Winslow and Booker are going to Italy for winter break."""
242,242,"Reeve: any plans for winter break?
Winslow: you have any? i guess i just go home and stay down
Booker: italy. skiing. like every year
Dodson: i dont do much skiing at all
Booker: so what you gonna do?
Dodson: actually, we and trish think of going to the seaside
Winslow: Sea in winter? any exotic place?
Reeve: i guess Dominicana is top now
Dodson: we cant afford that.
Reeve: so?
Dodson: well just go somewhere near, book a hotel for 3/4 nites
Winslow: with spa and all that?
Dodson: yeah, whatever to make her happy
Booker: she still angryey about the party?
Dodson: slowly getting better
Reeve: surely carrabeans would make her happy all right
Dodson: yeah i wish. not in this century
Winslow: sea sounds good anyway
Booker: i prefer mountains anyway
Reeve: yeah & me & Slow still have no idea what to do",bart,"Dodson and Trish want to go to the seaside for winter break. Reeve, Winslow and Booker prefer mountains.",SAMSum,"{'Reeve, Winslow and Booker prefer mountains.': [('Reeve, Winslow and Booker', 'intrinsic', 'EntE')]}",Reeve has no plans for the winter break. Booker is going to ski in Italy. Dodson and Trish are thinking of going to the seaside somewhere near for 3/4 nights.,1,0.4,0.0,"Dodson and Trish want to go to the seaside for winter break. Reeve, Winslow and Booker prefer mountains.",0.8,0.0,"""Reeve, Winslow and Booker prefer mountains."""
243,243,"Reeve: any plans for winter break?
Winslow: you have any? i guess i just go home and stay down
Booker: italy. skiing. like every year
Dodson: i dont do much skiing at all
Booker: so what you gonna do?
Dodson: actually, we and trish think of going to the seaside
Winslow: Sea in winter? any exotic place?
Reeve: i guess Dominicana is top now
Dodson: we cant afford that.
Reeve: so?
Dodson: well just go somewhere near, book a hotel for 3/4 nites
Winslow: with spa and all that?
Dodson: yeah, whatever to make her happy
Booker: she still angryey about the party?
Dodson: slowly getting better
Reeve: surely carrabeans would make her happy all right
Dodson: yeah i wish. not in this century
Winslow: sea sounds good anyway
Booker: i prefer mountains anyway
Reeve: yeah & me & Slow still have no idea what to do",structure_aware_bart,"Reeve, Booker and Slow are going to the seaside for winter break. They are going to stay at Dominicana's and book a hotel for 3/4 nites.",SAMSum,"{'Reeve, Booker and Slow are going to the seaside for winter break.': [('Reeve, Booker and Slow', 'intrinsic', 'EntE')], ""They are going to stay at Dominicana's and book a hotel for 3/4 nites."": [('They', 'n/a', 'CorefE')]}",Reeve has no plans for the winter break. Booker is going to ski in Italy. Dodson and Trish are thinking of going to the seaside somewhere near for 3/4 nights.,2,0.25,0.25,"Reeve, Booker and Slow
the seaside
Dominicana's
3/4 nites",0.375,0.0,"""Reeve, Booker and Slow are going to the seaside for winter break.""
""They are going to stay at Dominicana's"""
244,244,"Reeve: any plans for winter break?
Winslow: you have any? i guess i just go home and stay down
Booker: italy. skiing. like every year
Dodson: i dont do much skiing at all
Booker: so what you gonna do?
Dodson: actually, we and trish think of going to the seaside
Winslow: Sea in winter? any exotic place?
Reeve: i guess Dominicana is top now
Dodson: we cant afford that.
Reeve: so?
Dodson: well just go somewhere near, book a hotel for 3/4 nites
Winslow: with spa and all that?
Dodson: yeah, whatever to make her happy
Booker: she still angryey about the party?
Dodson: slowly getting better
Reeve: surely carrabeans would make her happy all right
Dodson: yeah i wish. not in this century
Winslow: sea sounds good anyway
Booker: i prefer mountains anyway
Reeve: yeah & me & Slow still have no idea what to do",pegasus,"Reeve, Winslow, Booker and Dodson have no plans for winter break. They are going to go to the seaside. They are going to book a hotel for 3/4 nights.",SAMSum,"{'Reeve, Winslow, Booker and Dodson have no plans for winter break.': [('Reeve, Winslow, Booker and Dodson', 'intrinsic', 'EntE')], 'They are going to go to the seaside.': [('They', 'n/a', 'CorefE')], 'They are going to book a hotel for 3/4 nights.': [('They', 'n/a', 'CorefE')]}",Reeve has no plans for the winter break. Booker is going to ski in Italy. Dodson and Trish are thinking of going to the seaside somewhere near for 3/4 nights.,3,0.3333333333333333,0.3333333333333333,"Reeve, Winslow, Booker and Dodson
seaside
book a hotel for 3/4 nights",0.4375,0.0,"""Reeve, Winslow, Booker and Dodson have no plans for winter break.""
""They are going to go to the seaside."""
245,245,"Scarlett: Hey Daisy, can you send me your RGS application?
Daisy: Oh sorry I totally forgot
Daisy: I'm sending it to you right now
Scarlett: No worries, thanks!!
Daisy: Good luck with yours
Daisy: If you have any questions let me know
Scarlett: Thanks a lot Daisy!!",pegasus,Daisy forgot to send Scarlett her RGS application. She's sending it to Scarlett right now. She will let Scarlett know if she has any questions.,SAMSum,"{'She will let Scarlett know if she has any questions.': [('She', 'n/a', 'CorefE')]}",Daisy is sending Scarlett her RGS application.,1,0.045454545454545456,0.0,"Daisy
forgot to send Scarlett her RGS application
She's sending it to Scarlett right now
She will let Scarlett know if she has any questions.",0.18181818181818182,0.0,"""She will let Scarlett know if she has any questions."""
246,246,"Scarlett: Hey Daisy, can you send me your RGS application?
Daisy: Oh sorry I totally forgot
Daisy: I'm sending it to you right now
Scarlett: No worries, thanks!!
Daisy: Good luck with yours
Daisy: If you have any questions let me know
Scarlett: Thanks a lot Daisy!!",condigsum,Daisy is sending Scarlett her RGS application.,SAMSum,{},Daisy is sending Scarlett her RGS application.,0,0.0,0.0,Daisy is sending Scarlett her RGS application.,1.0,1.0,There are no inconsistent spans in the summary.
247,247,"Scarlett: Hey Daisy, can you send me your RGS application?
Daisy: Oh sorry I totally forgot
Daisy: I'm sending it to you right now
Scarlett: No worries, thanks!!
Daisy: Good luck with yours
Daisy: If you have any questions let me know
Scarlett: Thanks a lot Daisy!!",structure_aware_bart,Daisy has sent Scarlett her RGS application.,SAMSum,"{'Daisy has sent Scarlett her RGS application.': [('has sent', 'intrinsic', 'PredE')]}",Daisy is sending Scarlett her RGS application.,1,0.4444444444444445,0.0,Daisy has sent Scarlett her RGS application.,0.4444444444444445,0.0,"""Daisy has sent Scarlett her RGS application."""
248,248,"Scarlett: Hey Daisy, can you send me your RGS application?
Daisy: Oh sorry I totally forgot
Daisy: I'm sending it to you right now
Scarlett: No worries, thanks!!
Daisy: Good luck with yours
Daisy: If you have any questions let me know
Scarlett: Thanks a lot Daisy!!",gpt3_finetune,Daisy forgot to send Scarlett her RGS application. Daisy has already sent it to Scarlett.,SAMSum,"{'Daisy has already sent it to Scarlett.': [('has already sent', 'intrinsic', 'PredE')]}",Daisy is sending Scarlett her RGS application.,1,0.3,0.0,"Daisy forgot to send Scarlett her RGS application.
Daisy has already sent it to Scarlett.",0.6,0.0,"""Daisy has already sent it to Scarlett."""
249,249,"Scarlett: Hey Daisy, can you send me your RGS application?
Daisy: Oh sorry I totally forgot
Daisy: I'm sending it to you right now
Scarlett: No worries, thanks!!
Daisy: Good luck with yours
Daisy: If you have any questions let me know
Scarlett: Thanks a lot Daisy!!",bart,Daisy forgot to send Scarlett her RGS application. She's sending it to her now.,SAMSum,{},Daisy is sending Scarlett her RGS application.,0,0.0,0.0,"Daisy
forgot to send Scarlett her RGS application
She's sending it to her now.",1.0,1.0,No inconsistent spans.
250,250,"Amka: Have you ever been to Erasmus?
Amka: and how are you spending Halloween?
Mick: I've never done any student exchanges before.
Mick: That sounds like a lot of fun.
Mick: It's good you're doing a lot of this.
Mick: T'll make your CV 10x better.
Mick: Im'm gonna go to da club with my friends for Halloween loool
Amka: I propably won't dress up.
Mick: There was a plan for me to go to London for Halloween
Mick: with my grandparents
Mick: But my grandma is having some health issues
Mick: and the plan does'nt exist anymore
Amka: :(
Amka: Aaahhh, I'm sorry to hear that. I hope she's feeling better  <file_gif>
Amka: What are your plans now?
Amka: Just gonna stay in?
Mick: Yeah
Mick: nothing special <file_gif>
Amka: Fair enough I never used to do anything for Halloween.
Mick: in Poland we actually don't celebrate Halloween and don't do all this dressing up, pumpking curving and so on.
Mick: on November 1st we just go to the cementary with our families and after that spend time together.
Amka: I like it.",condigsum,"Amka is doing a lot of Erasmus. Mick has never done any student exchanges before. He will go to the club with his friends for Halloween. Amka won't dress up. Mick's grandma is having health issues, so he can't go to London for Halloween with his grandparents.",SAMSum,"{'Amka is doing a lot of Erasmus.': [('a lot of Erasmus', 'intrinsic', 'EntE')]}","Mick's never done any student exchange before, but Amka did. Mick had a plan to go to London for Halloween, but he's not going because of his grandma's health problems. Amka will stay in as well. Mick tells Amka about Halloween in Poland.",1,0.18181818181818182,0.0,"Amka is doing a lot of Erasmus
club with his friends for Halloween
Amka won't dress up
Mick's grandma is having health issues, so he can't go to London for Halloween with his grandparents.",0.7272727272727273,0.0,"""Amka is doing a lot of Erasmus."""
252,252,"Amka: Have you ever been to Erasmus?
Amka: and how are you spending Halloween?
Mick: I've never done any student exchanges before.
Mick: That sounds like a lot of fun.
Mick: It's good you're doing a lot of this.
Mick: T'll make your CV 10x better.
Mick: Im'm gonna go to da club with my friends for Halloween loool
Amka: I propably won't dress up.
Mick: There was a plan for me to go to London for Halloween
Mick: with my grandparents
Mick: But my grandma is having some health issues
Mick: and the plan does'nt exist anymore
Amka: :(
Amka: Aaahhh, I'm sorry to hear that. I hope she's feeling better  <file_gif>
Amka: What are your plans now?
Amka: Just gonna stay in?
Mick: Yeah
Mick: nothing special <file_gif>
Amka: Fair enough I never used to do anything for Halloween.
Mick: in Poland we actually don't celebrate Halloween and don't do all this dressing up, pumpking curving and so on.
Mick: on November 1st we just go to the cementary with our families and after that spend time together.
Amka: I like it.",structure_aware_bart,Mick has never done any student exchanges before. He is going to a club with his friends for Halloween. Amka doesn't want to dress up. Mick's grandma is ill and he has no plans for Halloween. Amka never used to do anything for Halloween.,SAMSum,"{""Amka doesn't want to dress up."": [(""doesn't want"", 'extrinsic', 'PredE')], ""Mick's grandma is ill and he has no plans for Halloween."": [('no plans', 'intrinsic', 'EntE')]}","Mick's never done any student exchange before, but Amka did. Mick had a plan to go to London for Halloween, but he's not going because of his grandma's health problems. Amka will stay in as well. Mick tells Amka about Halloween in Poland.",2,0.07407407407407407,0.0,"Mick
student exchanges
club
friends
Amka
dress up
Mick's grandma is ill
no plans for Halloween
Amka never used to do anything for Halloween.",0.5,0.0,"""Mick has no plans for Halloween."""
253,253,"Amka: Have you ever been to Erasmus?
Amka: and how are you spending Halloween?
Mick: I've never done any student exchanges before.
Mick: That sounds like a lot of fun.
Mick: It's good you're doing a lot of this.
Mick: T'll make your CV 10x better.
Mick: Im'm gonna go to da club with my friends for Halloween loool
Amka: I propably won't dress up.
Mick: There was a plan for me to go to London for Halloween
Mick: with my grandparents
Mick: But my grandma is having some health issues
Mick: and the plan does'nt exist anymore
Amka: :(
Amka: Aaahhh, I'm sorry to hear that. I hope she's feeling better  <file_gif>
Amka: What are your plans now?
Amka: Just gonna stay in?
Mick: Yeah
Mick: nothing special <file_gif>
Amka: Fair enough I never used to do anything for Halloween.
Mick: in Poland we actually don't celebrate Halloween and don't do all this dressing up, pumpking curving and so on.
Mick: on November 1st we just go to the cementary with our families and after that spend time together.
Amka: I like it.",bart,"Mick has never done any student exchanges before. He's going to the club with his friends for Halloween. Amka is going to stay in. In Poland, on November 1st people go to the cementary with their families and spend time together.",SAMSum,"{'Amka is going to stay in.': [('Amka', 'intrinsic', 'EntE')]}","Mick's never done any student exchange before, but Amka did. Mick had a plan to go to London for Halloween, but he's not going because of his grandma's health problems. Amka will stay in as well. Mick tells Amka about Halloween in Poland.",1,0.07142857142857142,0.0,"Mick has never done any student exchanges before
He's going to the club with his friends for Halloween
Amka is going to stay in
In Poland, on November 1st people go to the cementary with their families and spend time together",0.2857142857142857,0.0,Amka is going to stay in.
254,254,"Amka: Have you ever been to Erasmus?
Amka: and how are you spending Halloween?
Mick: I've never done any student exchanges before.
Mick: That sounds like a lot of fun.
Mick: It's good you're doing a lot of this.
Mick: T'll make your CV 10x better.
Mick: Im'm gonna go to da club with my friends for Halloween loool
Amka: I propably won't dress up.
Mick: There was a plan for me to go to London for Halloween
Mick: with my grandparents
Mick: But my grandma is having some health issues
Mick: and the plan does'nt exist anymore
Amka: :(
Amka: Aaahhh, I'm sorry to hear that. I hope she's feeling better  <file_gif>
Amka: What are your plans now?
Amka: Just gonna stay in?
Mick: Yeah
Mick: nothing special <file_gif>
Amka: Fair enough I never used to do anything for Halloween.
Mick: in Poland we actually don't celebrate Halloween and don't do all this dressing up, pumpking curving and so on.
Mick: on November 1st we just go to the cementary with our families and after that spend time together.
Amka: I like it.",pegasus,Mick is going to Erasmus for Halloween. He's going to the club with his friends. Amka won't dress up for Halloween. Mick and Amka go to the cementary on November 1st.,SAMSum,"{'Mick is going to Erasmus for Halloween.': [('Erasmus', 'intrinsic', 'CirE')], 'Mick and Amka go to the cementary on November 1st.': [('Mick and Amka', 'intrinsic', 'EntE')]}","Mick's never done any student exchange before, but Amka did. Mick had a plan to go to London for Halloween, but he's not going because of his grandma's health problems. Amka will stay in as well. Mick tells Amka about Halloween in Poland.",2,0.23344017094017094,0.0,"Mick is going to Erasmus for Halloween
He's going to the club with his friends
Amka won't dress up for Halloween
Mick and Amka go to the cementary on November 1st.",0.3557692307692307,0.0,"""Mick is going to Erasmus for Halloween.""
""Mick and Amka go to the cementary on November 1st."""
255,255,"Patricia: Hello, here's the fair-trade brand I've been talking about <file_other>
Elle: Oh, thanks!
Florence: Looks great!
Patricia: I'm glad, I hope you enjoy it. The quality's really great and knowing where it came from makes it easier to spend the extra dollar ;)
Elle: I'll look into it :)
Florence: Thx",bart,Patricia sent Elle a fair-trade brand. Elle will look into it.,SAMSum,{},Patricia is recommending a fair-trade brand to Elle and Florence.,0,0.0,0.0,Patricia sent Elle a fair-trade brand. Elle will look into it.,1.0,1.0,No inconsistent spans.
256,256,"Patricia: Hello, here's the fair-trade brand I've been talking about <file_other>
Elle: Oh, thanks!
Florence: Looks great!
Patricia: I'm glad, I hope you enjoy it. The quality's really great and knowing where it came from makes it easier to spend the extra dollar ;)
Elle: I'll look into it :)
Florence: Thx",structure_aware_bart,Patricia sends Elle a file with a fair-trade brand. Elle will look into it.,SAMSum,{},Patricia is recommending a fair-trade brand to Elle and Florence.,0,0.0,0.0,"Patricia sends Elle a file with a fair-trade brand.
Elle will look into it.",1.0,1.0,No inconsistent spans.
257,257,"Patricia: Hello, here's the fair-trade brand I've been talking about <file_other>
Elle: Oh, thanks!
Florence: Looks great!
Patricia: I'm glad, I hope you enjoy it. The quality's really great and knowing where it came from makes it easier to spend the extra dollar ;)
Elle: I'll look into it :)
Florence: Thx",pegasus,Elle will look into the fair-trade brand she's been talking about with Patricia. The quality is really great and knowing where it came from makes it easier to spend the extra dollar.,SAMSum,{},Patricia is recommending a fair-trade brand to Elle and Florence.,0,0.0,0.0,"Elle
will look
fair-trade brand
Patricia
quality
it
it
spend the extra dollar.",0.0,0.0,"""Elle will look into the fair-trade brand she's been talking about with Patricia."""
